run_id,arch,preset_rank,source_params,target_embedding,embedding_relpath,split_seed,best_val_f1,best_epoch,best_f1_per_class,model_path,cfg_json
47,MLP,5,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,111,0.5059,239,"[0.6512, 0.1333, 0.7333]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [192, 384, 768, 768], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0003, ""weight_decay"": 1e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
48,MLP,5,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,425,0.4773,88,"[0.6829, 0.1429, 0.6061]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [192, 384, 768, 768], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0003, ""weight_decay"": 1e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
49,MLP,5,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,672,0.5263,262,"[0.6829, 0.3077, 0.5882]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [192, 384, 768, 768], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0003, ""weight_decay"": 1e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
50,MLP,5,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,69,0.5657,133,"[0.7273, 0.1818, 0.7879]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [192, 384, 768, 768], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0003, ""weight_decay"": 1e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
51,MLP,6,Preset_11,gaitpart_GREW_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_GREW_TOP50.csv,8,0.5599,350,"[0.7826, 0.25, 0.6471]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [768, 512, 384, 256], ""norm_layers"": [2, 4], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""leakyrelu"", ""batch_size"": 80, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
52,MLP,6,Preset_11,gaitpart_GREW_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_GREW_TOP50.csv,24,0.4001,469,"[0.5909, 0.1429, 0.4667]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [768, 512, 384, 256], ""norm_layers"": [2, 4], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""leakyrelu"", ""batch_size"": 80, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
53,MLP,6,Preset_11,gaitpart_GREW_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_GREW_TOP50.csv,33,0.5315,471,"[0.6809, 0.5, 0.4138]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [768, 512, 384, 256], ""norm_layers"": [2, 4], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""leakyrelu"", ""batch_size"": 80, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
54,MLP,6,Preset_11,gaitpart_GREW_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_GREW_TOP50.csv,888,0.4673,363,"[0.6154, 0.25, 0.5366]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [768, 512, 384, 256], ""norm_layers"": [2, 4], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""leakyrelu"", ""batch_size"": 80, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
55,MLP,6,Preset_11,gaitpart_GREW_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_GREW_TOP50.csv,800,0.5778,302,"[0.6667, 0.4, 0.6667]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [768, 512, 384, 256], ""norm_layers"": [2, 4], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""leakyrelu"", ""batch_size"": 80, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
56,MLP,6,Preset_11,gaitpart_GREW_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_GREW_TOP50.csv,123,0.4772,188,"[0.6522, 0.25, 0.5294]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [768, 512, 384, 256], ""norm_layers"": [2, 4], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""leakyrelu"", ""batch_size"": 80, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
57,MLP,6,Preset_11,gaitpart_GREW_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_GREW_TOP50.csv,111,0.4287,109,"[0.6667, 0.1818, 0.4375]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [768, 512, 384, 256], ""norm_layers"": [2, 4], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""leakyrelu"", ""batch_size"": 80, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
58,MLP,6,Preset_11,gaitpart_GREW_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_GREW_TOP50.csv,425,0.4926,177,"[0.7, 0.1667, 0.6111]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [768, 512, 384, 256], ""norm_layers"": [2, 4], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""leakyrelu"", ""batch_size"": 80, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
59,MLP,6,Preset_11,gaitpart_GREW_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_GREW_TOP50.csv,672,0.6109,121,"[0.6667, 0.5455, 0.6207]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [768, 512, 384, 256], ""norm_layers"": [2, 4], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""leakyrelu"", ""batch_size"": 80, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
60,MLP,6,Preset_11,gaitpart_GREW_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_GREW_TOP50.csv,69,0.535,343,"[0.7347, 0.5, 0.3704]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [768, 512, 384, 256], ""norm_layers"": [2, 4], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""leakyrelu"", ""batch_size"": 80, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
61,MLP,7,Preset_15,baseline_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/baseline_OUMVLP_TOP50.csv,8,0.5618,766,"[0.7111, 0.3077, 0.6667]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [576, 384, 192], ""norm_layers"": [2], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.5, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0002, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
62,MLP,7,Preset_15,baseline_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/baseline_OUMVLP_TOP50.csv,24,0.4746,69,"[0.6512, 0.1667, 0.6061]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [576, 384, 192], ""norm_layers"": [2], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.5, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0002, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
63,MLP,7,Preset_15,baseline_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/baseline_OUMVLP_TOP50.csv,33,0.461,569,"[0.6341, 0.1429, 0.6061]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [576, 384, 192], ""norm_layers"": [2], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.5, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0002, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
64,MLP,7,Preset_15,baseline_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/baseline_OUMVLP_TOP50.csv,888,0.4425,518,"[0.5789, 0.1538, 0.5946]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [576, 384, 192], ""norm_layers"": [2], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.5, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0002, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
65,MLP,7,Preset_15,baseline_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/baseline_OUMVLP_TOP50.csv,800,0.5516,324,"[0.6667, 0.4, 0.5882]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [576, 384, 192], ""norm_layers"": [2], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.5, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0002, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
66,MLP,7,Preset_15,baseline_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/baseline_OUMVLP_TOP50.csv,123,0.5477,147,"[0.6667, 0.2667, 0.7097]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [576, 384, 192], ""norm_layers"": [2], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.5, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0002, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
67,MLP,7,Preset_15,baseline_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/baseline_OUMVLP_TOP50.csv,111,0.5551,389,"[0.6522, 0.4615, 0.5517]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [576, 384, 192], ""norm_layers"": [2], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.5, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0002, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
68,MLP,7,Preset_15,baseline_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/baseline_OUMVLP_TOP50.csv,425,0.5689,709,"[0.5946, 0.5714, 0.5405]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [576, 384, 192], ""norm_layers"": [2], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.5, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0002, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
69,MLP,7,Preset_15,baseline_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/baseline_OUMVLP_TOP50.csv,672,0.5702,662,"[0.6316, 0.5, 0.5789]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [576, 384, 192], ""norm_layers"": [2], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.5, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0002, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
70,MLP,7,Preset_15,baseline_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/baseline_OUMVLP_TOP50.csv,69,0.5473,64,"[0.6667, 0.2857, 0.6897]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [576, 384, 192], ""norm_layers"": [2], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.5, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0002, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
71,MLP,8,Preset_4,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,8,0.4418,30,"[0.5714, 0.1538, 0.6]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [768, 768, 768, 768], ""norm_layers"": [1, 2, 3, 4], ""dropout_layers"": [1, 3, 4], ""dropout_rate"": 0.4, ""activation"": ""gelu"", ""batch_size"": 128, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00025, ""weight_decay"": 5e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
72,MLP,8,Preset_4,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,24,0.5778,27,"[0.6667, 0.4, 0.6667]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [768, 768, 768, 768], ""norm_layers"": [1, 2, 3, 4], ""dropout_layers"": [1, 3, 4], ""dropout_rate"": 0.4, ""activation"": ""gelu"", ""batch_size"": 128, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00025, ""weight_decay"": 5e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
73,MLP,8,Preset_4,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,33,0.6326,100,"[0.8372, 0.3333, 0.7273]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [768, 768, 768, 768], ""norm_layers"": [1, 2, 3, 4], ""dropout_layers"": [1, 3, 4], ""dropout_rate"": 0.4, ""activation"": ""gelu"", ""batch_size"": 128, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00025, ""weight_decay"": 5e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
74,MLP,8,Preset_4,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,888,0.4956,27,"[0.6486, 0.1538, 0.6842]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [768, 768, 768, 768], ""norm_layers"": [1, 2, 3, 4], ""dropout_layers"": [1, 3, 4], ""dropout_rate"": 0.4, ""activation"": ""gelu"", ""batch_size"": 128, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00025, ""weight_decay"": 5e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
75,MLP,8,Preset_4,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,800,0.5909,43,"[0.7111, 0.4615, 0.6]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [768, 768, 768, 768], ""norm_layers"": [1, 2, 3, 4], ""dropout_layers"": [1, 3, 4], ""dropout_rate"": 0.4, ""activation"": ""gelu"", ""batch_size"": 128, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00025, ""weight_decay"": 5e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
76,MLP,8,Preset_4,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,123,0.433,96,"[0.5581, 0.2222, 0.5185]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [768, 768, 768, 768], ""norm_layers"": [1, 2, 3, 4], ""dropout_layers"": [1, 3, 4], ""dropout_rate"": 0.4, ""activation"": ""gelu"", ""batch_size"": 128, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00025, ""weight_decay"": 5e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
77,MLP,8,Preset_4,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,111,0.476,42,"[0.6364, 0.1667, 0.625]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [768, 768, 768, 768], ""norm_layers"": [1, 2, 3, 4], ""dropout_layers"": [1, 3, 4], ""dropout_rate"": 0.4, ""activation"": ""gelu"", ""batch_size"": 128, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00025, ""weight_decay"": 5e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
78,MLP,8,Preset_4,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,425,0.4929,10,"[0.6154, 0.3077, 0.5556]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [768, 768, 768, 768], ""norm_layers"": [1, 2, 3, 4], ""dropout_layers"": [1, 3, 4], ""dropout_rate"": 0.4, ""activation"": ""gelu"", ""batch_size"": 128, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00025, ""weight_decay"": 5e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
79,MLP,8,Preset_4,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,672,0.5328,60,"[0.6364, 0.4286, 0.5333]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [768, 768, 768, 768], ""norm_layers"": [1, 2, 3, 4], ""dropout_layers"": [1, 3, 4], ""dropout_rate"": 0.4, ""activation"": ""gelu"", ""batch_size"": 128, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00025, ""weight_decay"": 5e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
80,MLP,8,Preset_4,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,69,0.6093,68,"[0.7234, 0.4615, 0.6429]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [768, 768, 768, 768], ""norm_layers"": [1, 2, 3, 4], ""dropout_layers"": [1, 3, 4], ""dropout_rate"": 0.4, ""activation"": ""gelu"", ""batch_size"": 128, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00025, ""weight_decay"": 5e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
81,MLP,9,Preset_63,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,8,0.5281,211,"[0.6486, 0.25, 0.6857]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [1280, 896, 512], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""silu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
82,MLP,9,Preset_63,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,24,0.5893,162,"[0.7143, 0.4286, 0.625]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [1280, 896, 512], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""silu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
83,MLP,9,Preset_63,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,33,0.5822,343,"[0.7179, 0.2857, 0.7429]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [1280, 896, 512], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""silu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
84,MLP,9,Preset_63,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,888,0.516,289,"[0.5854, 0.4, 0.5625]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [1280, 896, 512], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""silu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
85,MLP,9,Preset_63,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,800,0.5263,334,"[0.6829, 0.3077, 0.5882]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [1280, 896, 512], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""silu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
86,MLP,9,Preset_63,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,123,0.5198,218,"[0.5854, 0.4286, 0.5455]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [1280, 896, 512], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""silu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
87,MLP,9,Preset_63,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,111,0.4925,286,"[0.6809, 0.1538, 0.6429]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [1280, 896, 512], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""silu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
88,MLP,9,Preset_63,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,425,0.5154,113,"[0.6486, 0.3333, 0.5641]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [1280, 896, 512], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""silu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
89,MLP,9,Preset_63,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,672,0.5856,313,"[0.7317, 0.4, 0.625]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [1280, 896, 512], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""silu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
90,MLP,9,Preset_63,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,69,0.6249,139,"[0.7059, 0.381, 0.7879]",,"{""pooling"": ""mean"", ""norm"": ""L2"", ""use_pca"": true, ""pca_frac"": 0.75, ""hidden_layers"": [1280, 896, 512], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 3], ""dropout_rate"": 0.45, ""activation"": ""silu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0, ""momentum_sgd"": null, ""epochs"": 5000}"
91,MLP,10,Preset_5,baseline_OUMVLP.csv,Gait_Embeddings_good/baseline_OUMVLP.csv,8,0.5349,150,"[0.7111, 0.375, 0.5185]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.8, ""hidden_layers"": [768, 512, 256], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 2], ""dropout_rate"": 0.4, ""activation"": ""silu"", ""batch_size"": 64, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-07, ""momentum_sgd"": null, ""epochs"": 5000}"
