id,timestamp,target_embedding,source_params,model,seed,channels,dilations,ln_block_end,dropout,num_blocks,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,pooling,fc_hidden,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,norm,input_dim,train_loss,test_loss,accuracy,f1_macro,f1_per_class,best_accuracy,best_f1,best_f1_per_class,best_epoch,train_loss_best_state,test_loss_best_state,epochs_trained,training,duration_sec
122,20251204_002619,gaitgl_GREW_BNNeck.csv,gaitset_GREW,TCN,42,"[384, 256, 192, 128]","[2, 4, 8, 16]","[True, False, False, False]","[0.0, 0.1, 0.1, 0.0]",4,3,1,elu,False,False,max,256,16,RMSprop,,1e-05,5e-07,L2,256,0.08864,1.47874,0.40909,0.35201,"[0.46512, 0.16667, 0.42424]",0.52273,0.42273,"[0.61818, 0.25, 0.4]",64,0.3719,1.2065,114,COMPLETED,24.869
123,20251204_002619,gaitgl_OUMVLP.csv,gaitset_GREW,TCN,42,"[384, 256, 192, 128]","[2, 4, 8, 16]","[True, False, False, False]","[0.0, 0.1, 0.1, 0.0]",4,3,1,elu,False,False,max,256,16,RMSprop,,1e-05,5e-07,L2,256,0.08403,1.45833,0.45455,0.28238,"[0.60714, 0.0, 0.24]",0.61364,0.51667,"[0.65, 0.25, 0.65]",193,0.11024,1.27391,200,COMPLETED,43.185
124,20251204_002619,gaitpart_GREW.csv,gaitset_GREW,TCN,42,"[384, 256, 192, 128]","[2, 4, 8, 16]","[True, False, False, False]","[0.0, 0.1, 0.1, 0.0]",4,3,1,elu,False,False,max,256,16,RMSprop,,1e-05,5e-07,L2,256,0.08259,1.34445,0.5,0.41401,"[0.6087, 0.16667, 0.46667]",0.54545,0.53818,"[0.58824, 0.5, 0.52632]",155,0.18732,1.2866,189,COMPLETED,40.577
125,20251204_002619,gaitpart_OUMVLP.csv,gaitset_GREW,TCN,42,"[384, 256, 192, 128]","[2, 4, 8, 16]","[True, False, False, False]","[0.0, 0.1, 0.1, 0.0]",4,3,1,elu,False,False,max,256,16,RMSprop,,1e-05,5e-07,L2,256,0.07657,1.33431,0.56818,0.46533,"[0.68085, 0.18182, 0.53333]",0.56818,0.50137,"[0.66667, 0.28571, 0.55172]",393,0.07486,1.3805,395,COMPLETED,84.764
126,20251204_002619,gaitset.csv,gaitset_GREW,TCN,42,"[384, 256, 192, 128]","[2, 4, 8, 16]","[True, False, False, False]","[0.0, 0.1, 0.1, 0.0]",4,3,1,elu,False,False,max,256,16,RMSprop,,1e-05,5e-07,L2,256,0.07793,1.59001,0.47727,0.29781,"[0.62069, 0.0, 0.27273]",0.45455,0.43009,"[0.54545, 0.4, 0.34483]",75,0.25082,1.24999,108,COMPLETED,24.081
127,20251204_002619,gaitset_GREW.csv,gaitset_GREW,TCN,42,"[384, 256, 192, 128]","[2, 4, 8, 16]","[True, False, False, False]","[0.0, 0.1, 0.1, 0.0]",4,3,1,elu,False,False,max,256,16,RMSprop,,1e-05,5e-07,L2,256,0.07863,1.19165,0.5,0.35976,"[0.6087, 0.0, 0.47059]",0.5,0.45489,"[0.57895, 0.28571, 0.5]",109,0.2108,1.1043,141,COMPLETED,31.292
128,20251204_002619,gaitset_OUMVLP.csv,gaitset_GREW,TCN,42,"[384, 256, 192, 128]","[2, 4, 8, 16]","[True, False, False, False]","[0.0, 0.1, 0.1, 0.0]",4,3,1,elu,False,False,max,256,16,RMSprop,,1e-05,5e-07,L2,256,0.08953,1.43701,0.52273,0.44199,"[0.63158, 0.15385, 0.54054]",0.61364,0.58442,"[0.68182, 0.5, 0.57143]",424,0.18163,1.25212,502,COMPLETED,111.379
129,20251204_002619,gln_phase1.csv,gaitset_GREW,TCN,42,"[384, 256, 192, 128]","[2, 4, 8, 16]","[True, False, False, False]","[0.0, 0.1, 0.1, 0.0]",4,3,1,elu,False,False,max,256,16,RMSprop,,1e-05,5e-07,L2,256,0.0768,1.10278,0.56818,0.41568,"[0.68293, 0.0, 0.5641]",0.56818,0.50311,"[0.65217, 0.28571, 0.57143]",88,0.17745,1.01789,110,COMPLETED,25.234
130,20251204_002619,gln_phase2.csv,gaitset_GREW,TCN,42,"[384, 256, 192, 128]","[2, 4, 8, 16]","[True, False, False, False]","[0.0, 0.1, 0.1, 0.0]",4,3,1,elu,False,False,max,256,16,RMSprop,,1e-05,5e-07,L2,256,0.07872,1.18406,0.45455,0.37729,"[0.56522, 0.16667, 0.4]",0.5,0.4849,"[0.53659, 0.44444, 0.47368]",68,0.28468,1.07502,104,COMPLETED,24.201

131,20251204_003500,baseline_CASIAB.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,256,0.00958,2.88867,0.45455,0.34573,"[0.61538, 0.18182, 0.24]",0.56818,0.50505,"[0.68182, 0.33333, 0.5]",36,0.04098,2.65273,42,COMPLETED,6.226
132,20251204_003500,baseline_OUMVLP.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,256,0.01234,2.10116,0.47727,0.39869,"[0.57778, 0.16667, 0.45161]",0.59091,0.49607,"[0.54054, 0.25, 0.69767]",22,0.71803,1.14112,41,COMPLETED,6.343
133,20251204_003500,gaitgl.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,128,0.00744,3.19435,0.43182,0.3684,"[0.51163, 0.18182, 0.41176]",0.5,0.42408,"[0.52632, 0.18182, 0.5641]",27,0.12587,2.11325,32,COMPLETED,5.058
134,20251204_003500,gaitgl_GREW.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,256,0.00909,3.80087,0.40909,0.3,"[0.5, 0.0, 0.4]",0.47727,0.40737,"[0.47368, 0.15385, 0.59459]",21,0.32864,1.83478,35,COMPLETED,5.579
135,20251204_003500,gaitgl_GREW_BNNeck.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,256,0.0349,3.56202,0.43182,0.34857,"[0.56, 0.2, 0.28571]",0.52273,0.44233,"[0.55556, 0.2, 0.57143]",37,0.12624,2.34597,46,COMPLETED,7.315
136,20251204_003500,gaitgl_OUMVLP.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,256,0.02711,2.08723,0.52273,0.43555,"[0.6087, 0.18182, 0.51613]",0.59091,0.49169,"[0.69565, 0.25, 0.52941]",28,0.572,1.15589,44,COMPLETED,6.851
137,20251204_003500,gaitpart_GREW.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,256,0.00624,2.59759,0.43182,0.35516,"[0.54167, 0.16667, 0.35714]",0.52273,0.51005,"[0.51429, 0.44444, 0.57143]",40,0.06371,2.17901,48,COMPLETED,7.2
138,20251204_003500,gaitpart_OUMVLP.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,256,0.01856,2.454,0.5,0.43184,"[0.61538, 0.11765, 0.5625]",0.56818,0.47728,"[0.68293, 0.14286, 0.60606]",94,0.02903,2.25185,95,COMPLETED,13.815
139,20251204_003500,gaitset.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,256,0.03058,3.70349,0.36364,0.31535,"[0.42857, 0.15385, 0.36364]",0.56818,0.40519,"[0.65306, 0.0, 0.5625]",28,0.57981,1.29032,45,COMPLETED,7.241
140,20251204_003500,gaitset_GREW.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,256,0.01451,2.54344,0.5,0.42901,"[0.66667, 0.25, 0.37037]",0.52273,0.4615,"[0.65116, 0.26667, 0.46667]",36,0.07346,2.03806,40,COMPLETED,7.209
141,20251204_003500,gaitset_OUMVLP.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,256,0.06983,2.90223,0.43182,0.31341,"[0.56522, 0.0, 0.375]",0.43182,0.43584,"[0.42424, 0.34483, 0.53846]",117,0.25625,1.73486,144,COMPLETED,26.614
142,20251204_003500,gln_phase1.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,256,0.00881,3.37827,0.40909,0.33135,"[0.54167, 0.16667, 0.28571]",0.43182,0.36415,"[0.51064, 0.18182, 0.4]",32,0.25611,2.2323,43,COMPLETED,8.321
143,20251204_003500,gln_phase2.csv,gaitset_OUMVLP,TCN,42,[512],[1],[False],[0.1],1,7,1,relu,False,False,attention,256,16,Adam,,0.0005,1e-06,L2,256,0.03469,3.00979,0.47727,0.3724,"[0.61538, 0.18182, 0.32]",0.52273,0.46296,"[0.62222, 0.26667, 0.5]",32,0.05881,2.21778,35,COMPLETED,6.83

144,20251204_003709,baseline_CASIAB.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,256,0.05156,1.75305,0.45455,0.34188,"[0.46154, 0.0, 0.5641]",0.52273,0.43889,"[0.58333, 0.2, 0.53333]",251,0.4875,1.4072,286,COMPLETED,12.593
145,20251204_003709,baseline_OUMVLP.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,256,0.05885,1.49402,0.5,0.38012,"[0.47368, 0.0, 0.66667]",0.56818,0.47795,"[0.58537, 0.18182, 0.66667]",316,0.18733,1.24796,351,COMPLETED,14.86
146,20251204_003709,gaitgl.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,128,0.08106,1.98658,0.45455,0.31742,"[0.53846, 0.0, 0.41379]",0.43182,0.41358,"[0.4878, 0.35294, 0.4]",71,0.35441,1.36235,123,COMPLETED,5.15
147,20251204_003709,gaitgl_GREW.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,256,0.05983,1.8793,0.36364,0.27994,"[0.47619, 0.0, 0.36364]",0.38636,0.37843,"[0.34483, 0.33333, 0.45714]",38,0.47154,1.52383,83,COMPLETED,4.26
148,20251204_003709,gaitgl_GREW_BNNeck.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,256,0.08249,1.67194,0.45455,0.36539,"[0.58824, 0.22222, 0.28571]",0.54545,0.44326,"[0.66667, 0.54545, 0.11765]",127,0.2643,1.72858,174,COMPLETED,9.068
149,20251204_003709,gaitgl_OUMVLP.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,256,0.06486,1.87716,0.5,0.3622,"[0.53659, 0.0, 0.55]",0.59091,0.50123,"[0.65116, 0.14286, 0.70968]",179,0.59235,1.16792,293,COMPLETED,15.621
150,20251204_003709,gaitpart_GREW.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,256,0.85119,1.30591,0.40909,0.36057,"[0.36364, 0.25, 0.46809]",0.45455,0.43667,"[0.47059, 0.35294, 0.48649]",140,0.69466,1.32425,244,STOPPED,9.098
151,20251204_003709,gaitpart_OUMVLP.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,256,0.99246,1.02652,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",226,0.99246,1.02652,226,STOPPED,8.441
152,20251204_003709,gaitset.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,256,0.09319,1.98782,0.45455,0.40078,"[0.54902, 0.33333, 0.32]",0.54545,0.51786,"[0.42857, 0.5, 0.625]",112,0.66983,1.2851,232,COMPLETED,11.791
153,20251204_003709,gaitset_GREW.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,256,0.06275,2.49716,0.36364,0.24,"[0.56, 0.0, 0.16]",0.54545,0.38333,"[0.7, 0.25, 0.2]",191,0.65227,1.59998,330,COMPLETED,16.918
154,20251204_003709,gaitset_OUMVLP.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,256,0.08242,2.29083,0.40909,0.39091,"[0.4, 0.27273, 0.5]",0.59091,0.46846,"[0.71698, 0.16667, 0.52174]",908,0.41724,1.55224,989,COMPLETED,50.173
155,20251204_003709,gln_phase1.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,256,0.06845,1.42452,0.47727,0.40389,"[0.625, 0.26667, 0.32]",0.61364,0.60404,"[0.66667, 0.6, 0.54545]",245,0.10199,1.3418,256,COMPLETED,15.972
156,20251204_003709,gln_phase2.csv,gln_phase1,TCN,42,[64],[1],[True],[0.0],1,3,2,leakyrelu,True,False,last,,96,RMSprop,,0.0005,2e-06,L2,256,0.05528,1.72146,0.5,0.42496,"[0.54545, 0.2, 0.52941]",0.56818,0.56427,"[0.47059, 0.55556, 0.66667]",122,0.55653,1.25536,219,COMPLETED,13.554

157,20251204_004030,baseline_CASIAB.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,256,0.04975,4.02672,0.36364,0.31821,"[0.4, 0.14286, 0.41176]",0.45455,0.38586,"[0.53333, 0.2, 0.42424]",200,0.39376,2.28358,273,COMPLETED,20.466
158,20251204_004030,baseline_OUMVLP.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,256,0.09231,3.2248,0.40909,0.35014,"[0.51163, 0.125, 0.41379]",0.52273,0.49392,"[0.2963, 0.54545, 0.64]",198,0.57307,1.48443,320,COMPLETED,23.919
159,20251204_004030,gaitgl.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,128,0.01622,3.46176,0.40909,0.29167,"[0.54167, 0.0, 0.33333]",0.5,0.45424,"[0.57778, 0.33333, 0.45161]",50,0.4911,1.25858,71,COMPLETED,7.477
160,20251204_004030,gaitgl_GREW.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,256,0.02875,3.1765,0.45455,0.39392,"[0.5, 0.11765, 0.5641]",0.54545,0.52142,"[0.63158, 0.38095, 0.55172]",67,0.22877,1.41648,82,COMPLETED,9.421
161,20251204_004030,gaitgl_GREW_BNNeck.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,256,0.04217,6.77985,0.47727,0.44444,"[0.54545, 0.36364, 0.42424]",0.54545,0.50223,"[0.5641, 0.36364, 0.57895]",584,0.21108,3.05341,623,COMPLETED,71.655
162,20251204_004030,gaitgl_OUMVLP.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,256,1.00541,1.01863,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",168,1.00541,1.01863,168,STOPPED,19.425
163,20251204_004030,gaitpart_GREW.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,256,0.05997,2.50925,0.52273,0.46999,"[0.59091, 0.28571, 0.53333]",0.52273,0.48485,"[0.54545, 0.36364, 0.54545]",266,0.08463,2.26249,270,COMPLETED,17.248
164,20251204_004030,gaitpart_OUMVLP.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,256,1.00708,1.01484,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",103,1.00708,1.01484,103,STOPPED,6.569
165,20251204_004030,gaitset.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,256,0.04161,3.05481,0.45455,0.41798,"[0.4878, 0.25, 0.51613]",0.52273,0.49293,"[0.53333, 0.4, 0.54545]",163,0.2772,1.96696,196,COMPLETED,22.159
166,20251204_004030,gaitset_GREW.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,256,0.02521,3.45711,0.45455,0.40746,"[0.3871, 0.23529, 0.6]",0.52273,0.48373,"[0.52941, 0.36364, 0.55814]",222,0.26053,2.38909,245,COMPLETED,27.673
167,20251204_004030,gaitset_OUMVLP.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,256,1.00746,1.01516,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",113,1.00746,1.01516,113,STOPPED,12.771
168,20251204_004030,gln_phase1.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,256,0.08864,3.21377,0.45455,0.38422,"[0.53333, 0.18182, 0.4375]",0.63636,0.65751,"[0.61111, 0.72727, 0.63415]",240,0.61667,0.99514,383,COMPLETED,56.658
169,20251204_004030,gln_phase2.csv,gln_phase2,TCN,42,"[512, 512, 512]","[3, 6, 9]","[False, True, False]","[0.0, 0.1, 0.1]",3,5,1,hardswish,True,False,last,128,96,AdamW,,0.0002,1e-06,minmax,256,0.09378,5.13522,0.36364,0.26966,"[0.35897, 0.0, 0.45]",0.47727,0.4899,"[0.42424, 0.54545, 0.5]",244,0.50981,2.14349,349,COMPLETED,51.591
