id,timestamp,target_embedding,top_variant,source_params,model,seed,input_dim,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,ln_block_end,pooling,fc_hidden,norm,dropout,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
37,20260103_183422,gaitset_OUMVLP_TOP70.csv,70%,Preset_1,TCN,42,256,"[896, 768, 640]","[3, 6, 9]",2,2,leakyrelu,False,False,"[False, True, True]",attention,64.0,minmax,"[0.0, 0.0, 0.0]",96,Adam,,1e-05,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1365,1.43481,0.52273,0.38314,"[0.66667, 0.0, 0.48276]",816,0.52064,1.2543,0.54545,0.51154,"[0.71795, 0.41667, 0.4]",453,COMPLETED,137.52
38,20260103_183422,gln_phase1_TOP70.csv,70%,Preset_1,TCN,42,256,"[896, 768, 640]","[3, 6, 9]",2,2,leakyrelu,False,False,"[False, True, True]",attention,64.0,minmax,"[0.0, 0.0, 0.0]",96,Adam,,1e-05,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1375,1.96424,0.43182,0.39907,"[0.53659, 0.30769, 0.35294]",615,0.39856,1.32742,0.54545,0.52512,"[0.6087, 0.5, 0.46667]",291,COMPLETED,130.693
39,20260103_183422,gln_phase2_TOP70.csv,70%,Preset_1,TCN,42,256,"[896, 768, 640]","[3, 6, 9]",2,2,leakyrelu,False,False,"[False, True, True]",attention,64.0,minmax,"[0.0, 0.0, 0.0]",96,Adam,,1e-05,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13045,1.35399,0.52273,0.43859,"[0.6087, 0.22222, 0.48485]",420,0.25341,1.18076,0.61364,0.57006,"[0.63415, 0.44444, 0.63158]",273,COMPLETED,89.347
53,20260103_183422,baseline_CASIAB_TOP70.csv,70%,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12649,2.58401,0.38636,0.36257,"[0.42105, 0.26667, 0.4]",86,0.24972,2.15783,0.5,0.49716,"[0.55814, 0.53333, 0.4]",55,COMPLETED,15.259
54,20260103_183422,baseline_OUMVLP_TOP70.csv,70%,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12919,2.1934,0.40909,0.36821,"[0.38095, 0.25, 0.47368]",124,0.1942,2.27115,0.52273,0.49298,"[0.5, 0.4, 0.57895]",84,COMPLETED,21.524
55,20260103_183422,gaitgl_TOP70.csv,70%,Preset_31,TCN,42,128,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13174,2.96761,0.31818,0.286,"[0.33333, 0.18182, 0.34286]",36,0.57761,1.61459,0.43182,0.41928,"[0.5, 0.46154, 0.2963]",11,COMPLETED,6.322
56,20260103_183422,gaitgl_GREW_TOP70.csv,70%,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10966,1.96081,0.5,0.42465,"[0.53659, 0.18182, 0.55556]",19,0.35582,1.76441,0.5,0.47168,"[0.47059, 0.33333, 0.61111]",9,COMPLETED,3.512
57,20260103_183422,gaitgl_GREW_BNNeck_TOP70.csv,70%,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11823,2.67707,0.43182,0.40342,"[0.41026, 0.28571, 0.51429]",79,0.43483,1.58656,0.52273,0.49453,"[0.55, 0.35294, 0.58065]",26,COMPLETED,14.315
58,20260103_183422,gaitgl_OUMVLP_TOP70.csv,70%,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11025,2.2839,0.43182,0.3102,"[0.53061, 0.0, 0.4]",90,0.55954,1.96615,0.45455,0.38336,"[0.34483, 0.10526, 0.7]",31,COMPLETED,16.017
59,20260103_183422,gaitpart_GREW_TOP70.csv,70%,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12286,2.33099,0.40909,0.3561,"[0.4, 0.18182, 0.48649]",82,0.14437,2.63151,0.52273,0.50266,"[0.55, 0.42857, 0.52941]",71,COMPLETED,14.052
60,20260103_183422,gaitpart_OUMVLP_TOP70.csv,70%,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11705,1.18134,0.72727,0.6308,"[0.82609, 0.30769, 0.75862]",227,0.13551,1.12184,0.72727,0.65893,"[0.81818, 0.4, 0.75862]",225,COMPLETED,38.698
61,20260103_183422,gaitset_TOP70.csv,70%,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11961,1.71447,0.45455,0.37989,"[0.57778, 0.13333, 0.42857]",89,0.56696,1.51547,0.5,0.48333,"[0.55, 0.4, 0.5]",24,COMPLETED,15.95
62,20260103_183422,gaitset_GREW_TOP70.csv,70%,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11602,2.61036,0.40909,0.39074,"[0.45, 0.33333, 0.38889]",77,0.13322,1.95388,0.47727,0.43134,"[0.56, 0.36364, 0.37037]",71,COMPLETED,13.889
63,20260103_183422,gaitset_OUMVLP_TOP70.csv,70%,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13261,1.77198,0.54545,0.4269,"[0.67925, 0.16667, 0.43478]",252,0.13435,1.51209,0.61364,0.51034,"[0.69767, 0.16667, 0.66667]",218,COMPLETED,45.185
64,20260103_183422,gln_phase1_TOP70.csv,70%,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1159,1.38314,0.59091,0.53689,"[0.7234, 0.47059, 0.41667]",94,0.66582,1.04967,0.63636,0.62309,"[0.66667, 0.55556, 0.64706]",25,COMPLETED,18.378
65,20260103_183422,gln_phase2_TOP70.csv,70%,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,[False],last,128.0,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11723,1.8632,0.43182,0.36277,"[0.54545, 0.14286, 0.4]",88,0.28071,2.14565,0.5,0.47886,"[0.53659, 0.4, 0.5]",58,COMPLETED,16.606
105,20260103_183422,baseline_CASIAB_TOP70.csv,70%,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11843,1.82219,0.45455,0.38302,"[0.55814, 0.16667, 0.42424]",96,0.14002,2.16561,0.5,0.47833,"[0.58537, 0.42105, 0.42857]",86,COMPLETED,31.129
106,20260103_183422,baseline_OUMVLP_TOP70.csv,70%,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12422,2.08109,0.52273,0.44699,"[0.69565, 0.21053, 0.43478]",100,0.18031,1.88217,0.63636,0.55259,"[0.73469, 0.30769, 0.61538]",84,COMPLETED,32.189
107,20260103_183422,gaitgl_TOP70.csv,70%,Preset_17,TCN,42,128,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11479,1.59646,0.40909,0.32764,"[0.53846, 0.22222, 0.22222]",55,0.18148,1.7522,0.54545,0.39942,"[0.63415, 0.0, 0.5641]",46,COMPLETED,18.013
108,20260103_183422,gaitgl_GREW_TOP70.csv,70%,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12725,1.7242,0.34091,0.2672,"[0.35714, 0.0, 0.44444]",43,0.12297,1.60285,0.38636,0.32876,"[0.52381, 0.11765, 0.34483]",42,COMPLETED,14.133
109,20260103_183422,gaitgl_GREW_BNNeck_TOP70.csv,70%,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11549,2.21106,0.34091,0.26998,"[0.42105, 0.0, 0.38889]",74,0.21364,2.37488,0.43182,0.42047,"[0.51429, 0.33333, 0.41379]",55,COMPLETED,24.461
110,20260103_183422,gaitgl_OUMVLP_TOP70.csv,70%,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12975,1.18838,0.61364,0.43767,"[0.69231, 0.0, 0.62069]",139,0.15231,1.6562,0.54545,0.45079,"[0.66667, 0.28571, 0.4]",119,COMPLETED,46.052
111,20260103_183422,gaitpart_GREW_TOP70.csv,70%,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11725,1.74012,0.5,0.38678,"[0.65385, 0.14286, 0.36364]",83,0.45434,1.19807,0.56818,0.54793,"[0.58824, 0.44444, 0.61111]",41,COMPLETED,26.389
112,20260103_183422,gaitpart_OUMVLP_TOP70.csv,70%,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13671,1.9907,0.45455,0.43951,"[0.52632, 0.36364, 0.42857]",171,0.14198,1.9424,0.54545,0.53663,"[0.54545, 0.47619, 0.58824]",156,COMPLETED,54.893
113,20260103_183422,gaitset_TOP70.csv,70%,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1283,2.54692,0.29545,0.26471,"[0.38889, 0.11111, 0.29412]",70,0.26406,3.11115,0.45455,0.32568,"[0.64151, 0.125, 0.21053]",51,COMPLETED,23.516
114,20260103_183422,gaitset_GREW_TOP70.csv,70%,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12544,1.71876,0.47727,0.43303,"[0.48485, 0.23529, 0.57895]",88,0.16693,1.73283,0.52273,0.4798,"[0.48485, 0.36364, 0.59091]",72,COMPLETED,28.991
115,20260103_183422,gaitset_OUMVLP_TOP70.csv,70%,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12619,1.24634,0.63636,0.51587,"[0.71429, 0.25, 0.58333]",245,0.22924,1.21745,0.65909,0.6147,"[0.7234, 0.5, 0.62069]",159,COMPLETED,81.427
116,20260103_183422,gln_phase1_TOP70.csv,70%,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11325,1.69212,0.5,0.36667,"[0.6, 0.0, 0.5]",127,0.26479,1.80046,0.56818,0.52596,"[0.65116, 0.375, 0.55172]",85,COMPLETED,43.282
117,20260103_183422,gln_phase2_TOP70.csv,70%,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,"[False, True, False, False]",mean,256.0,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13591,1.66398,0.38636,0.37912,"[0.30769, 0.34483, 0.48485]",78,0.28792,1.23776,0.56818,0.49484,"[0.69231, 0.42857, 0.36364]",48,COMPLETED,26.822
118,20260103_183422,baseline_CASIAB_TOP70.csv,70%,Preset_42,TCN,42,256,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13448,1.2545,0.54545,0.38668,"[0.64151, 0.0, 0.51852]",132,0.1866,1.09529,0.54545,0.5,"[0.59091, 0.36364, 0.54545]",111,COMPLETED,34.954
119,20260103_183422,baseline_OUMVLP_TOP70.csv,70%,Preset_42,TCN,42,256,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1336,1.52713,0.45455,0.41349,"[0.52381, 0.25, 0.46667]",188,0.20566,1.39756,0.56818,0.50738,"[0.64, 0.36364, 0.51852]",149,COMPLETED,50.043
120,20260103_183422,gaitgl_TOP70.csv,70%,Preset_42,TCN,42,128,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12873,1.09741,0.47727,0.35049,"[0.61905, 0.0, 0.43243]",77,0.16206,1.11535,0.5,0.37831,"[0.61111, 0.0, 0.52381]",67,COMPLETED,20.459
121,20260103_183422,gaitgl_GREW_TOP70.csv,70%,Preset_42,TCN,42,256,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12679,1.18577,0.38636,0.33599,"[0.46512, 0.2, 0.34286]",73,0.13622,1.19116,0.47727,0.40855,"[0.51282, 0.2, 0.51282]",70,COMPLETED,19.992
122,20260103_183422,gaitgl_GREW_BNNeck_TOP70.csv,70%,Preset_42,TCN,42,256,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13663,1.33003,0.5,0.42412,"[0.55, 0.18182, 0.54054]",115,0.50338,1.09507,0.54545,0.45795,"[0.62222, 0.22222, 0.52941]",52,COMPLETED,31.411
123,20260103_183422,gaitgl_OUMVLP_TOP70.csv,70%,Preset_42,TCN,42,256,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13166,1.0675,0.59091,0.4748,"[0.70588, 0.2, 0.51852]",199,0.54604,1.07894,0.52273,0.52083,"[0.5, 0.5, 0.5625]",86,COMPLETED,54.239
124,20260103_183422,gaitpart_GREW_TOP70.csv,70%,Preset_42,TCN,42,256,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13511,1.29796,0.52273,0.45225,"[0.65306, 0.33333, 0.37037]",182,0.49071,1.1358,0.52273,0.51301,"[0.59459, 0.5, 0.44444]",101,COMPLETED,47.084
125,20260103_183422,gaitpart_OUMVLP_TOP70.csv,70%,Preset_42,TCN,42,256,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13813,1.48991,0.56818,0.51129,"[0.63158, 0.30769, 0.59459]",414,0.16944,1.34148,0.59091,0.54848,"[0.68293, 0.4, 0.5625]",348,COMPLETED,108.261
126,20260103_183422,gaitset_TOP70.csv,70%,Preset_42,TCN,42,256,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1334,1.5616,0.47727,0.38984,"[0.57692, 0.22222, 0.37037]",111,0.59942,1.14144,0.5,0.47338,"[0.57778, 0.42857, 0.41379]",38,COMPLETED,30.265
127,20260103_183422,gaitset_GREW_TOP70.csv,70%,Preset_42,TCN,42,256,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12854,1.27955,0.47727,0.43687,"[0.51282, 0.23529, 0.5625]",144,0.1319,1.32364,0.52273,0.49126,"[0.52941, 0.31579, 0.62857]",140,COMPLETED,38.85
128,20260103_183422,gaitset_OUMVLP_TOP70.csv,70%,Preset_42,TCN,42,256,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13701,1.63753,0.38636,0.37892,"[0.44444, 0.30769, 0.38462]",442,0.1745,1.37685,0.59091,0.5284,"[0.66667, 0.4, 0.51852]",382,COMPLETED,119.084
129,20260103_183422,gln_phase1_TOP70.csv,70%,Preset_42,TCN,42,256,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12906,1.1629,0.59091,0.48642,"[0.66667, 0.2, 0.59259]",122,0.20338,1.04533,0.59091,0.49125,"[0.65306, 0.2, 0.62069]",94,COMPLETED,33.902
130,20260103_183422,gln_phase2_TOP70.csv,70%,Preset_42,TCN,42,256,"[384, 256, 192, 128]","[2, 4, 8, 16]",3,1,elu,False,False,"[True, False, False, False]",max,256.0,L2,"[0.0, 0.1, 0.1, 0.0]",16,RMSprop,,1e-05,5e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13031,1.04002,0.52273,0.46553,"[0.62222, 0.30769, 0.46667]",113,0.17527,1.04598,0.61364,0.58704,"[0.65, 0.5, 0.61111]",94,COMPLETED,31.211
144,20260103_183422,baseline_CASIAB_TOP70.csv,70%,Preset_38,TCN,42,256,[64],[1],3,2,leakyrelu,True,False,[True],last,,L2,[0.0],96,RMSprop,,0.0005,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13615,2.30384,0.40909,0.30794,"[0.4, 0.0, 0.52381]",240,0.23139,1.52481,0.5,0.42412,"[0.54054, 0.18182, 0.55]",175,COMPLETED,12.068
145,20260103_183422,baseline_OUMVLP_TOP70.csv,70%,Preset_38,TCN,42,256,[64],[1],3,2,leakyrelu,True,False,[True],last,,L2,[0.0],96,RMSprop,,0.0005,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13325,1.28849,0.56818,0.47985,"[0.61905, 0.15385, 0.66667]",250,0.15433,1.4525,0.59091,0.55409,"[0.57895, 0.33333, 0.75]",228,COMPLETED,12.376
