id,timestamp,target_embedding,source_params,model,seed,input_dim,num_blocks,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,dropout,ln_block_end,pooling,fc_hidden,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,norm,label_smoothing,clip_grad_norm,class_weights,train_loss,test_loss,accuracy,f1_macro,f1_per_class,best_accuracy,best_f1,best_f1_per_class,best_epoch,train_loss_best_state,test_loss_best_state,epochs_trained,training,duration_sec
709,20251206_145431,gaitpart_GREW.csv,Best_configs_v3,TCN,42,256,4,"[192, 256, 384, 512]","[1, 2, 4, 8]",3,2,silu,True,True,"[None, 0.05, 0.05, 0.1]","[True, True, True, True]",max,256.0,96,AdamW,0.0,0.00015,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14148,1.41256,0.47727,0.38571,"[0.6, 0.2, 0.35714]",0.54545,0.5267,"[0.6383, 0.57143, 0.37037]",318.0,0.14168,1.33698,499.0,STOPPED,45.122
710,20251206_145549,gaitpart_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[192, 256, 384, 512]","[1, 2, 4, 8]",3,2,silu,True,True,"[None, 0.05, 0.05, 0.1]","[True, True, True, True]",max,256.0,96,AdamW,0.0,0.00015,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13992,1.20918,0.54545,0.47807,"[0.68182, 0.28571, 0.46667]",0.65909,0.5942,"[0.78261, 0.42857, 0.57143]",374.0,0.20627,1.22752,824.0,STOPPED,77.275
711,20251206_145742,gaitset.csv,Best_configs_v3,TCN,42,256,4,"[192, 256, 384, 512]","[1, 2, 4, 8]",3,2,silu,True,True,"[None, 0.05, 0.05, 0.1]","[True, True, True, True]",max,256.0,96,AdamW,0.0,0.00015,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14022,1.33733,0.47727,0.404,"[0.55814, 0.15385, 0.5]",0.5,0.47311,"[0.54054, 0.33333, 0.54545]",41.0,0.57882,1.14766,855.0,STOPPED,111.741
712,20251206_145855,gaitset_GREW.csv,Best_configs_v3,TCN,42,256,4,"[192, 256, 384, 512]","[1, 2, 4, 8]",3,2,silu,True,True,"[None, 0.05, 0.05, 0.1]","[True, True, True, True]",max,256.0,96,AdamW,0.0,0.00015,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14108,1.28459,0.40909,0.35539,"[0.37838, 0.2, 0.4878]",0.54545,0.48514,"[0.63636, 0.28571, 0.53333]",186.0,0.14751,1.33579,530.0,STOPPED,71.903
713,20251206_150107,gaitset_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[192, 256, 384, 512]","[1, 2, 4, 8]",3,2,silu,True,True,"[None, 0.05, 0.05, 0.1]","[True, True, True, True]",max,256.0,96,AdamW,0.0,0.00015,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14008,1.6786,0.5,0.3891,"[0.65116, 0.0, 0.51613]",0.54545,0.45563,"[0.68182, 0.13333, 0.55172]",831.0,0.14686,1.43695,1049.0,STOPPED,131.111
714,20251206_150236,gln_phase1.csv,Best_configs_v3,TCN,42,256,4,"[192, 256, 384, 512]","[1, 2, 4, 8]",3,2,silu,True,True,"[None, 0.05, 0.05, 0.1]","[True, True, True, True]",max,256.0,96,AdamW,0.0,0.00015,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14326,1.06521,0.52273,0.43968,"[0.61905, 0.2, 0.5]",0.65909,0.60258,"[0.73171, 0.44444, 0.63158]",358.0,0.14312,1.06258,535.0,STOPPED,87.384
715,20251206_150414,gln_phase2.csv,Best_configs_v3,TCN,42,256,4,"[192, 256, 384, 512]","[1, 2, 4, 8]",3,2,silu,True,True,"[None, 0.05, 0.05, 0.1]","[True, True, True, True]",max,256.0,96,AdamW,0.0,0.00015,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14242,1.1632,0.52273,0.43167,"[0.61224, 0.2, 0.48276]",0.65909,0.63256,"[0.69767, 0.53333, 0.66667]",386.0,0.14308,1.127,568.0,STOPPED,96.157

742,20251206_040902,baseline_CASIAB.csv,Best_configs_v3,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14079,1.35737,0.54545,0.44444,"[0.66667, 0.16667, 0.5]",0.59091,0.51389,"[0.70833, 0.33333, 0.5]",411.0,0.14394,1.39637,730.0,STOPPED,120.6666
743,20251206_041035,baseline_OUMVLP.csv,Best_configs_v3,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14073,1.45747,0.45455,0.39211,"[0.45, 0.2, 0.52632]",0.54545,0.51039,"[0.53659, 0.4, 0.59459]",412.0,0.14082,1.38984,557.0,STOPPED,91.93217
744,20251206_041207,gaitgl.csv,Best_configs_v3,TCN,42,128,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14053,1.22075,0.5,0.35983,"[0.56522, 0.0, 0.51429]",0.52273,0.49972,"[0.6, 0.42857, 0.47059]",43.0,0.15504,1.42276,396.0,STOPPED,90.5603
745,20251206_041319,gaitgl_GREW.csv,Best_configs_v3,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14125,1.10872,0.5,0.35462,"[0.61224, 0.0, 0.45161]",0.54545,0.52461,"[0.62222, 0.5, 0.45161]",62.0,0.14446,1.12531,296.0,STOPPED,70.66562
746,20251206_041503,gaitgl_GREW_BNNeck.csv,Best_configs_v3,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14149,1.63507,0.40909,0.35143,"[0.47619, 0.15385, 0.42424]",0.56818,0.52286,"[0.64, 0.42857, 0.5]",181.0,0.19316,1.88784,434.0,STOPPED,103.26001
747,20251206_041715,gaitgl_OUMVLP.csv,Best_configs_v3,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14201,1.43116,0.54545,0.45795,"[0.62222, 0.22222, 0.52941]",0.61364,0.50278,"[0.70833, 0.2, 0.6]",280.0,0.14243,1.32634,548.0,STOPPED,130.58828
748,20251206_041808,gaitpart_GREW.csv,Best_configs_v3,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14006,1.43078,0.5,0.47148,"[0.59574, 0.46154, 0.35714]",0.59091,0.5788,"[0.65306, 0.66667, 0.41667]",367.0,0.14071,1.3249,417.0,STOPPED,52.17123
749,20251206_041940,gaitpart_OUMVLP.csv,Best_configs_v3,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13965,1.56877,0.5,0.42626,"[0.6, 0.13333, 0.54545]",0.59091,0.53806,"[0.69565, 0.4, 0.51852]",119.0,0.55145,1.05201,732.0,STOPPED,91.30742
750,20251206_042138,gaitset.csv,Best_configs_v3,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1412,1.25318,0.47727,0.35344,"[0.6087, 0.0, 0.45161]",0.52273,0.5078,"[0.57895, 0.44444, 0.5]",114.0,0.14558,1.25645,498.0,STOPPED,116.64789
751,20251206_042334,gaitset_GREW.csv,Best_configs_v3,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14142,1.42606,0.47727,0.39252,"[0.59574, 0.18182, 0.4]",0.54545,0.45762,"[0.63636, 0.22222, 0.51429]",420.0,0.14216,1.38755,488.0,STOPPED,114.80703
752,20251206_042628,gaitset_OUMVLP.csv,Best_configs_v3,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13972,1.38838,0.61364,0.50174,"[0.7234, 0.18182, 0.6]",0.65909,0.5334,"[0.77551, 0.18182, 0.64286]",589.0,0.1406,1.35626,735.0,STOPPED,173.02013
753,20251206_042836,gln_phase1.csv,Best_configs_v3,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14322,1.02497,0.54545,0.38314,"[0.66667, 0.0, 0.48276]",0.70455,0.63124,"[0.78261, 0.44444, 0.66667]",152.0,0.14541,0.9974,399.0,STOPPED,126.03835
754,20251206_043149,gln_phase2.csv,Best_configs_v3,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",7,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",max,256.0,96,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14208,1.0304,0.56818,0.47328,"[0.65217, 0.22222, 0.54545]",0.65909,0.66013,"[0.66667, 0.66667, 0.64706]",313.0,0.1421,0.97708,607.0,STOPPED,191.46095

781,20251206_043252,baseline_CASIAB.csv,Best_configs_v3,TCN,42,256,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14151,1.35875,0.45455,0.38669,"[0.51064, 0.16667, 0.48276]",0.52273,0.47293,"[0.57778, 0.30769, 0.53333]",510.0,0.14114,1.36511,720.0,STOPPED,62.6624
782,20251206_043342,baseline_OUMVLP.csv,Best_configs_v3,TCN,42,256,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1412,1.28547,0.52273,0.44319,"[0.55814, 0.2, 0.57143]",0.61364,0.54291,"[0.68, 0.33333, 0.61538]",70.0,0.36329,1.3262,562.0,STOPPED,48.93982
783,20251206_043430,gaitgl.csv,Best_configs_v3,TCN,42,128,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14072,0.99522,0.52273,0.37075,"[0.61224, 0.0, 0.5]",0.54545,0.50913,"[0.61905, 0.375, 0.53333]",138.0,0.14484,1.14271,522.0,STOPPED,47.79657
784,20251206_043514,gaitgl_GREW.csv,Best_configs_v3,TCN,42,256,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14131,1.16871,0.40909,0.2656,"[0.56604, 0.0, 0.23077]",0.52273,0.49331,"[0.57143, 0.35294, 0.55556]",55.0,0.15332,1.49895,423.0,STOPPED,42.15203
785,20251206_043608,gaitgl_GREW_BNNeck.csv,Best_configs_v3,TCN,42,256,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14126,1.07682,0.43182,0.37162,"[0.47826, 0.15385, 0.48276]",0.59091,0.49667,"[0.64, 0.25, 0.6]",99.0,0.18383,1.23984,525.0,STOPPED,52.48206
786,20251206_043708,gaitgl_OUMVLP.csv,Best_configs_v3,TCN,42,256,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14383,1.32926,0.5,0.43034,"[0.58537, 0.125, 0.58065]",0.54545,0.48673,"[0.51613, 0.30769, 0.63636]",236.0,0.16319,1.54603,595.0,STOPPED,59.46004
787,20251206_043751,gaitpart_GREW.csv,Best_configs_v3,TCN,42,256,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14109,1.17916,0.47727,0.39301,"[0.62222, 0.18182, 0.375]",0.56818,0.55815,"[0.63636, 0.57143, 0.46667]",288.0,0.14346,1.20957,511.0,STOPPED,42.24662
788,20251206_043900,gaitpart_OUMVLP.csv,Best_configs_v3,TCN,42,256,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14233,1.30089,0.5,0.4387,"[0.63636, 0.23529, 0.44444]",0.63636,0.58559,"[0.64706, 0.35294, 0.75676]",315.0,0.16779,1.43083,835.0,STOPPED,68.82644
789,20251206_043948,gaitset.csv,Best_configs_v3,TCN,42,256,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14215,1.16595,0.47727,0.38376,"[0.6, 0.16667, 0.38462]",0.56818,0.51337,"[0.69565, 0.4, 0.44444]",103.0,0.15377,1.2611,465.0,STOPPED,46.01143
790,20251206_044036,gaitset_GREW.csv,Best_configs_v3,TCN,42,256,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1428,1.19394,0.45455,0.38393,"[0.57143, 0.14286, 0.4375]",0.56818,0.47844,"[0.57895, 0.22222, 0.63415]",448.0,0.14234,1.21945,477.0,STOPPED,47.01096
791,20251206_044154,gaitset_OUMVLP.csv,Best_configs_v3,TCN,42,256,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1457,1.36676,0.52273,0.43579,"[0.68293, 0.15385, 0.47059]",0.61364,0.58144,"[0.68182, 0.5, 0.5625]",377.0,0.19001,1.34266,783.0,STOPPED,76.99973
792,20251206_044251,gln_phase1.csv,Best_configs_v3,TCN,42,256,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1418,1.07789,0.43182,0.33189,"[0.57143, 0.0, 0.42424]",0.61364,0.55619,"[0.74419, 0.35294, 0.57143]",85.0,0.20466,1.0772,465.0,STOPPED,55.08833
793,20251206_044429,gln_phase2.csv,Best_configs_v3,TCN,42,256,2,"[192, 256]","[1, 3]",7,2,gelu,True,True,"[0.05, 0.1]","[True, True]",max,128.0,64,AdamW,0.0,0.0001,5e-06,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14109,1.06953,0.56818,0.4733,"[0.66667, 0.18182, 0.57143]",0.63636,0.5715,"[0.68421, 0.36364, 0.66667]",747.0,0.14078,1.03159,827.0,STOPPED,97.11279

794,20251206_140107,baseline_CASIAB.csv,Best_configs_v3,TCN,42,256,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14019,1.6622,0.47727,0.36296,"[0.62222, 0.0, 0.46667]",0.56818,0.52936,"[0.63636, 0.4, 0.55172]",95.0,0.14817,1.728,285.0,STOPPED,71.005
795,20251206_140300,baseline_OUMVLP.csv,Best_configs_v3,TCN,42,256,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14013,1.43829,0.59091,0.50068,"[0.58537, 0.25, 0.66667]",0.65909,0.55135,"[0.68182, 0.25, 0.72222]",226.0,0.14422,1.25015,443.0,STOPPED,112.425
796,20251206_140614,gaitgl.csv,Best_configs_v3,TCN,42,128,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13984,1.91566,0.40909,0.30154,"[0.52, 0.0, 0.38462]",0.47727,0.41874,"[0.57143, 0.25, 0.43478]",291.0,0.14028,1.91492,521.0,STOPPED,193.315
797,20251206_140728,gaitgl_GREW.csv,Best_configs_v3,TCN,42,256,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14003,1.52917,0.5,0.4241,"[0.56522, 0.22222, 0.48485]",0.59091,0.54441,"[0.60465, 0.4, 0.62857]",140.0,0.14127,1.4595,190.0,STOPPED,72.649
798,20251206_140926,gaitgl_GREW_BNNeck.csv,Best_configs_v3,TCN,42,256,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14562,1.80657,0.45455,0.41039,"[0.54545, 0.28571, 0.4]",0.5,0.51627,"[0.52381, 0.625, 0.4]",97.0,0.15212,2.0331,302.0,STOPPED,116.609
799,20251206_141116,gaitgl_OUMVLP.csv,Best_configs_v3,TCN,42,256,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13961,1.22599,0.47727,0.35,"[0.58333, 0.0, 0.46667]",0.61364,0.59091,"[0.66667, 0.5, 0.60606]",140.0,0.15595,1.3025,432.0,STOPPED,108.695
800,20251206_141207,gaitpart_GREW.csv,Best_configs_v3,TCN,42,256,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1512,1.85102,0.54545,0.42978,"[0.65455, 0.2, 0.43478]",0.59091,0.575,"[0.6, 0.5, 0.625]",144.0,0.15109,1.84985,432.0,STOPPED,49.999
801,20251206_141259,gaitpart_OUMVLP.csv,Best_configs_v3,TCN,42,256,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1543,2.00136,0.5,0.49194,"[0.51429, 0.46154, 0.5]",0.59091,0.54241,"[0.66667, 0.44444, 0.51613]",74.0,0.69162,1.07038,469.0,STOPPED,51.438
802,20251206_141508,gaitset.csv,Best_configs_v3,TCN,42,256,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14025,1.94462,0.38636,0.30892,"[0.55319, 0.16667, 0.2069]",0.47727,0.44444,"[0.52632, 0.33333, 0.47368]",23.0,0.64287,1.36956,546.0,STOPPED,127.671
803,20251206_141625,gaitset_GREW.csv,Best_configs_v3,TCN,42,256,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14016,1.56663,0.52273,0.44003,"[0.59091, 0.16667, 0.5625]",0.56818,0.48291,"[0.6, 0.14286, 0.70588]",186.0,0.14744,1.60922,334.0,STOPPED,76.471
804,20251206_141942,gaitset_OUMVLP.csv,Best_configs_v3,TCN,42,256,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13982,1.39643,0.59091,0.41406,"[0.7037, 0.0, 0.53846]",0.63636,0.46336,"[0.7234, 0.0, 0.66667]",594.0,0.14704,1.11991,882.0,STOPPED,194.872
805,20251206_142152,gln_phase1.csv,Best_configs_v3,TCN,42,256,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13984,1.69255,0.5,0.36649,"[0.58333, 0.0, 0.51613]",0.54545,0.4845,"[0.68293, 0.28571, 0.48485]",70.0,0.15844,1.7589,445.0,STOPPED,129.141
806,20251206_142350,gln_phase2.csv,Best_configs_v3,TCN,42,256,3,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,"[0.1, 0.1, 0.1]","[True, True, True]",attention,256.0,96,Adam,0.0,8e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13995,2.10117,0.43182,0.42443,"[0.46154, 0.4, 0.41176]",0.5,0.51065,"[0.5, 0.54545, 0.48649]",118.0,0.14282,1.91161,400.0,STOPPED,116.049

807,20251206_094119,baseline_CASIAB.csv,Best_configs_v3,TCN,42,256,4,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1]","[True, True, True, True]",max,512.0,128,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14387,1.34194,0.43182,0.37179,"[0.46154, 0.15385, 0.5]",0.52273,0.50079,"[0.48649, 0.44444, 0.57143]",177.0,0.14707,1.38235,329.0,STOPPED,48.72897
808,20251206_094245,baseline_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1]","[True, True, True, True]",max,512.0,128,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1445,1.16774,0.54545,0.46174,"[0.53659, 0.2, 0.64865]",0.59091,0.54599,"[0.59091, 0.4, 0.64706]",471.0,0.14232,1.15969,578.0,STOPPED,85.82939
809,20251206_094450,gaitgl.csv,Best_configs_v3,TCN,42,128,4,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1]","[True, True, True, True]",max,512.0,128,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1405,1.26723,0.45455,0.32593,"[0.53333, 0.0, 0.44444]",0.54545,0.50274,"[0.59459, 0.36364, 0.55]",378.0,0.14307,1.35472,582.0,STOPPED,123.60749
810,20251206_094648,gaitgl_GREW.csv,Best_configs_v3,TCN,42,256,4,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1]","[True, True, True, True]",max,512.0,128,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14104,1.00532,0.61364,0.51034,"[0.69767, 0.22222, 0.61111]",0.59091,0.53642,"[0.66667, 0.36364, 0.57895]",358.0,0.14344,1.06963,526.0,STOPPED,117.12074
811,20251206_094836,gaitgl_GREW_BNNeck.csv,Best_configs_v3,TCN,42,256,4,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1]","[True, True, True, True]",max,512.0,128,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14648,1.51592,0.52273,0.41728,"[0.62963, 0.22222, 0.4]",0.52273,0.48959,"[0.59574, 0.42857, 0.44444]",430.0,0.14183,1.40406,480.0,STOPPED,107.09525
812,20251206_095017,gaitgl_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1]","[True, True, True, True]",max,512.0,128,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14941,1.18682,0.52273,0.42735,"[0.61538, 0.22222, 0.44444]",0.61364,0.51477,"[0.68571, 0.22222, 0.63636]",274.0,0.16337,1.31327,442.0,STOPPED,98.7461
813,20251206_095119,gaitpart_GREW.csv,Best_configs_v3,TCN,42,256,4,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1]","[True, True, True, True]",max,512.0,128,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14302,1.22776,0.54545,0.47829,"[0.64, 0.33333, 0.46154]",0.61364,0.57389,"[0.70833, 0.53333, 0.48]",412.0,0.14192,1.23278,554.0,STOPPED,61.54698
814,20251206_095313,gaitpart_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1]","[True, True, True, True]",max,512.0,128,AdamW,0.0,0.0001,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14013,1.44776,0.47727,0.40014,"[0.59091, 0.14286, 0.46667]",0.59091,0.53965,"[0.71429, 0.35294, 0.55172]",195.0,0.52794,1.10717,1013.0,STOPPED,113.5508
