id,embedding,best_f1_v1_v2,best_f1_v3,difference,f1_per_class_v1_v2_fmt,f1_per_class_v3_fmt,diff_f1_per_class
832,gln_phase2.csv,0.57757,0.3105,-0.26707,0.683 / 0.462 / 0.588,0.524 / 0.308 / 0.100,-0.159 / -0.154 / -0.488
872,baseline_CASIAB.csv,0.51917,0.5626,0.04343,0.694 / 0.364 / 0.500,0.681 / 0.444 / 0.562,-0.013 / 0.081 / 0.062
873,baseline_OUMVLP.csv,0.5285,0.65909,0.13059,0.652 / 0.333 / 0.600,0.727 / 0.500 / 0.750,0.075 / 0.167 / 0.150
874,gaitgl.csv,0.45525,0.41667,-0.03858,0.513 / 0.353 / 0.500,0.583 / 0.267 / 0.400,0.071 / -0.086 / -0.100
875,gaitgl_GREW.csv,0.51508,0.48468,-0.0304,0.667 / 0.250 / 0.629,0.564 / 0.364 / 0.526,-0.103 / 0.114 / -0.102
876,gaitgl_GREW_BNNeck.csv,0.49043,0.51513,0.0247,0.578 / 0.375 / 0.519,0.457 / 0.588 / 0.500,-0.121 / 0.213 / -0.019
877,gaitgl_OUMVLP.csv,0.43494,0.48358,0.04864,0.541 / 0.250 / 0.514,0.615 / 0.250 / 0.585,0.075 / 0.000 / 0.071
878,gaitpart_GREW.csv,0.4848,0.54676,0.06196,0.638 / 0.333 / 0.483,0.585 / 0.588 / 0.467,-0.053 / 0.255 / -0.016
879,gaitpart_OUMVLP.csv,0.66111,0.62754,-0.03357,0.650 / 0.667 / 0.667,0.783 / 0.500 / 0.600,0.133 / -0.167 / -0.067
880,gaitset.csv,0.39549,0.41836,0.02287,0.545 / 0.333 / 0.308,0.522 / 0.333 / 0.400,-0.024 / 0.000 / 0.092
881,gaitset_GREW.csv,0.47084,0.40952,-0.06132,0.514 / 0.267 / 0.632,0.629 / 0.000 / 0.600,0.114 / -0.267 / -0.032
882,gaitset_OUMVLP.csv,0.55405,0.52941,-0.02464,0.679 / 0.444 / 0.538,0.667 / 0.333 / 0.588,-0.013 / -0.111 / 0.050
883,gln_phase1.csv,0.4405,0.526,0.0855,0.541 / 0.381 / 0.400,0.667 / 0.429 / 0.483,0.126 / 0.048 / 0.083
884,gln_phase2.csv,0.46357,0.72262,0.25905,0.622 / 0.286 / 0.483,0.810 / 0.625 / 0.733,0.187 / 0.339 / 0.251
1041,baseline_CASIAB.csv,0.51222,0.48373,-0.02849,0.564 / 0.267 / 0.706,0.558 / 0.364 / 0.529,-0.006 / 0.097 / -0.176
1042,baseline_OUMVLP.csv,0.46667,0.58772,0.12105,0.600 / 0.133 / 0.667,0.579 / 0.500 / 0.684,-0.021 / 0.367 / 0.018
1043,gaitgl.csv,0.51176,0.46334,-0.04842,0.638 / 0.364 / 0.533,0.612 / 0.333 / 0.444,-0.026 / -0.030 / -0.089
1044,gaitgl_GREW.csv,0.3945,0.45173,0.05723,0.553 / 0.364 / 0.267,0.471 / 0.385 / 0.500,-0.083 / 0.021 / 0.233
1045,gaitgl_GREW_BNNeck.csv,0.48226,0.50606,0.0238,0.476 / 0.500 / 0.471,0.500 / 0.533 / 0.485,0.024 / 0.033 / 0.014
1046,gaitgl_OUMVLP.csv,0.44846,0.54298,0.09452,0.605 / 0.222 / 0.519,0.694 / 0.364 / 0.571,0.089 / 0.141 / 0.053
1047,gaitpart_GREW.csv,0.46193,0.47237,0.01044,0.619 / 0.353 / 0.414,0.681 / 0.308 / 0.429,0.062 / -0.045 / 0.015
1048,gaitpart_OUMVLP.csv,0.53737,0.50527,-0.0321,0.667 / 0.400 / 0.545,0.600 / 0.545 / 0.370,-0.067 / 0.145 / -0.175
1049,gaitset.csv,0.40483,0.41714,0.01231,0.600 / 0.267 / 0.348,0.565 / 0.364 / 0.323,-0.035 / 0.097 / -0.025
1050,gaitset_GREW.csv,0.40779,0.42937,0.02158,0.612 / 0.167 / 0.444,0.571 / 0.250 / 0.467,-0.041 / 0.083 / 0.022
1051,gaitset_OUMVLP.csv,0.64802,0.53454,-0.11348,0.711 / 0.545 / 0.688,0.642 / 0.545 / 0.417,-0.070 / 0.000 / -0.271
1052,gln_phase1.csv,0.42268,0.50965,0.08697,0.735 / 0.000 / 0.533,0.550 / 0.400 / 0.579,-0.185 / 0.400 / 0.046
1053,gln_phase2.csv,0.50635,0.75025,0.2439,0.619 / 0.500 / 0.400,0.732 / 0.833 / 0.686,0.113 / 0.333 / 0.286
1067,baseline_CASIAB.csv,0.45313,0.47158,0.01845,0.596 / 0.364 / 0.400,0.591 / 0.308 / 0.516,-0.005 / -0.056 / 0.116
1068,baseline_OUMVLP.csv,0.5,0.58838,0.08838,0.591 / 0.364 / 0.545,0.682 / 0.333 / 0.750,0.091 / -0.030 / 0.205
1069,gaitgl.csv,0.3325,0.46114,0.12864,0.524 / 0.000 / 0.474,0.471 / 0.400 / 0.513,-0.053 / 0.400 / 0.039
1070,gaitgl_GREW.csv,0.47917,0.55114,0.07197,0.625 / 0.250 / 0.562,0.588 / 0.471 / 0.595,-0.037 / 0.221 / 0.032
1071,gaitgl_GREW_BNNeck.csv,0.48176,0.54222,0.06046,0.653 / 0.364 / 0.429,0.667 / 0.400 / 0.560,0.014 / 0.036 / 0.131
1072,gaitgl_OUMVLP.csv,0.47804,0.48836,0.01032,0.692 / 0.182 / 0.560,0.667 / 0.364 / 0.435,-0.026 / 0.182 / -0.125
1073,gaitpart_GREW.csv,0.50063,0.52286,0.02223,0.591 / 0.476 / 0.435,0.591 / 0.462 / 0.516,0.000 / -0.015 / 0.081
1074,gaitpart_OUMVLP.csv,0.60954,0.66563,0.05609,0.615 / 0.588 / 0.625,0.783 / 0.571 / 0.643,0.167 / -0.017 / 0.018
1075,gaitset.csv,0.45,0.54722,0.09722,0.550 / 0.250 / 0.550,0.667 / 0.375 / 0.600,0.117 / 0.125 / 0.050
1076,gaitset_GREW.csv,0.45223,0.50557,0.05334,0.706 / 0.222 / 0.429,0.653 / 0.364 / 0.500,-0.053 / 0.141 / 0.071
1077,gaitset_OUMVLP.csv,0.49415,0.53963,0.04548,0.737 / 0.167 / 0.579,0.766 / 0.353 / 0.500,0.029 / 0.186 / -0.079
1078,gln_phase1.csv,0.53621,0.52193,-0.01428,0.708 / 0.308 / 0.593,0.636 / 0.400 / 0.529,-0.072 / 0.092 / -0.063
1079,gln_phase2.csv,0.4914,0.67663,0.18523,0.680 / 0.533 / 0.261,0.744 / 0.600 / 0.686,0.064 / 0.067 / 0.425
1171,baseline_CASIAB.csv,0.48852,0.55515,0.06663,0.681 / 0.222 / 0.562,0.652 / 0.462 / 0.552,-0.029 / 0.239 / -0.011
1172,baseline_OUMVLP.csv,0.52751,0.51389,-0.01362,0.571 / 0.400 / 0.611,0.667 / 0.250 / 0.625,0.095 / -0.150 / 0.014
1173,gaitgl.csv,0.34553,0.35848,0.01295,0.537 / 0.000 / 0.500,0.531 / 0.200 / 0.345,-0.006 / 0.200 / -0.155
1174,gaitgl_GREW.csv,0.4,0.57576,0.17576,0.667 / 0.000 / 0.533,0.636 / 0.545 / 0.545,-0.030 / 0.545 / 0.012
1175,gaitgl_GREW_BNNeck.csv,0.41301,0.44566,0.03265,0.588 / 0.222 / 0.429,0.522 / 0.364 / 0.452,-0.067 / 0.141 / 0.023
1176,gaitgl_OUMVLP.csv,0.44313,0.45857,0.01544,0.711 / 0.167 / 0.452,0.694 / 0.182 / 0.500,-0.017 / 0.015 / 0.048
1177,gaitpart_GREW.csv,0.51766,0.60626,0.0886,0.609 / 0.364 / 0.581,0.750 / 0.476 / 0.593,0.141 / 0.113 / 0.012
1178,gaitpart_OUMVLP.csv,0.5799,0.60867,0.02877,0.698 / 0.471 / 0.571,0.698 / 0.364 / 0.765,0.000 / -0.107 / 0.193
1179,gaitset.csv,0.37075,0.47078,0.10003,0.612 / 0.000 / 0.500,0.605 / 0.308 / 0.500,-0.008 / 0.308 / 0.000
1180,gaitset_GREW.csv,0.43829,0.49029,0.052,0.537 / 0.308 / 0.471,0.649 / 0.267 / 0.556,0.112 / -0.041 / 0.085
1181,gaitset_OUMVLP.csv,0.55075,0.61218,0.06143,0.636 / 0.444 / 0.571,0.708 / 0.462 / 0.667,0.072 / 0.017 / 0.095
1182,gln_phase1.csv,0.48207,0.52569,0.04362,0.609 / 0.400 / 0.438,0.682 / 0.429 / 0.467,0.073 / 0.029 / 0.029
1183,gln_phase2.csv,0.62719,0.59701,-0.03018,0.711 / 0.545 / 0.625,0.571 / 0.625 / 0.595,-0.140 / 0.080 / -0.030
1262,baseline_CASIAB.csv,0.44843,0.56099,0.11256,0.465 / 0.429 / 0.452,0.650 / 0.462 / 0.571,0.185 / 0.033 / 0.120
1263,baseline_OUMVLP.csv,0.56213,0.51354,-0.04859,0.585 / 0.545 / 0.556,0.619 / 0.333 / 0.588,0.034 / -0.212 / 0.033
1264,gaitgl.csv,0.4982,0.43729,-0.06091,0.595 / 0.400 / 0.500,0.596 / 0.200 / 0.516,0.001 / -0.200 / 0.016
1265,gaitgl_GREW.csv,0.39952,0.46296,0.06344,0.565 / 0.167 / 0.467,0.667 / 0.222 / 0.500,0.101 / 0.056 / 0.033
1266,gaitgl_GREW_BNNeck.csv,0.56131,0.52139,-0.03992,0.634 / 0.462 / 0.588,0.653 / 0.444 / 0.467,0.019 / -0.017 / -0.122
1267,gaitgl_OUMVLP.csv,0.42544,0.3534,-0.07204,0.565 / 0.267 / 0.444,0.455 / 0.235 / 0.370,-0.111 / -0.031 / -0.074
1268,gaitpart_GREW.csv,0.58709,0.45943,-0.12766,0.667 / 0.500 / 0.595,0.512 / 0.400 / 0.467,-0.155 / -0.100 / -0.128
1269,gaitpart_OUMVLP.csv,0.50322,0.55897,0.05575,0.486 / 0.429 / 0.595,0.556 / 0.476 / 0.645,0.069 / 0.048 / 0.051
1270,gaitset.csv,0.50135,0.4899,-0.01145,0.591 / 0.462 / 0.452,0.636 / 0.333 / 0.500,0.045 / -0.128 / 0.048
1271,gaitset_GREW.csv,0.48175,0.5078,0.02605,0.600 / 0.429 / 0.417,0.579 / 0.444 / 0.500,-0.021 / 0.016 / 0.083
1272,gaitset_OUMVLP.csv,0.60636,0.41706,-0.1893,0.711 / 0.545 / 0.562,0.476 / 0.375 / 0.400,-0.235 / -0.170 / -0.162
1273,gln_phase1.csv,0.44592,0.49903,0.05311,0.579 / 0.222 / 0.537,0.714 / 0.267 / 0.516,0.135 / 0.044 / -0.020
1274,gln_phase2.csv,0.49495,0.60018,0.10523,0.605 / 0.429 / 0.452,0.750 / 0.308 / 0.743,0.145 / -0.121 / 0.291
1301,baseline_CASIAB.csv,0.50741,0.51814,0.01073,0.622 / 0.400 / 0.500,0.638 / 0.400 / 0.516,0.016 / 0.000 / 0.016
1302,baseline_OUMVLP.csv,0.5,0.5,0.0,0.600 / 0.250 / 0.650,0.600 / 0.250 / 0.650,0.000 / 0.000 / 0.000
1303,gaitgl.csv,0.42857,0.47902,0.05045,0.524 / 0.333 / 0.429,0.513 / 0.500 / 0.424,-0.011 / 0.167 / -0.004
1304,gaitgl_GREW.csv,0.54478,0.44273,-0.10205,0.556 / 0.545 / 0.533,0.558 / 0.182 / 0.588,0.003 / -0.364 / 0.055
1305,gaitgl_GREW_BNNeck.csv,0.21538,0.17778,-0.0376,0.646 / 0.000 / 0.000,0.000 / 0.000 / 0.533,-0.646 / 0.000 / 0.533
1306,gaitgl_OUMVLP.csv,0.21538,0.39654,0.18116,0.646 / 0.000 / 0.000,0.630 / 0.000 / 0.560,-0.017 / 0.000 / 0.560
1307,gaitpart_GREW.csv,0.5331,0.56302,0.02992,0.654 / 0.545 / 0.400,0.634 / 0.588 / 0.467,-0.020 / 0.043 / 0.067
1308,gaitpart_OUMVLP.csv,0.64444,0.59425,-0.05019,0.667 / 0.600 / 0.667,0.667 / 0.429 / 0.688,0.000 / -0.171 / 0.021
1309,gaitset.csv,0.3923,0.37986,-0.01244,0.636 / 0.000 / 0.541,0.457 / 0.250 / 0.432,-0.179 / 0.250 / -0.108
1310,gaitset_GREW.csv,0.21538,0.40901,0.19363,0.646 / 0.000 / 0.000,0.375 / 0.267 / 0.585,-0.271 / 0.267 / 0.585
1311,gaitset_OUMVLP.csv,0.21538,0.17778,-0.0376,0.646 / 0.000 / 0.000,0.000 / 0.000 / 0.533,-0.646 / 0.000 / 0.533
1312,gln_phase1.csv,0.21538,0.17778,-0.0376,0.646 / 0.000 / 0.000,0.000 / 0.000 / 0.533,-0.646 / 0.000 / 0.533
1313,gln_phase2.csv,0.21538,0.17778,-0.0376,0.646 / 0.000 / 0.000,0.000 / 0.000 / 0.533,-0.646 / 0.000 / 0.533
1327,baseline_CASIAB.csv,0.43468,0.53333,0.09865,0.622 / 0.182 / 0.500,0.600 / 0.375 / 0.625,-0.022 / 0.193 / 0.125
1328,baseline_OUMVLP.csv,0.55464,0.50899,-0.04565,0.591 / 0.444 / 0.629,0.571 / 0.400 / 0.556,-0.019 / -0.044 / -0.073
1329,gaitgl.csv,0.4534,0.43965,-0.01375,0.627 / 0.250 / 0.483,0.605 / 0.200 / 0.514,-0.023 / -0.050 / 0.032
1330,gaitgl_GREW.csv,0.46549,0.47998,0.01449,0.591 / 0.250 / 0.556,0.524 / 0.400 / 0.516,-0.067 / 0.150 / -0.039
1331,gaitgl_GREW_BNNeck.csv,0.37778,0.48959,0.11181,0.600 / 0.000 / 0.533,0.596 / 0.429 / 0.444,-0.004 / 0.429 / -0.089
1332,gaitgl_OUMVLP.csv,0.49642,0.45125,-0.04517,0.615 / 0.333 / 0.541,0.615 / 0.222 / 0.516,0.000 / -0.111 / -0.024
1333,gaitpart_GREW.csv,0.42835,0.53333,0.10498,0.550 / 0.222 / 0.513,0.600 / 0.500 / 0.500,0.050 / 0.278 / -0.013
1334,gaitpart_OUMVLP.csv,0.6329,0.59742,-0.03548,0.727 / 0.571 / 0.600,0.629 / 0.476 / 0.688,-0.099 / -0.095 / 0.088
1335,gaitset.csv,0.37238,0.33491,-0.03747,0.560 / 0.200 / 0.357,0.500 / 0.118 / 0.387,-0.060 / -0.082 / 0.030
1336,gaitset_GREW.csv,0.42063,0.47311,0.05248,0.619 / 0.143 / 0.500,0.545 / 0.333 / 0.541,-0.074 / 0.190 / 0.041
1337,gaitset_OUMVLP.csv,0.48953,0.58199,0.09246,0.638 / 0.364 / 0.467,0.766 / 0.500 / 0.480,0.128 / 0.136 / 0.013
1338,gln_phase1.csv,0.46166,0.5766,0.11494,0.680 / 0.222 / 0.483,0.769 / 0.444 / 0.516,0.089 / 0.222 / 0.033
1339,gln_phase2.csv,0.57778,0.45702,-0.12076,0.667 / 0.600 / 0.467,0.550 / 0.400 / 0.421,-0.117 / -0.200 / -0.046
1340,baseline_CASIAB.csv,0.44746,0.56656,0.1191,0.640 / 0.286 / 0.417,0.682 / 0.375 / 0.643,0.042 / 0.089 / 0.226
1341,baseline_OUMVLP.csv,0.47584,0.54455,0.06871,0.625 / 0.182 / 0.621,0.541 / 0.462 / 0.632,-0.084 / 0.280 / 0.011
1342,gaitgl.csv,0.49899,0.43154,-0.06745,0.619 / 0.364 / 0.514,0.558 / 0.250 / 0.486,-0.061 / -0.114 / -0.028
1343,gaitgl_GREW.csv,0.39129,0.63258,0.24129,0.500 / 0.133 / 0.541,0.606 / 0.625 / 0.667,0.106 / 0.492 / 0.126
1344,gaitgl_GREW_BNNeck.csv,0.47756,0.44444,-0.03312,0.588 / 0.400 / 0.444,0.545 / 0.182 / 0.606,-0.043 / -0.218 / 0.162
1345,gaitgl_OUMVLP.csv,0.46954,0.55395,0.08441,0.533 / 0.222 / 0.653,0.651 / 0.364 / 0.647,0.118 / 0.141 / -0.006
1346,gaitpart_GREW.csv,0.47465,0.56616,0.09151,0.550 / 0.286 / 0.588,0.682 / 0.600 / 0.417,0.132 / 0.314 / -0.172
1347,gaitpart_OUMVLP.csv,0.64077,0.55,-0.09077,0.684 / 0.571 / 0.667,0.650 / 0.333 / 0.667,-0.034 / -0.238 / 0.000
1348,gaitset.csv,0.35231,0.36061,0.0083,0.444 / 0.300 / 0.312,0.513 / 0.296 / 0.273,0.068 / -0.004 / -0.040
1349,gaitset_GREW.csv,0.49457,0.41445,-0.08012,0.653 / 0.250 / 0.581,0.681 / 0.000 / 0.562,0.028 / -0.250 / -0.018
1350,gaitset_OUMVLP.csv,0.54372,0.49196,-0.05176,0.571 / 0.545 / 0.514,0.612 / 0.364 / 0.500,0.041 / -0.182 / -0.014
1351,gln_phase1.csv,0.46407,0.58205,0.11798,0.457 / 0.364 / 0.571,0.696 / 0.444 / 0.606,0.239 / 0.081 / 0.035
1352,gln_phase2.csv,0.45937,0.52734,0.06797,0.529 / 0.375 / 0.474,0.667 / 0.364 / 0.552,0.137 / -0.011 / 0.078
1353,baseline_CASIAB.csv,0.47445,0.43545,-0.039,0.438 / 0.364 / 0.622,0.636 / 0.154 / 0.516,0.199 / -0.210 / -0.106
1354,baseline_OUMVLP.csv,0.57547,0.49815,-0.07732,0.514 / 0.545 / 0.667,0.550 / 0.333 / 0.611,0.036 / -0.212 / -0.056
1355,gaitgl.csv,0.41032,0.3842,-0.02612,0.558 / 0.286 / 0.387,0.558 / 0.143 / 0.452,0.000 / -0.143 / 0.065
1356,gaitgl_GREW.csv,0.45556,0.49854,0.04298,0.667 / 0.200 / 0.500,0.667 / 0.250 / 0.579,0.000 / 0.050 / 0.079
1357,gaitgl_GREW_BNNeck.csv,0.21538,0.0915,-0.12388,0.646 / 0.000 / 0.000,0.000 / 0.275 / 0.000,-0.646 / 0.275 / 0.000
1358,gaitgl_OUMVLP.csv,0.37909,0.37053,-0.00856,0.542 / 0.182 / 0.414,0.478 / 0.167 / 0.467,-0.063 / -0.015 / 0.053
1359,gaitpart_GREW.csv,0.52707,0.43769,-0.08938,0.564 / 0.462 / 0.556,0.412 / 0.375 / 0.526,-0.152 / -0.087 / -0.029
1360,gaitpart_OUMVLP.csv,0.57719,0.54167,-0.03552,0.649 / 0.400 / 0.683,0.750 / 0.250 / 0.625,0.101 / -0.150 / -0.058
1361,gaitset.csv,0.46825,0.42398,-0.04427,0.667 / 0.167 / 0.571,0.526 / 0.167 / 0.579,-0.140 / 0.000 / 0.008
1362,gaitset_GREW.csv,0.41334,0.38944,-0.0239,0.424 / 0.316 / 0.500,0.474 / 0.182 / 0.513,0.049 / -0.134 / 0.013
1363,gaitset_OUMVLP.csv,0.21538,0.52297,0.30759,0.646 / 0.000 / 0.000,0.735 / 0.471 / 0.364,0.089 / 0.471 / 0.364
1364,gln_phase1.csv,0.62912,0.65512,0.026,0.739 / 0.588 / 0.560,0.727 / 0.571 / 0.667,-0.012 / -0.017 / 0.107
1365,gln_phase2.csv,0.21538,0.54173,0.32635,0.646 / 0.000 / 0.000,0.387 / 0.667 / 0.571,-0.259 / 0.667 / 0.571
1418,baseline_CASIAB.csv,0.36264,0.48166,0.11902,0.524 / 0.000 / 0.564,0.565 / 0.364 / 0.516,0.041 / 0.364 / -0.048
1419,baseline_OUMVLP.csv,0.50386,0.51222,0.00836,0.652 / 0.308 / 0.552,0.564 / 0.267 / 0.706,-0.088 / -0.041 / 0.154
1420,gaitgl.csv,0.41039,0.44956,0.03917,0.545 / 0.286 / 0.400,0.558 / 0.250 / 0.541,0.013 / -0.036 / 0.141
1421,gaitgl_GREW.csv,0.53363,0.5596,0.02597,0.667 / 0.250 / 0.684,0.619 / 0.545 / 0.514,-0.048 / 0.295 / -0.170
1422,gaitgl_GREW_BNNeck.csv,0.21538,0.50946,0.29408,0.646 / 0.000 / 0.000,0.526 / 0.462 / 0.541,-0.120 / 0.462 / 0.541
1423,gaitgl_OUMVLP.csv,0.37451,0.42832,0.05381,0.412 / 0.300 / 0.412,0.533 / 0.222 / 0.529,0.122 / -0.078 / 0.118
1424,gaitpart_GREW.csv,0.52605,0.59939,0.07334,0.595 / 0.421 / 0.562,0.615 / 0.667 / 0.516,0.021 / 0.246 / -0.046
1425,gaitpart_OUMVLP.csv,0.5198,0.5174,-0.0024,0.545 / 0.429 / 0.585,0.731 / 0.250 / 0.571,0.185 / -0.179 / -0.014
1426,gaitset.csv,0.49899,0.55751,0.05852,0.619 / 0.364 / 0.514,0.615 / 0.429 / 0.629,-0.004 / 0.065 / 0.114
1427,gaitset_GREW.csv,0.40613,0.53917,0.13304,0.537 / 0.182 / 0.500,0.711 / 0.286 / 0.621,0.175 / 0.104 / 0.121
1428,gaitset_OUMVLP.csv,0.21538,0.52931,0.31393,0.646 / 0.000 / 0.000,0.649 / 0.308 / 0.632,0.002 / 0.308 / 0.632
1429,gln_phase1.csv,0.65556,0.66849,0.01293,0.651 / 0.727 / 0.588,0.723 / 0.667 / 0.615,0.072 / -0.061 / 0.027
1430,gln_phase2.csv,0.53212,0.51739,-0.01473,0.683 / 0.429 / 0.485,0.500 / 0.400 / 0.652,-0.183 / -0.029 / 0.167
1444,baseline_CASIAB.csv,0.4679,0.55185,0.08395,0.704 / 0.200 / 0.500,0.600 / 0.500 / 0.556,-0.104 / 0.300 / 0.056
1445,baseline_OUMVLP.csv,0.41208,0.46756,0.05548,0.605 / 0.000 / 0.632,0.412 / 0.400 / 0.591,-0.193 / 0.400 / -0.041
1446,gaitgl.csv,0.43074,0.35425,-0.07649,0.571 / 0.364 / 0.357,0.533 / 0.000 / 0.529,-0.038 / -0.364 / 0.172
1447,gaitgl_GREW.csv,0.48525,0.45198,-0.03327,0.585 / 0.500 / 0.370,0.585 / 0.286 / 0.485,0.000 / -0.214 / 0.114
1448,gaitgl_GREW_BNNeck.csv,0.47738,0.49206,0.01468,0.524 / 0.375 / 0.533,0.667 / 0.167 / 0.643,0.143 / -0.208 / 0.110
1449,gaitgl_OUMVLP.csv,0.57666,0.59508,0.01842,0.634 / 0.533 / 0.562,0.681 / 0.462 / 0.643,0.047 / -0.072 / 0.080
1450,gaitpart_GREW.csv,0.62412,0.31217,-0.31195,0.595 / 0.667 / 0.611,0.471 / 0.091 / 0.375,-0.124 / -0.576 / -0.236
1451,gaitpart_OUMVLP.csv,0.59167,0.55965,-0.03202,0.708 / 0.400 / 0.667,0.700 / 0.400 / 0.579,-0.008 / 0.000 / -0.088
1452,gaitset.csv,0.3433,0.38391,0.04061,0.500 / 0.308 / 0.222,0.558 / 0.182 / 0.412,0.058 / -0.126 / 0.190
1453,gaitset_GREW.csv,0.36347,0.46157,0.0981,0.618 / 0.222 / 0.250,0.667 / 0.235 / 0.483,0.048 / 0.013 / 0.233
1454,gaitset_OUMVLP.csv,0.47021,0.5003,0.03009,0.711 / 0.286 / 0.414,0.653 / 0.500 / 0.348,-0.058 / 0.214 / -0.066
1455,gln_phase1.csv,0.51481,0.40404,-0.11077,0.600 / 0.500 / 0.444,0.667 / 0.000 / 0.545,0.067 / -0.500 / 0.101
1456,gln_phase2.csv,0.45733,0.47235,0.01502,0.514 / 0.308 / 0.550,0.564 / 0.353 / 0.500,0.050 / 0.045 / -0.050
1470,baseline_CASIAB.csv,0.51739,0.53903,0.02164,0.652 / 0.400 / 0.500,0.622 / 0.462 / 0.533,-0.030 / 0.062 / 0.033
1471,baseline_OUMVLP.csv,0.52546,0.53473,0.00927,0.596 / 0.400 / 0.581,0.556 / 0.400 / 0.649,-0.040 / 0.000 / 0.068
1472,gaitgl.csv,0.4225,0.4349,0.0124,0.529 / 0.167 / 0.571,0.652 / 0.308 / 0.345,0.123 / 0.141 / -0.227
1473,gaitgl_GREW.csv,0.39724,0.49132,0.09408,0.640 / 0.000 / 0.552,0.588 / 0.286 / 0.600,-0.052 / 0.286 / 0.048
1474,gaitgl_GREW_BNNeck.csv,0.42556,0.42588,0.00032,0.560 / 0.250 / 0.467,0.533 / 0.182 / 0.562,-0.027 / -0.068 / 0.096
1475,gaitgl_OUMVLP.csv,0.56099,0.56645,0.00546,0.571 / 0.462 / 0.650,0.588 / 0.444 / 0.667,0.017 / -0.017 / 0.017
1476,gaitpart_GREW.csv,0.53608,0.54346,0.00738,0.595 / 0.364 / 0.650,0.698 / 0.308 / 0.625,0.103 / -0.056 / -0.025
1477,gaitpart_OUMVLP.csv,0.63826,0.63256,-0.0057,0.727 / 0.500 / 0.688,0.698 / 0.533 / 0.667,-0.030 / 0.033 / -0.021
1478,gaitset.csv,0.32997,0.41547,0.0855,0.545 / 0.000 / 0.444,0.541 / 0.353 / 0.353,-0.005 / 0.353 / -0.092
1479,gaitset_GREW.csv,0.50152,0.4741,-0.02742,0.556 / 0.364 / 0.585,0.653 / 0.308 / 0.462,0.097 / -0.056 / -0.124
1480,gaitset_OUMVLP.csv,0.53404,0.44451,-0.08953,0.683 / 0.364 / 0.556,0.558 / 0.364 / 0.412,-0.125 / 0.000 / -0.144
1481,gln_phase1.csv,0.52206,0.53424,0.01218,0.605 / 0.462 / 0.500,0.565 / 0.600 / 0.438,-0.039 / 0.138 / -0.062
1482,gln_phase2.csv,0.50021,0.50524,0.00503,0.619 / 0.250 / 0.632,0.619 / 0.526 / 0.370,0.000 / 0.276 / -0.261
1483,baseline_CASIAB.csv,0.44908,0.51745,0.06837,0.462 / 0.429 / 0.457,0.564 / 0.400 / 0.588,0.103 / -0.029 / 0.131
1484,baseline_OUMVLP.csv,0.46528,0.4076,-0.05768,0.583 / 0.250 / 0.562,0.462 / 0.167 / 0.595,-0.122 / -0.083 / 0.032
1485,gaitgl.csv,0.4588,0.35288,-0.10592,0.600 / 0.182 / 0.595,0.488 / 0.133 / 0.438,-0.112 / -0.048 / -0.157
1486,gaitgl_GREW.csv,0.43968,0.44056,0.00088,0.619 / 0.200 / 0.500,0.583 / 0.222 / 0.516,-0.036 / 0.022 / 0.016
1487,gaitgl_GREW_BNNeck.csv,0.43558,0.36296,-0.07262,0.533 / 0.429 / 0.345,0.622 / 0.000 / 0.467,0.089 / -0.429 / 0.122
1488,gaitgl_OUMVLP.csv,0.49718,0.41083,-0.08635,0.622 / 0.182 / 0.688,0.429 / 0.333 / 0.471,-0.194 / 0.152 / -0.217
1489,gaitpart_GREW.csv,0.46864,0.44641,-0.02223,0.488 / 0.444 / 0.474,0.524 / 0.471 / 0.345,0.036 / 0.026 / -0.129
1490,gaitpart_OUMVLP.csv,0.63211,0.42569,-0.20642,0.684 / 0.545 / 0.667,0.571 / 0.182 / 0.524,-0.113 / -0.364 / -0.143
1491,gaitset.csv,0.34248,0.43409,0.09161,0.627 / 0.000 / 0.400,0.488 / 0.462 / 0.353,-0.140 / 0.462 / -0.047
1492,gaitset_GREW.csv,0.37778,0.51651,0.13873,0.578 / 0.000 / 0.556,0.636 / 0.462 / 0.452,0.059 / 0.462 / -0.104
1493,gaitset_OUMVLP.csv,0.54503,0.47454,-0.07049,0.579 / 0.462 / 0.595,0.545 / 0.533 / 0.345,-0.033 / 0.072 / -0.250
1494,gln_phase1.csv,0.4375,0.46407,0.02657,0.625 / 0.250 / 0.438,0.571 / 0.364 / 0.457,-0.054 / 0.114 / 0.020
1495,gln_phase2.csv,0.5202,0.50496,-0.01524,0.591 / 0.545 / 0.424,0.667 / 0.286 / 0.562,0.076 / -0.260 / 0.138
1548,baseline_CASIAB.csv,0.44501,0.40623,-0.03878,0.600 / 0.222 / 0.513,0.585 / 0.133 / 0.500,-0.015 / -0.089 / -0.013
1549,baseline_OUMVLP.csv,0.49002,0.52044,0.03042,0.682 / 0.200 / 0.588,0.545 / 0.444 / 0.571,-0.136 / 0.244 / -0.017
1550,gaitgl.csv,0.36995,0.5,0.13005,0.625 / 0.000 / 0.485,0.591 / 0.364 / 0.545,-0.034 / 0.364 / 0.061
1551,gaitgl_GREW.csv,0.41179,0.44832,0.03653,0.650 / 0.000 / 0.585,0.512 / 0.444 / 0.389,-0.138 / 0.444 / -0.196
