id,timestamp,target_embedding,source_params,model,seed,input_dim,num_blocks,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,dropout,ln_block_end,pooling,fc_hidden,batch_size,optimizer,momentum_sgd,lr,weight_decay,norm,train_loss,accuracy,epochs_trained,f1_macro,best_f1,best_epoch,best_state_loss,training,duration_sec
656,20251010_111410,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.05467,0.5,153,0.35417,0.45926,149,0.08386,COMPLETED,12.916
657,20251010_111410,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,4,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.08027,0.59091,199,0.55763,0.62018,197,0.06339,COMPLETED,9.365
658,20251010_111410,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.07498,0.56818,473,0.50381,0.52923,436,0.28569,COMPLETED,21.694
659,20251010_111410,gaitset.csv,Personalizado_v2,TCN,42,256,4,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.06396,0.43182,83,0.28395,0.37142,72,0.26711,COMPLETED,6.958
660,20251010_111410,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,4,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.05524,0.52273,124,0.38745,0.44419,90,0.28242,COMPLETED,10.343
661,20251010_111410,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.06312,0.5,452,0.42239,0.47078,451,0.05274,COMPLETED,38.608
662,20251010_111410,gln_phase1.csv,Personalizado_v2,TCN,42,256,4,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.0541,0.56818,94,0.40342,0.49854,80,0.24254,COMPLETED,10.354
663,20251010_111410,gln_phase2.csv,Personalizado_v2,TCN,42,256,4,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.05612,0.43182,90,0.37075,0.47494,73,0.13463,COMPLETED,9.91

664,20251010_111410,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.06729,0.5,266,0.4154,0.49504,248,0.15117,COMPLETED,13.058
665,20251010_111410,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.08325,0.5,381,0.46724,0.51334,334,0.23181,COMPLETED,18.819
666,20251010_111410,gaitgl.csv,Personalizado_v2,TCN,42,128,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.09042,0.5,206,0.3622,0.41083,153,0.30484,COMPLETED,13.127
667,20251010_111410,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.08201,0.54545,184,0.39583,0.43961,159,0.18891,COMPLETED,13.413
668,20251010_111410,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.09127,0.43182,296,0.37619,0.42966,255,0.19769,COMPLETED,21.509
669,20251010_111410,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,1.02288,0.47727,95,0.21538,0.21538,95,,STOPPED,7.007
670,20251010_111410,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.07246,0.59091,302,0.54141,0.59717,294,0.15207,COMPLETED,11.933
671,20251010_111410,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.08226,0.56818,589,0.47552,0.55,584,0.12216,COMPLETED,23.428
672,20251010_111410,gaitset.csv,Personalizado_v2,TCN,42,256,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.08864,0.38636,273,0.26529,0.41064,227,0.22407,COMPLETED,19.528
673,20251010_111410,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.07595,0.52273,362,0.375,0.43863,341,0.14294,COMPLETED,25.55
674,20251010_111410,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,1.00991,0.47727,61,0.21538,0.21538,61,,STOPPED,4.346
675,20251010_111410,gln_phase1.csv,Personalizado_v2,TCN,42,256,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.08001,0.5,345,0.46757,0.52731,325,0.12748,COMPLETED,34.146
676,20251010_111410,gln_phase2.csv,Personalizado_v2,TCN,42,256,2,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.08449,0.43182,319,0.32928,0.48627,234,0.29781,COMPLETED,31.864

677,20251010_111410,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03071,0.38636,92,0.28845,0.38489,88,0.0843,COMPLETED,10.598
678,20251010_111410,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.01334,0.5,171,0.4556,0.54276,159,0.19528,COMPLETED,19.091
679,20251010_111410,gaitgl.csv,Personalizado_v2,TCN,42,128,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.02436,0.5,35,0.49883,0.5003,33,0.04386,COMPLETED,6.442
680,20251010_111410,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.01984,0.5,34,0.37075,0.37075,34,0.01984,COMPLETED,6.569
681,20251010_111410,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.02045,0.52273,81,0.39899,0.40613,61,0.24104,COMPLETED,15.554
682,20251010_111410,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,1.00481,0.47727,82,0.21538,0.21538,82,,STOPPED,15.738
683,20251010_111410,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.02424,0.47727,175,0.42019,0.47475,141,0.27527,COMPLETED,13.739
684,20251010_111410,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,1.0094,0.47727,82,0.21538,0.21538,82,,STOPPED,6.261
685,20251010_111410,gaitset.csv,Personalizado_v2,TCN,42,256,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03236,0.43182,81,0.28426,0.35606,74,0.18742,COMPLETED,15.31
686,20251010_111410,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.08611,0.47727,181,0.3637,0.49603,143,0.21078,COMPLETED,34.346
687,20251010_111410,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03409,0.56818,402,0.52596,0.56068,372,0.11279,COMPLETED,76.129
688,20251010_111410,gln_phase1.csv,Personalizado_v2,TCN,42,256,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.04149,0.54545,86,0.40525,0.44079,85,0.04923,COMPLETED,22.488
689,20251010_111410,gln_phase2.csv,Personalizado_v2,TCN,42,256,3,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03222,0.5,80,0.42256,0.51666,74,0.16288,COMPLETED,20.335

690,20251010_111410,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,0.09007,0.56818,188,0.4877,0.4877,179,0.1467,COMPLETED,9.168
691,20251010_111410,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,0.07536,0.47727,242,0.45877,0.50986,237,0.13662,COMPLETED,11.69
692,20251010_111410,gaitgl.csv,Personalizado_v2,TCN,42,128,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,0.04271,0.45455,161,0.3157,0.4669,137,0.18889,COMPLETED,8.687
693,20251010_111410,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,0.0497,0.54545,158,0.39337,0.48677,142,0.31497,COMPLETED,9.958
694,20251010_111410,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,0.08583,0.38636,214,0.32775,0.40333,174,0.33116,COMPLETED,13.605
695,20251010_111410,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,0.05677,0.61364,410,0.51456,0.53053,380,0.15446,COMPLETED,26.027
696,20251010_111410,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,0.03916,0.47727,292,0.40014,0.53233,230,0.23196,COMPLETED,12.271
697,20251010_111410,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,1.01072,0.47727,69,0.21538,0.21538,69,,STOPPED,2.924
698,20251010_111410,gaitset.csv,Personalizado_v2,TCN,42,256,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,0.08462,0.38636,205,0.30581,0.34604,158,0.32217,COMPLETED,13.06
699,20251010_111410,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,0.07019,0.59091,299,0.47333,0.51508,284,0.30516,COMPLETED,18.652
700,20251010_111410,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,1.0052,0.47727,123,0.21538,0.21538,123,,STOPPED,7.743
701,20251010_111410,gln_phase1.csv,Personalizado_v2,TCN,42,256,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,0.09079,0.43182,249,0.34955,0.43294,209,0.21452,COMPLETED,20.358
702,20251010_111410,gln_phase2.csv,Personalizado_v2,TCN,42,256,3,"[128, 160, 192]","[1, 2, 4]",5,1,gelu,False,True,"[0.1, 0.1, 0.2]","[False, True, True]",mean,128.0,128,AdamW,,0.0003,5e-05,L2,0.07641,0.40909,240,0.384,0.44008,196,0.27796,COMPLETED,19.585

703,20251010_111410,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.07106,0.52273,127,0.48473,0.49457,108,0.16906,COMPLETED,7.727
704,20251010_111410,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.07624,0.59091,202,0.50026,0.53413,181,0.12872,COMPLETED,12.289
705,20251010_111410,gaitgl.csv,Personalizado_v2,TCN,42,128,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.08037,0.40909,56,0.2716,0.46725,33,0.28357,COMPLETED,4.677
706,20251010_111410,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.07145,0.40909,60,0.29279,0.36264,41,0.25735,COMPLETED,5.558
707,20251010_111410,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.07297,0.52273,96,0.43499,0.47619,74,0.18215,COMPLETED,8.902
708,20251010_111410,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.08789,0.54545,177,0.39472,0.4578,168,0.13751,COMPLETED,16.292
709,20251010_111410,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.06851,0.54545,218,0.52866,0.55706,211,0.16882,COMPLETED,9.956
710,20251010_111410,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.09849,0.59091,564,0.41183,0.54798,484,0.31883,COMPLETED,25.712
711,20251010_111410,gaitset.csv,Personalizado_v2,TCN,42,256,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.07866,0.40909,98,0.26852,0.32574,63,0.30238,COMPLETED,8.966
712,20251010_111410,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.08592,0.59091,148,0.43528,0.47648,146,0.07886,COMPLETED,13.552
713,20251010_111410,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.09513,0.52273,666,0.43071,0.54265,604,0.14562,COMPLETED,60.866
714,20251010_111410,gln_phase1.csv,Personalizado_v2,TCN,42,256,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.07396,0.5,102,0.3645,0.50256,86,0.20349,COMPLETED,13.461
715,20251010_111410,gln_phase2.csv,Personalizado_v2,TCN,42,256,2,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.08094,0.5,94,0.41839,0.52841,59,0.34838,COMPLETED,12.154

716,20251010_111410,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.06445,0.43182,149,0.30275,0.4016,134,0.18641,COMPLETED,14.396
717,20251010_111410,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03898,0.43182,214,0.37165,0.48077,190,0.29855,COMPLETED,20.477
718,20251010_111410,gaitgl.csv,Personalizado_v2,TCN,42,128,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03436,0.47727,46,0.40392,0.44229,43,0.06634,COMPLETED,6.594
719,20251010_111410,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.02177,0.40909,49,0.31665,0.40631,43,0.217,COMPLETED,7.521
720,20251010_111410,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.07534,0.45455,104,0.38056,0.54086,94,0.20458,COMPLETED,15.818
721,20251010_111410,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03569,0.5,188,0.35556,0.45369,186,0.04114,COMPLETED,28.402
722,20251010_111410,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.02262,0.59091,265,0.5787,0.57992,202,0.29148,COMPLETED,20.602
723,20251010_111410,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.99832,0.47727,153,0.21538,0.21538,153,,STOPPED,11.888
724,20251010_111410,gaitset.csv,Personalizado_v2,TCN,42,256,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.01946,0.43182,151,0.36277,0.53612,132,0.22752,COMPLETED,22.542
725,20251010_111410,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03539,0.36364,155,0.2836,0.41772,141,0.14365,COMPLETED,23.185
726,20251010_111410,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,1.00527,0.47727,66,0.21538,0.21538,66,,STOPPED,9.889
727,20251010_111410,gln_phase1.csv,Personalizado_v2,TCN,42,256,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.02424,0.56818,114,0.46092,0.48667,106,0.0956,COMPLETED,22.824
728,20251010_111410,gln_phase2.csv,Personalizado_v2,TCN,42,256,3,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03209,0.45455,175,0.43452,0.51766,157,0.26682,COMPLETED,39.186

729,20251010_111410,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,4,"[192, 192, 224, 224]","[1, 2, 5, 10]",7,1,prelu,False,True,"[0.1, 0.1, 0.1, 0.2]","[False, False, True, True]",mean,,96,AdamW,,0.0002,5e-05,L2,0.06559,0.56818,135,0.47434,0.48984,132,0.08565,COMPLETED,9.815
730,20251010_111410,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[192, 192, 224, 224]","[1, 2, 5, 10]",7,1,prelu,False,True,"[0.1, 0.1, 0.1, 0.2]","[False, False, True, True]",mean,,96,AdamW,,0.0002,5e-05,L2,0.06019,0.56818,207,0.47569,0.53535,203,0.08714,COMPLETED,14.924
731,20251010_111410,gaitgl.csv,Personalizado_v2,TCN,42,128,4,"[192, 192, 224, 224]","[1, 2, 5, 10]",7,1,prelu,False,True,"[0.1, 0.1, 0.1, 0.2]","[False, False, True, True]",mean,,96,AdamW,,0.0002,5e-05,L2,0.07131,0.40909,101,0.37292,0.50522,91,0.13043,COMPLETED,11.43
732,20251010_111410,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,4,"[192, 192, 224, 224]","[1, 2, 5, 10]",7,1,prelu,False,True,"[0.1, 0.1, 0.1, 0.2]","[False, False, True, True]",mean,,96,AdamW,,0.0002,5e-05,L2,0.06114,0.54545,101,0.46081,0.50311,99,0.07058,COMPLETED,12.392
733,20251010_111410,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,4,"[192, 192, 224, 224]","[1, 2, 5, 10]",7,1,prelu,False,True,"[0.1, 0.1, 0.1, 0.2]","[False, False, True, True]",mean,,96,AdamW,,0.0002,5e-05,L2,0.08199,0.43182,151,0.3602,0.45819,142,0.16438,COMPLETED,18.345
734,20251010_111410,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[192, 192, 224, 224]","[1, 2, 5, 10]",7,1,prelu,False,True,"[0.1, 0.1, 0.1, 0.2]","[False, False, True, True]",mean,,96,AdamW,,0.0002,5e-05,L2,0.07265,0.43182,270,0.42636,0.49942,263,0.1264,COMPLETED,33.061
735,20251010_111410,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,4,"[192, 192, 224, 224]","[1, 2, 5, 10]",7,1,prelu,False,True,"[0.1, 0.1, 0.1, 0.2]","[False, False, True, True]",mean,,96,AdamW,,0.0002,5e-05,L2,0.06982,0.47727,194,0.42853,0.47704,189,0.10934,COMPLETED,11.587
736,20251010_111410,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[192, 192, 224, 224]","[1, 2, 5, 10]",7,1,prelu,False,True,"[0.1, 0.1, 0.1, 0.2]","[False, False, True, True]",mean,,96,AdamW,,0.0002,5e-05,L2,1.00232,0.47727,98,0.21538,0.21538,98,,STOPPED,5.824
737,20251010_111410,gaitset.csv,Personalizado_v2,TCN,42,256,4,"[192, 192, 224, 224]","[1, 2, 5, 10]",7,1,prelu,False,True,"[0.1, 0.1, 0.1, 0.2]","[False, False, True, True]",mean,,96,AdamW,,0.0002,5e-05,L2,0.0509,0.43182,166,0.29524,0.40202,146,0.09113,COMPLETED,20.084
738,20251010_111410,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,4,"[192, 192, 224, 224]","[1, 2, 5, 10]",7,1,prelu,False,True,"[0.1, 0.1, 0.1, 0.2]","[False, False, True, True]",mean,,96,AdamW,,0.0002,5e-05,L2,0.06316,0.36364,194,0.28968,0.4299,169,0.24136,COMPLETED,23.594
739,20251010_111410,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[192, 192, 224, 224]","[1, 2, 5, 10]",7,1,prelu,False,True,"[0.1, 0.1, 0.1, 0.2]","[False, False, True, True]",mean,,96,AdamW,,0.0002,5e-05,L2,1.01665,0.47727,170,0.21538,0.21538,170,,STOPPED,20.507
