id,timestamp,target_embedding,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,lr,weight_decay,batch_size,optimizer,momentum_sgd,norm,input_dim,max_seq_len,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
61,20251221_135043,baseline_31steps_mean.csv,Preset_7,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,3e-05,1e-06,24,AdamW,0.0,minmax,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13823,4.29292,0.36364,0.26714,"[0.46809, 0.0, 0.33333]",334,0.71847,1.29594,0.52273,0.3881,"[0.58537, 0.0, 0.57895]",150,COMPLETED,69.553
62,20251221_135043,gaitgl_64steps_mean.csv,Preset_7,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,3e-05,1e-06,24,AdamW,0.0,minmax,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12827,2.6329,0.45455,0.33417,"[0.47619, 0.0, 0.52632]",220,0.14876,2.65884,0.47727,0.40653,"[0.47368, 0.18182, 0.5641]",213,COMPLETED,60.307
63,20251221_135043,gaitpart_16steps_mean.csv,Preset_7,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,3e-05,1e-06,24,AdamW,0.0,minmax,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13015,2.71974,0.52273,0.43434,"[0.63636, 0.18182, 0.48485]",492,0.14117,2.69393,0.61364,0.53213,"[0.75, 0.36364, 0.48276]",460,COMPLETED,98.354
64,20251221_135043,gaitset_62steps_mean.csv,Preset_7,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,3e-05,1e-06,24,AdamW,0.0,minmax,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13336,2.09659,0.52273,0.47522,"[0.68571, 0.21053, 0.52941]",1085,0.7418,1.15414,0.65909,0.61416,"[0.66667, 0.46154, 0.71429]",489,COMPLETED,290.063
65,20251221_135043,gln_93steps_mean.csv,Preset_7,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,3e-05,1e-06,24,AdamW,0.0,minmax,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13617,1.70728,0.38636,0.3459,"[0.43243, 0.10526, 0.5]",485,0.65496,1.07698,0.52273,0.46877,"[0.65, 0.28571, 0.47059]",305,COMPLETED,180.416

66,20251221_164118,baseline_31steps_mean.csv,Preset_1,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,5e-05,0.0,40,Adam,0.0,L2,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.47282,1.76363,0.43182,0.39252,"[0.52381, 0.26667, 0.3871]",1197,0.49948,1.62691,0.52273,0.48526,"[0.53659, 0.36364, 0.55556]",1074,STOPPED,147.678
67,20251221_164118,gaitgl_64steps_mean.csv,Preset_1,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,5e-05,0.0,40,Adam,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12429,2.14272,0.54545,0.43846,"[0.65385, 0.2, 0.46154]",1402,0.32957,2.32863,0.54545,0.49056,"[0.62222, 0.33333, 0.51613]",749,COMPLETED,184.422
68,20251221_164118,gaitpart_16steps_mean.csv,Preset_1,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,5e-05,0.0,40,Adam,0.0,L2,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10839,1.09502,0.36364,0.17778,"[0.0, 0.0, 0.53333]",182,1.10839,1.09502,0.36364,0.17778,"[0.0, 0.0, 0.53333]",182,STOPPED,20.95
69,20251221_164118,gaitset_62steps_mean.csv,Preset_1,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,5e-05,0.0,40,Adam,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10659,1.09521,0.47727,0.21538,"[0.64615, 0.0, 0.0]",104,1.10659,1.09521,0.47727,0.21538,"[0.64615, 0.0, 0.0]",104,STOPPED,13.63
70,20251221_164118,gln_93steps_mean.csv,Preset_1,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,5e-05,0.0,40,Adam,0.0,L2,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.36184,2.1222,0.38636,0.3348,"[0.46154, 0.14286, 0.4]",1485,0.73941,1.28818,0.47727,0.45005,"[0.51282, 0.36364, 0.47368]",520,STOPPED,224.034

71,20251221_164118,baseline_31steps_mean.csv,Preset_2,Transformer,42,"[160, 320, 640]",10,3,1024,0.25,gelu,postnorm,sinusoidal,mean,False,0.00015,1e-06,32,AdamW,0.0,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11875,2.42202,0.54545,0.4928,"[0.5641, 0.28571, 0.62857]",516,0.11295,2.08956,0.61364,0.59646,"[0.65, 0.53333, 0.60606]",441,COMPLETED,152.059
72,20251221_164118,gaitgl_64steps_mean.csv,Preset_2,Transformer,42,"[160, 320, 640]",10,3,1024,0.25,gelu,postnorm,sinusoidal,mean,False,0.00015,1e-06,32,AdamW,0.0,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12251,1.70589,0.56818,0.41111,"[0.61111, 0.0, 0.62222]",69,0.12991,1.74025,0.56818,0.48231,"[0.58824, 0.25, 0.6087]",67,COMPLETED,21.698
73,20251221_164118,gaitpart_16steps_mean.csv,Preset_2,Transformer,42,"[160, 320, 640]",10,3,1024,0.25,gelu,postnorm,sinusoidal,mean,False,0.00015,1e-06,32,AdamW,0.0,nan,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.23152,2.53978,0.47727,0.4352,"[0.57895, 0.21053, 0.51613]",790,0.66044,2.26033,0.56818,0.51687,"[0.69767, 0.35294, 0.5]",785,STOPPED,220.08
74,20251221_164118,gaitset_62steps_mean.csv,Preset_2,Transformer,42,"[160, 320, 640]",10,3,1024,0.25,gelu,postnorm,sinusoidal,mean,False,0.00015,1e-06,32,AdamW,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.23155,4.19079,0.27273,0.27088,"[0.29412, 0.37037, 0.14815]",798,0.40723,2.50662,0.5,0.52677,"[0.55, 0.66667, 0.36364]",614,STOPPED,258.801
75,20251221_164118,gln_93steps_mean.csv,Preset_2,Transformer,42,"[160, 320, 640]",10,3,1024,0.25,gelu,postnorm,sinusoidal,mean,False,0.00015,1e-06,32,AdamW,0.0,nan,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14196,2.75815,0.5,0.41653,"[0.59574, 0.15385, 0.5]",296,0.39824,1.9877,0.56818,0.46826,"[0.65306, 0.2, 0.55172]",191,COMPLETED,115.104

76,20251221_164118,baseline_31steps_mean.csv,Preset_3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.19704,1.76939,0.54545,0.49376,"[0.58537, 0.30769, 0.58824]",929,0.40063,1.8912,0.61364,0.5675,"[0.68182, 0.4, 0.62069]",859,STOPPED,263.605
77,20251221_164118,gaitgl_64steps_mean.csv,Preset_3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12818,3.07657,0.38636,0.29507,"[0.56522, 0.0, 0.32]",497,0.20699,2.53302,0.5,0.45339,"[0.5641, 0.26667, 0.52941]",433,COMPLETED,154.254
78,20251221_164118,gaitpart_16steps_mean.csv,Preset_3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10843,1.12371,0.15909,0.0915,"[0.0, 0.27451, 0.0]",238,1.10843,1.12371,0.15909,0.0915,"[0.0, 0.27451, 0.0]",238,STOPPED,67.94
79,20251221_164118,gaitset_62steps_mean.csv,Preset_3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10587,1.09346,0.47727,0.21538,"[0.64615, 0.0, 0.0]",248,1.10587,1.09346,0.47727,0.21538,"[0.64615, 0.0, 0.0]",248,STOPPED,75.416
80,20251221_164118,gln_93steps_mean.csv,Preset_3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13428,2.8283,0.45455,0.34553,"[0.5, 0.0, 0.53659]",431,0.18864,2.20513,0.54545,0.51242,"[0.6087, 0.42857, 0.5]",418,COMPLETED,154.02

81,20251221_164118,baseline_31steps_mean.csv,Preset_4,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.49488,1.52045,0.45455,0.38773,"[0.43243, 0.16667, 0.5641]",870,0.65489,1.37346,0.52273,0.51268,"[0.41379, 0.53333, 0.59091]",396,STOPPED,284.113
82,20251221_164118,gaitgl_64steps_mean.csv,Preset_4,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13306,2.55215,0.38636,0.27579,"[0.54167, 0.0, 0.28571]",1066,0.26659,1.92168,0.59091,0.43928,"[0.66667, 0.0, 0.65116]",826,COMPLETED,460.235
83,20251221_164118,gaitpart_16steps_mean.csv,Preset_4,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10574,1.08884,0.36364,0.17778,"[0.0, 0.0, 0.53333]",255,1.10574,1.08884,0.36364,0.17778,"[0.0, 0.0, 0.53333]",255,STOPPED,80.686
84,20251221_164118,gaitset_62steps_mean.csv,Preset_4,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10482,1.0957,0.36364,0.17778,"[0.0, 0.0, 0.53333]",204,1.10482,1.0957,0.36364,0.17778,"[0.0, 0.0, 0.53333]",204,STOPPED,81.693
85,20251221_164118,gln_93steps_mean.csv,Preset_4,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.58116,2.27379,0.40909,0.39351,"[0.42424, 0.28571, 0.47059]",975,0.71322,1.49264,0.52273,0.51632,"[0.48485, 0.5, 0.5641]",628,STOPPED,548.851

86,20251221_164118,baseline_31steps_mean.csv,Preset_5,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1394,2.40368,0.5,0.42398,"[0.52632, 0.16667, 0.57895]",715,0.72095,1.47297,0.59091,0.56392,"[0.66667, 0.44444, 0.58065]",194,COMPLETED,179.19
87,20251221_164118,gaitgl_64steps_mean.csv,Preset_5,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12951,1.46045,0.54545,0.49042,"[0.63415, 0.30769, 0.52941]",75,0.12951,1.46045,0.54545,0.49042,"[0.63415, 0.30769, 0.52941]",75,COMPLETED,25.725
88,20251221_164118,gaitpart_16steps_mean.csv,Preset_5,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.28211,1.82165,0.59091,0.56582,"[0.68293, 0.45455, 0.56]",914,0.47982,1.43078,0.72727,0.6681,"[0.78431, 0.5, 0.72]",827,STOPPED,219.875
89,20251221_164118,gaitset_62steps_mean.csv,Preset_5,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.42702,3.09971,0.36364,0.32871,"[0.46512, 0.23529, 0.28571]",1106,0.21518,2.29179,0.45455,0.4198,"[0.47368, 0.28571, 0.5]",991,STOPPED,360.097
90,20251221_164118,gln_93steps_mean.csv,Preset_5,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12576,2.42605,0.40909,0.29966,"[0.45455, 0.0, 0.44444]",429,0.64425,1.17183,0.61364,0.50817,"[0.69388, 0.25, 0.58065]",180,COMPLETED,190.01

91,20251221_164118,baseline_31steps_mean.csv,Preset_6,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12703,2.69163,0.43182,0.39097,"[0.52381, 0.23529, 0.41379]",747,0.26305,1.90471,0.56818,0.53954,"[0.57895, 0.42857, 0.61111]",455,COMPLETED,69.701
92,20251221_164118,gaitgl_64steps_mean.csv,Preset_6,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11238,2.15664,0.5,0.40741,"[0.55556, 0.0, 0.66667]",309,0.28244,1.36152,0.63636,0.46561,"[0.71111, 0.0, 0.68571]",237,COMPLETED,42.783
93,20251221_164118,gaitpart_16steps_mean.csv,Preset_6,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10699,1.07748,0.47727,0.21538,"[0.64615, 0.0, 0.0]",211,1.10699,1.07748,0.47727,0.21538,"[0.64615, 0.0, 0.0]",211,STOPPED,17.898
94,20251221_164118,gaitset_62steps_mean.csv,Preset_6,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12278,3.06085,0.27273,0.21292,"[0.37209, 0.0, 0.26667]",867,0.60671,2.06005,0.45455,0.42615,"[0.57895, 0.28571, 0.41379]",364,COMPLETED,114.049
95,20251221_164118,gln_93steps_mean.csv,Preset_6,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12977,2.35871,0.40909,0.37859,"[0.46154, 0.25, 0.42424]",524,0.61989,1.45348,0.54545,0.49073,"[0.61905, 0.30769, 0.54545]",231,COMPLETED,95.798

96,20251221_164118,baseline_31steps_mean.csv,Preset_7,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.19082,3.0816,0.31818,0.26156,"[0.42105, 0.0, 0.36364]",1317,0.25498,2.09494,0.54545,0.53312,"[0.58824, 0.47059, 0.54054]",1014,STOPPED,424.702
97,20251221_164118,gaitgl_64steps_mean.csv,Preset_7,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10199,2.77009,0.43182,0.30159,"[0.57143, 0.0, 0.33333]",413,0.61267,1.79909,0.45455,0.37834,"[0.4, 0.18182, 0.55319]",147,COMPLETED,167.95
98,20251221_164118,gaitpart_16steps_mean.csv,Preset_7,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.1174,1.08088,0.36364,0.17778,"[0.0, 0.0, 0.53333]",132,1.1174,1.08088,0.36364,0.17778,"[0.0, 0.0, 0.53333]",132,STOPPED,39.577
99,20251221_164118,gaitset_62steps_mean.csv,Preset_7,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11433,1.06732,0.47727,0.21538,"[0.64615, 0.0, 0.0]",130,1.11433,1.06732,0.47727,0.21538,"[0.64615, 0.0, 0.0]",130,STOPPED,50.764
100,20251221_164118,gln_93steps_mean.csv,Preset_7,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.16278,2.65908,0.45455,0.44243,"[0.51163, 0.42857, 0.3871]",878,0.2653,2.03712,0.5,0.52069,"[0.51282, 0.625, 0.42424]",577,STOPPED,447.956

101,20251221_164118,baseline_31steps_mean.csv,Preset_8,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.52192,1.46431,0.47727,0.44064,"[0.47368, 0.30769, 0.54054]",671,0.49627,1.33689,0.56818,0.55226,"[0.57143, 0.5, 0.58537]",579,STOPPED,115.2
102,20251221_164118,gaitgl_64steps_mean.csv,Preset_8,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11164,2.52812,0.47727,0.34694,"[0.61224, 0.0, 0.42857]",696,0.16876,2.50861,0.52273,0.4987,"[0.54054, 0.4, 0.55556]",568,COMPLETED,174.497
103,20251221_164118,gaitpart_16steps_mean.csv,Preset_8,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.1083,1.06901,0.47727,0.21538,"[0.64615, 0.0, 0.0]",221,1.1083,1.06901,0.47727,0.21538,"[0.64615, 0.0, 0.0]",221,STOPPED,37.062
104,20251221_164118,gaitset_62steps_mean.csv,Preset_8,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10759,1.08174,0.36364,0.17778,"[0.0, 0.0, 0.53333]",178,1.10759,1.08174,0.36364,0.17778,"[0.0, 0.0, 0.53333]",178,STOPPED,45.386
105,20251221_164118,gln_93steps_mean.csv,Preset_8,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.63422,1.89239,0.31818,0.28903,"[0.42424, 0.1, 0.34286]",675,0.4537,1.88345,0.40909,0.38308,"[0.2963, 0.35294, 0.5]",511,STOPPED,245.715
