id,timestamp,target_embedding,top_variant,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,lr,weight_decay,batch_size,optimizer,momentum_sgd,norm,input_dim,max_seq_len,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
11,20260112_025313,gaitset_OUMVLP_LOW50.csv,50%,Preset_14,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,5e-05,1e-05,32,AdamW,,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14482,1.99382,0.40909,0.37983,"[0.43243, 0.22222, 0.48485]",733,0.53947,1.37546,0.54545,0.48775,"[0.62222, 0.30769, 0.53333]",314,COMPLETED,232.453
12,20260112_025313,gln_phase1_LOW50.csv,50%,Preset_14,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,5e-05,1e-05,32,AdamW,,nan,256,47,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1373,1.90014,0.43182,0.40203,"[0.55, 0.28571, 0.37037]",462,0.23827,1.79188,0.56818,0.45588,"[0.67925, 0.16667, 0.52174]",392,COMPLETED,161.308
13,20260112_025313,gln_phase2_LOW50.csv,50%,Preset_14,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,5e-05,1e-05,32,AdamW,,nan,256,47,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12347,2.35965,0.43182,0.40242,"[0.4878, 0.30769, 0.41176]",402,0.25864,1.96071,0.5,0.47797,"[0.56522, 0.44444, 0.42424]",295,COMPLETED,138.953

14,20260112_025313,baseline_CASIAB_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11351,3.08847,0.38636,0.33711,"[0.46512, 0.11765, 0.42857]",404,0.22498,2.33775,0.52273,0.445,"[0.55319, 0.18182, 0.6]",316,COMPLETED,160.164
15,20260112_025313,baseline_OUMVLP_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13358,2.41432,0.47727,0.44566,"[0.52174, 0.36364, 0.45161]",305,0.36322,1.91925,0.54545,0.53396,"[0.48649, 0.5, 0.61538]",206,COMPLETED,116.994
16,20260112_025313,gaitgl_GREW_BNNeck_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,256,32,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10872,1.09106,0.47727,0.21538,"[0.64615, 0.0, 0.0]",263,1.10872,1.09106,0.47727,0.21538,"[0.64615, 0.0, 0.0]",263,STOPPED,106.516
17,20260112_025313,gaitgl_GREW_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,256,32,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1119,1.42103,0.47727,0.40653,"[0.47368, 0.18182, 0.5641]",28,0.36186,1.4356,0.52273,0.49231,"[0.51282, 0.4, 0.5641]",14,COMPLETED,11.567
18,20260112_025313,gaitgl_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,128,32,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1152,2.12394,0.40909,0.34845,"[0.4898, 0.22222, 0.33333]",36,0.14712,2.36086,0.47727,0.42125,"[0.57143, 0.30769, 0.38462]",30,COMPLETED,14.642
19,20260112_025313,gaitgl_OUMVLP_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,256,32,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12436,2.40393,0.43182,0.3205,"[0.47368, 0.0, 0.4878]",88,0.30474,2.00804,0.52273,0.42924,"[0.6383, 0.16667, 0.48276]",80,COMPLETED,36.268
20,20260112_025313,gaitpart_GREW_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,256,8,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10957,1.06143,0.36364,0.17778,"[0.0, 0.0, 0.53333]",266,1.10957,1.06143,0.36364,0.17778,"[0.0, 0.0, 0.53333]",266,STOPPED,99.446
21,20260112_025313,gaitpart_OUMVLP_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,256,8,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12633,3.07176,0.36364,0.34426,"[0.48649, 0.25, 0.2963]",680,0.25764,1.65295,0.56818,0.47626,"[0.61538, 0.18182, 0.63158]",393,STOPPED,259.262
22,20260112_025313,gaitset_GREW_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11088,1.05917,0.47727,0.21538,"[0.64615, 0.0, 0.0]",279,1.11088,1.05917,0.47727,0.21538,"[0.64615, 0.0, 0.0]",279,STOPPED,111.518
23,20260112_025313,gaitset_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13806,2.8678,0.40909,0.32025,"[0.59574, 0.125, 0.24]",336,0.15711,2.4621,0.5,0.44192,"[0.625, 0.35294, 0.34783]",270,COMPLETED,134.702
24,20260112_025313,gaitset_OUMVLP_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.27947,1.89288,0.45455,0.30988,"[0.58182, 0.0, 0.34783]",714,0.29159,1.57393,0.63636,0.55724,"[0.72727, 0.44444, 0.5]",484,STOPPED,284.912
25,20260112_025313,gln_phase1_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,256,47,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12138,1.75215,0.54545,0.45869,"[0.60465, 0.2, 0.57143]",415,0.17475,1.58996,0.61364,0.57467,"[0.68182, 0.46154, 0.58065]",351,COMPLETED,178.425
26,20260112_025313,gln_phase2_LOW50.csv,50%,Preset_1,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,,nan,256,47,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12,2.46938,0.47727,0.40529,"[0.57143, 0.2, 0.44444]",320,0.65788,1.27729,0.5,0.4419,"[0.64, 0.4, 0.28571]",194,COMPLETED,141.909

