id,timestamp,target_embedding,top_variant,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,lr,weight_decay,batch_size,optimizer,momentum_sgd,norm,input_dim,max_seq_len,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
22,20260102_122024,gaitset_GREW_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,44,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.13382,2.38696,0.31818,0.2409,"[0.29412, 0.0, 0.42857]",900,0.65736,1.34138,0.56818,0.5468,"[0.65217, 0.58824, 0.4]",469,STOPPED,134.59
23,20260102_122024,gaitset_OUMVLP_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,44,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11382,1.0615,0.47727,0.21538,"[0.64615, 0.0, 0.0]",104,1.11382,1.0615,0.47727,0.21538,"[0.64615, 0.0, 0.0]",104,STOPPED,15.412
24,20260102_122024,gaitset_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,44,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12833,2.49571,0.43182,0.30161,"[0.56, 0.0, 0.34483]",786,0.13388,2.33055,0.47727,0.42019,"[0.59574, 0.30769, 0.35714]",755,COMPLETED,119.161
25,20260102_122024,gln_phase1_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,66,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12495,1.80422,0.59091,0.52262,"[0.69767, 0.30769, 0.5625]",775,0.19261,1.48538,0.65909,0.60293,"[0.66667, 0.44444, 0.69767]",753,COMPLETED,168.827
26,20260102_122024,gln_phase2_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,66,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.68233,1.59269,0.43182,0.29473,"[0.60714, 0.18182, 0.09524]",668,0.66711,1.75359,0.43182,0.41961,"[0.42105, 0.35294, 0.48485]",630,STOPPED,147.961

27,20260102_122024,baseline_CASIAB_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,22,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13742,2.71833,0.47727,0.32495,"[0.64151, 0.0, 0.33333]",502,0.28387,2.16732,0.54545,0.49179,"[0.6087, 0.33333, 0.53333]",395,COMPLETED,95.33
28,20260102_122024,baseline_OUMVLP_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,22,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13517,2.63919,0.47727,0.40357,"[0.61905, 0.125, 0.46667]",608,0.72987,1.21026,0.59091,0.49553,"[0.61905, 0.18182, 0.68571]",127,COMPLETED,118.184
29,20260102_122024,gaitgl_GREW_BNNeck_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,45,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11712,3.50857,0.29545,0.24831,"[0.43243, 0.0, 0.3125]",800,0.55299,1.62911,0.54545,0.41098,"[0.61224, 0.0, 0.62069]",333,COMPLETED,173.586
30,20260102_122024,gaitgl_GREW_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,45,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12656,1.88839,0.52273,0.35152,"[0.65455, 0.0, 0.4]",44,0.15616,1.69602,0.59091,0.48972,"[0.66667, 0.18182, 0.62069]",39,COMPLETED,9.676
31,20260102_122024,gaitgl_OUMVLP_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,45,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14461,1.90137,0.54545,0.34921,"[0.66667, 0.0, 0.38095]",156,0.23559,2.06097,0.47727,0.47329,"[0.33333, 0.46154, 0.625]",131,COMPLETED,34.916
32,20260102_122024,gaitgl_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,128,45,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1228,2.80447,0.40909,0.33622,"[0.54902, 0.28571, 0.17391]",44,0.17202,3.02647,0.45455,0.41856,"[0.45714, 0.28571, 0.51282]",37,COMPLETED,9.095
33,20260102_122024,gaitpart_GREW_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,12,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10689,3.15062,0.45455,0.43261,"[0.55, 0.34783, 0.4]",842,0.24505,2.05413,0.61364,0.543,"[0.69565, 0.33333, 0.6]",663,COMPLETED,165.584
34,20260102_122024,gaitpart_OUMVLP_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,12,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12278,2.80967,0.40909,0.37884,"[0.45714, 0.22222, 0.45714]",972,0.57989,1.3786,0.65909,0.59305,"[0.73469, 0.44444, 0.6]",379,COMPLETED,190.273
35,20260102_122024,gaitset_GREW_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,44,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10255,3.41393,0.34091,0.31356,"[0.40909, 0.23529, 0.2963]",825,0.7135,1.55726,0.5,0.48033,"[0.59459, 0.36364, 0.48276]",152,COMPLETED,181.679
36,20260102_122024,gaitset_OUMVLP_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,44,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12481,3.10526,0.34091,0.2785,"[0.46512, 0.0, 0.37037]",718,0.64986,2.09651,0.52273,0.38186,"[0.61224, 0.0, 0.53333]",607,COMPLETED,152.512
37,20260102_122024,gaitset_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,44,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12388,2.44047,0.36364,0.25556,"[0.5, 0.0, 0.26667]",417,0.20254,3.07671,0.47727,0.4241,"[0.6087, 0.31579, 0.34783]",334,COMPLETED,88.795
38,20260102_122024,gln_phase1_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,66,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12965,2.16614,0.45455,0.3455,"[0.55, 0.0, 0.48649]",293,0.69681,1.21003,0.54545,0.52544,"[0.52941, 0.46154, 0.58537]",90,COMPLETED,75.756
39,20260102_122024,gln_phase2_TOP70.csv,70%,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,66,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12802,2.98232,0.40909,0.3538,"[0.42105, 0.16667, 0.47368]",397,0.62595,1.48089,0.52273,0.44697,"[0.5, 0.25, 0.59091]",144,COMPLETED,102.758

40,20260102_133603,baseline_CASIAB_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,22,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12184,1.87491,0.34091,0.27475,"[0.4, 0.0, 0.42424]",206,0.74856,1.33736,0.43182,0.38565,"[0.34483, 0.26667, 0.54545]",87,COMPLETED,55.514
41,20260102_133603,baseline_OUMVLP_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,22,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12572,1.62592,0.52273,0.47078,"[0.60465, 0.30769, 0.5]",192,0.32584,1.39492,0.54545,0.51679,"[0.57895, 0.4, 0.57143]",128,COMPLETED,50.218
42,20260102_133603,gaitgl_GREW_BNNeck_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,45,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11113,1.087,0.36364,0.17778,"[0.0, 0.0, 0.53333]",163,1.11113,1.087,0.36364,0.17778,"[0.0, 0.0, 0.53333]",163,STOPPED,47.982
43,20260102_133603,gaitgl_GREW_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,45,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11333,1.19718,0.52273,0.38194,"[0.58333, 0.0, 0.5625]",20,0.13112,1.16704,0.45455,0.4352,"[0.47368, 0.31579, 0.51613]",16,COMPLETED,5.739
