id,timestamp,target_embedding,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,lr,weight_decay,batch_size,optimizer,momentum_sgd,norm,input_dim,train_loss,test_loss,accuracy,f1_macro,f1_per_class,best_accuracy,best_f1,best_f1_per_class,best_epoch,train_loss_best_state,test_loss_best_state,epochs_trained,training,duration_sec
132,20251130_230145,baseline_OUMVLP.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.07788,5.87939,0.34091,0.25311,"[0.38095, 0.0, 0.37838]",0.54545,0.43846,"[0.65385, 0.2, 0.46154]",240,0.55529,2.12997,326,COMPLETED,22.322
133,20251130_230145,gaitgl.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,128,0.04028,4.06807,0.34091,0.26195,"[0.46154, 0.0, 0.32432]",0.38636,0.33726,"[0.46154, 0.18182, 0.36842]",142,0.05394,3.72605,144,COMPLETED,9.819
134,20251130_230145,gaitgl_GREW.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.02591,3.39555,0.45455,0.375,"[0.58333, 0.125, 0.41667]",0.47727,0.38675,"[0.57692, 0.16667, 0.41667]",116,0.32862,2.37424,131,COMPLETED,9.883
135,20251130_230145,gaitgl_GREW_BNNeck.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.05353,3.62455,0.36364,0.31913,"[0.4186, 0.125, 0.41379]",0.47727,0.42713,"[0.55319, 0.26667, 0.46154]",216,0.22155,3.05045,229,COMPLETED,17.285
136,20251130_230145,gaitgl_OUMVLP.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.06374,4.30553,0.47727,0.46394,"[0.51163, 0.42857, 0.45161]",0.5,0.51919,"[0.53333, 0.6, 0.42424]",390,0.33874,2.58178,456,COMPLETED,34.603
137,20251130_230145,gaitpart_GREW.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.05847,3.42975,0.40909,0.31612,"[0.53659, 0.0, 0.41176]",0.52273,0.48513,"[0.51282, 0.36364, 0.57895]",269,0.37099,1.57379,338,COMPLETED,21.526
138,20251130_230145,gaitpart_OUMVLP.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.0688,3.88735,0.43182,0.33631,"[0.57143, 0.0, 0.4375]",0.61364,0.5101,"[0.68182, 0.18182, 0.66667]",512,0.44423,1.72749,669,COMPLETED,42.047
139,20251130_230145,gaitset.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.04042,4.24981,0.47727,0.40483,"[0.6, 0.26667, 0.34783]",0.52273,0.46532,"[0.61818, 0.44444, 0.33333]",157,0.43721,2.19096,206,COMPLETED,15.932
140,20251130_230145,gaitset_GREW.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.07432,4.04853,0.40909,0.35013,"[0.5641, 0.13333, 0.35294]",0.45455,0.39478,"[0.54545, 0.25, 0.38889]",261,0.41056,2.31405,340,COMPLETED,26.005
141,20251130_230145,gaitset_OUMVLP.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.07566,2.8051,0.47727,0.46394,"[0.51163, 0.42857, 0.45161]",0.54545,0.51637,"[0.60465, 0.44444, 0.5]",676,0.4939,2.2198,713,COMPLETED,54.383
142,20251130_230145,gln_phase1.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.05477,3.3326,0.52273,0.46759,"[0.63415, 0.23529, 0.53333]",0.61364,0.57753,"[0.68085, 0.5, 0.55172]",219,0.21878,2.81869,229,COMPLETED,20.868
143,20251130_230145,gln_phase2.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.04548,3.26944,0.45455,0.35029,"[0.53659, 0.0, 0.51429]",0.52273,0.51774,"[0.52381, 0.5, 0.52941]",133,0.53693,1.41699,202,COMPLETED,18.372

144,20251130_230708,baseline_CASIAB.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,256,0.53029,1.74707,0.47727,0.43182,"[0.55814, 0.28571, 0.45161]",0.52273,0.47078,"[0.60465, 0.30769, 0.5]",162,0.4882,1.54415,525,STOPPED,42.789
145,20251130_230708,baseline_OUMVLP.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,256,0.09361,4.58925,0.36364,0.31662,"[0.33333, 0.14286, 0.47368]",0.54545,0.45148,"[0.6383, 0.2, 0.51613]",212,0.55877,1.66731,548,COMPLETED,44.644
146,20251130_230708,gaitgl.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,128,0.04601,4.58316,0.34091,0.31856,"[0.43902, 0.26667, 0.25]",0.47727,0.45284,"[0.57143, 0.4, 0.3871]",96,0.56009,1.33899,149,COMPLETED,12.121
147,20251130_230708,gaitgl_GREW.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,256,0.04536,4.08765,0.36364,0.26898,"[0.51064, 0.0, 0.2963]",0.47727,0.40505,"[0.53333, 0.18182, 0.5]",86,0.3107,2.78911,105,COMPLETED,9.548
148,20251130_230708,gaitgl_GREW_BNNeck.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,256,0.07173,3.56284,0.38636,0.33476,"[0.46154, 0.15385, 0.38889]",0.5,0.44762,"[0.59574, 0.33333, 0.41379]",189,0.40881,2.01759,395,COMPLETED,35.497
149,20251130_230708,gaitgl_OUMVLP.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,256,0.08258,4.16886,0.47727,0.4016,"[0.55319, 0.2, 0.45161]",0.54545,0.49179,"[0.6087, 0.33333, 0.53333]",277,0.47987,1.61378,441,COMPLETED,40.422
150,20251130_230708,gaitpart_GREW.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,256,0.08387,4.14029,0.43182,0.3627,"[0.55814, 0.14286, 0.3871]",0.56818,0.58917,"[0.57143, 0.66667, 0.52941]",737,0.47971,2.03098,1121,COMPLETED,99.794
151,20251130_230708,gaitpart_OUMVLP.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,256,0.51763,1.86568,0.47727,0.34394,"[0.55814, 0.0, 0.47368]",0.52273,0.45,"[0.55, 0.25, 0.55]",318,0.74615,1.39994,628,STOPPED,55.886
152,20251130_230708,gaitset.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,256,0.08945,4.84415,0.36364,0.33981,"[0.44444, 0.2, 0.375]",0.52273,0.46291,"[0.63636, 0.28571, 0.46667]",372,0.62116,1.48694,532,COMPLETED,50.818
153,20251130_230708,gaitset_GREW.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,256,0.4679,2.89545,0.38636,0.30754,"[0.54167, 0.16667, 0.21429]",0.43182,0.39041,"[0.54902, 0.4, 0.22222]",226,0.46226,2.43713,495,STOPPED,47.222
154,20251130_230708,gaitset_OUMVLP.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,256,1.01504,1.01887,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",163,1.01504,1.01887,163,STOPPED,15.713
155,20251130_230708,gln_phase1.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,256,0.68423,1.13626,0.5,0.37123,"[0.55814, 0.0, 0.55556]",0.54545,0.4848,"[0.6383, 0.33333, 0.48276]",153,0.66826,1.29956,886,STOPPED,97.759
156,20251130_230708,gln_phase2.csv,gln_phase1.csv,Transformer,42,[192],2,1,256,0.0,elu,postnorm,sinusoidal,cls,True,0.0005,1e-06,48,Adam,0.0,L2,256,0.08514,3.7104,0.5,0.46871,"[0.61905, 0.4, 0.3871]",0.54545,0.56956,"[0.57143, 0.66667, 0.47059]",273,0.71258,1.41691,670,COMPLETED,73.957

157,20251130_231748,baseline_CASIAB.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,256,0.07996,4.21703,0.52273,0.47174,"[0.57778, 0.28571, 0.55172]",0.61364,0.59276,"[0.65217, 0.54545, 0.58065]",861,0.25524,2.65928,1041,COMPLETED,149.742
158,20251130_231748,baseline_OUMVLP.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,256,0.08143,2.96291,0.54545,0.45983,"[0.5641, 0.2, 0.61538]",0.63636,0.59908,"[0.65, 0.46154, 0.68571]",901,0.47439,1.47785,1342,COMPLETED,211.51
159,20251130_231748,gaitgl.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,128,0.09106,4.5982,0.36364,0.26684,"[0.47619, 0.0, 0.32432]",0.43182,0.37108,"[0.58333, 0.30769, 0.22222]",587,0.25317,3.49492,644,COMPLETED,146.69
160,20251130_231748,gaitgl_GREW.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,256,0.0968,2.35698,0.5,0.36264,"[0.5641, 0.0, 0.52381]",0.54545,0.522,"[0.61111, 0.42857, 0.52632]",392,0.44158,1.56222,568,COMPLETED,133.946
161,20251130_231748,gaitgl_GREW_BNNeck.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,256,0.07299,5.42743,0.34091,0.33013,"[0.31579, 0.28571, 0.38889]",0.43182,0.41003,"[0.41026, 0.33333, 0.48649]",443,0.53275,1.79773,928,COMPLETED,218.823
162,20251130_231748,gaitgl_OUMVLP.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,256,1.00912,1.01699,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",164,1.00912,1.01699,164,STOPPED,38.666
163,20251130_231748,gaitpart_GREW.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,256,0.07523,3.96316,0.5,0.47066,"[0.58537, 0.375, 0.45161]",0.59091,0.54339,"[0.61905, 0.4, 0.61111]",1258,0.24143,2.60109,1635,COMPLETED,223.843
164,20251130_231748,gaitpart_OUMVLP.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,256,1.01194,1.01521,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",151,1.01194,1.01521,151,STOPPED,18.371
165,20251130_231748,gaitset.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,256,0.07483,5.65135,0.43182,0.41809,"[0.52632, 0.375, 0.35294]",0.5,0.50563,"[0.54545, 0.57143, 0.4]",922,0.09157,5.27543,935,COMPLETED,172.365
166,20251130_231748,gaitset_GREW.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,256,0.05621,4.28866,0.45455,0.31576,"[0.57692, 0.0, 0.37037]",0.59091,0.54291,"[0.59459, 0.4, 0.63415]",536,0.66507,1.10126,1047,COMPLETED,191.899
167,20251130_231748,gaitset_OUMVLP.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,256,1.00786,1.01382,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",151,1.00786,1.01382,151,STOPPED,27.492
168,20251130_231748,gln_phase1.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,256,0.06092,5.623,0.43182,0.29778,"[0.56, 0.0, 0.33333]",0.5,0.45424,"[0.57778, 0.33333, 0.45161]",516,0.50339,1.87085,865,COMPLETED,244.087
169,20251130_231748,gln_phase2.csv,gln_phase2.csv,Transformer,42,"[640, 512]",16,2,128,0.2,silu,postnorm,learned,mean,False,5e-05,0.0,48,AdamW,0.0,L2,256,0.09824,4.62706,0.38636,0.2963,"[0.48889, 0.0, 0.4]",0.47727,0.40091,"[0.56522, 0.2, 0.4375]",347,0.61556,1.29625,777,COMPLETED,219.7
