id,timestamp,target_embedding,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,batch_size,optimizer,momentum_sgd,lr,weight_decay,norm,input_dim,label_smoothing,clip_grad_norm,class_weights,train_loss,test_loss,accuracy,f1_macro,f1_per_class,best_accuracy,best_f1,best_f1_per_class,best_epoch,train_loss_best_state,test_loss_best_state,epochs_trained,training,duration_sec
916,20251214_021804,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,64,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14713,2.13845,0.38636,0.29551,"[0.55319, 0.0, 0.33333]",0.47727,0.38503,"[0.61224, 0.14286, 0.4]",77,0.70388,1.19251,313,COMPLETED,49.73843
917,20251214_021804,gaitpart_GREW.csv,best_configs_v3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,64,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14911,1.68796,0.59091,0.53391,"[0.68, 0.4, 0.52174]",0.61364,0.55206,"[0.70588, 0.42857, 0.52174]",803,0.18749,1.7375,842,COMPLETED,91.62006
918,20251214_021804,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,64,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14966,1.24012,0.63636,0.5175,"[0.75, 0.18182, 0.62069]",0.70455,0.5784,"[0.77551, 0.25, 0.70968]",1020,0.17447,1.12793,1051,COMPLETED,114.07018
919,20251214_021804,gaitset.csv,best_configs_v3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,64,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14757,2.40017,0.45455,0.4373,"[0.47619, 0.35294, 0.48276]",0.5,0.46674,"[0.5, 0.36364, 0.53659]",563,0.47094,2.32063,944,COMPLETED,145.70269
920,20251214_021804,gaitset_GREW.csv,best_configs_v3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,64,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14547,2.63114,0.40909,0.37963,"[0.45, 0.22222, 0.46667]",0.47727,0.43424,"[0.53659, 0.25, 0.51613]",627,0.17873,2.76791,838,COMPLETED,129.18415
921,20251214_021804,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,64,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1443,1.88947,0.52273,0.43545,"[0.63636, 0.15385, 0.51613]",0.59091,0.48744,"[0.69565, 0.16667, 0.6]",385,0.47952,1.6983,1257,COMPLETED,193.74594
922,20251214_021804,gln_phase1.csv,best_configs_v3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,64,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14872,2.43223,0.43182,0.35473,"[0.55319, 0.15385, 0.35714]",0.5,0.4286,"[0.56522, 0.25, 0.47059]",345,0.33963,2.24863,607,COMPLETED,133.3611
923,20251214_021804,gln_phase2.csv,best_configs_v3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,64,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14575,2.34713,0.40909,0.35154,"[0.5, 0.14286, 0.41176]",0.52273,0.48285,"[0.65, 0.31579, 0.48276]",177,0.68557,1.29366,695,COMPLETED,152.13065

1171,20251214_021804,baseline_CASIAB.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.94743,1.16909,0.52273,0.37903,"[0.57895, 0.0, 0.55814]",0.52273,0.37903,"[0.57895, 0.0, 0.55814]",1070,0.94743,1.16909,1070,STOPPED,500.20528
1172,20251214_021804,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.78419,1.40809,0.34091,0.33542,"[0.28571, 0.2963, 0.42424]",0.34091,0.33542,"[0.28571, 0.2963, 0.42424]",1550,0.78419,1.40809,1550,STOPPED,725.19236
1173,20251214_021804,gaitgl.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.17048,2.65855,0.38636,0.32103,"[0.57143, 0.125, 0.26667]",0.47727,0.42582,"[0.60465, 0.28571, 0.3871]",1263,0.18382,2.86338,1696,STOPPED,1282.31667
1174,20251214_021804,gaitgl_GREW.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15862,1.82215,0.54545,0.52254,"[0.60465, 0.44444, 0.51852]",0.56818,0.54682,"[0.61538, 0.44444, 0.58065]",1290,0.1664,1.85653,1651,STOPPED,1264.67714
1175,20251214_021804,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11102,1.10307,0.47727,0.28172,"[0.64516, 0.2, 0.0]",0.47727,0.28172,"[0.64516, 0.2, 0.0]",195,1.11102,1.10307,195,STOPPED,149.2538
1176,20251214_021804,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.34703,1.9657,0.45455,0.4125,"[0.55, 0.25, 0.4375]",0.5,0.48438,"[0.59459, 0.42105, 0.4375]",1976,0.34456,2.05453,2028,STOPPED,1551.1076
1177,20251214_021804,gaitpart_GREW.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.01724,1.07704,0.40909,0.3206,"[0.57143, 0.27273, 0.11765]",0.40909,0.3206,"[0.57143, 0.27273, 0.11765]",1259,1.01724,1.07704,1259,STOPPED,485.12603
1178,20251214_021804,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.87915,1.11061,0.47727,0.40643,"[0.52632, 0.16667, 0.52632]",0.47727,0.40643,"[0.52632, 0.16667, 0.52632]",1229,0.87915,1.11061,1229,STOPPED,474.29477
1179,20251214_021804,gaitset.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.97318,1.26278,0.38636,0.25949,"[0.53846, 0.0, 0.24]",0.38636,0.25949,"[0.53846, 0.0, 0.24]",1423,0.97318,1.26278,1423,STOPPED,1042.0576
1180,20251214_021804,gaitset_GREW.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.09829,1.10278,0.29545,0.26059,"[0.08696, 0.28571, 0.40909]",0.29545,0.26059,"[0.08696, 0.28571, 0.40909]",365,1.09829,1.10278,365,STOPPED,266.40297
1181,20251214_021804,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.81532,1.32684,0.38636,0.37535,"[0.41026, 0.31579, 0.4]",0.38636,0.37535,"[0.41026, 0.31579, 0.4]",1681,0.81532,1.32684,1681,STOPPED,1231.52141
1182,20251214_021804,gln_phase1.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.88905,0.99791,0.56818,0.53618,"[0.5641, 0.44444, 0.6]",0.56818,0.53618,"[0.5641, 0.44444, 0.6]",1647,0.88905,0.99791,1647,STOPPED,1965.02861
1183,20251214_021804,gln_phase2.csv,best_configs_v3,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,32,SGD,0.9,0.0003,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.75866,1.21141,0.43182,0.39603,"[0.52632, 0.25, 0.41176]",0.54545,0.45971,"[0.58824, 0.2, 0.59091]",1915,0.74313,1.27637,1922,STOPPED,2294.81006

183,20251214_123756,baseline_CASIAB.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14192,2.15464,0.45455,0.37209,"[0.57143, 0.2, 0.34483]",0.54545,0.53322,"[0.58537, 0.5, 0.51429]",283,0.70865,1.20683,1121,COMPLETED,205.90272
184,20251214_123756,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.20408,1.97119,0.59091,0.45478,"[0.69767, 0.0, 0.66667]",0.59091,0.53608,"[0.65, 0.36364, 0.59459]",1480,0.18255,1.91728,1741,STOPPED,320.24865
185,20251214_123756,gaitgl.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14229,2.63032,0.40909,0.31665,"[0.48485, 0.0, 0.46512]",0.45455,0.40822,"[0.60465, 0.3, 0.32]",706,0.27888,2.63601,719,COMPLETED,185.93788
186,20251214_123756,gaitgl_GREW.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14328,2.65512,0.45455,0.4123,"[0.55, 0.23529, 0.45161]",0.54545,0.46117,"[0.60465, 0.15385, 0.625]",435,0.31399,1.63997,746,COMPLETED,199.60399
187,20251214_123756,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14402,2.40745,0.45455,0.39035,"[0.4878, 0.15385, 0.52941]",0.54545,0.50696,"[0.48485, 0.33333, 0.7027]",428,0.57406,1.74923,1135,COMPLETED,300.71652
188,20251214_123756,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11065,1.10729,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",175,1.11065,1.10729,175,STOPPED,41.77642
189,20251214_123756,gaitpart_GREW.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10418,1.11097,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",172,1.10418,1.11097,172,STOPPED,24.20413
190,20251214_123756,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10865,1.13124,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",187,1.10865,1.13124,187,STOPPED,26.58465
191,20251214_123756,gaitset.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14526,2.29442,0.5,0.46656,"[0.59574, 0.47059, 0.33333]",0.52273,0.51156,"[0.5641, 0.47059, 0.5]",596,0.35091,1.80777,844,COMPLETED,200.3196
192,20251214_123756,gaitset_GREW.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11345,1.07922,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",150,1.11345,1.07922,150,STOPPED,34.65025
193,20251214_123756,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11179,1.08649,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",107,1.11179,1.08649,107,STOPPED,24.64015
194,20251214_123756,gln_phase1.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.38417,2.19106,0.31818,0.30254,"[0.38889, 0.17391, 0.34483]",0.45455,0.43009,"[0.34483, 0.4, 0.54545]",601,0.73912,1.47861,778,STOPPED,275.63695
195,20251214_123756,gln_phase2.csv,best_configs_v3,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,64,Adam,,0.0001,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.64345,2.2322,0.5,0.4286,"[0.47059, 0.25, 0.56522]",0.5,0.4286,"[0.47059, 0.25, 0.56522]",763,0.64345,2.2322,763,STOPPED,270.01628

222,20251214_123756,baseline_CASIAB.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.29486,1.77646,0.54545,0.50236,"[0.62222, 0.4, 0.48485]",0.63636,0.60636,"[0.71111, 0.54545, 0.5625]",1084,0.4389,1.56467,1215,STOPPED,455.16552
223,20251214_123756,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.47221,1.89253,0.38636,0.34583,"[0.27586, 0.25, 0.51163]",0.56818,0.52632,"[0.57895, 0.4, 0.6]",614,0.64316,1.45479,926,STOPPED,346.67643
224,20251214_123756,gaitgl.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14072,2.52382,0.38636,0.30711,"[0.55319, 0.15385, 0.21429]",0.47727,0.43274,"[0.57778, 0.33333, 0.3871]",455,0.31101,1.94804,748,COMPLETED,377.81717
225,20251214_123756,gaitgl_GREW.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15337,2.04154,0.5,0.3753,"[0.58537, 0.0, 0.54054]",0.5,0.4853,"[0.54054, 0.36364, 0.55172]",496,0.34416,2.32281,767,STOPPED,391.6802
226,20251214_123756,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14783,2.8918,0.36364,0.26923,"[0.5, 0.0, 0.30769]",0.47727,0.47109,"[0.46154, 0.4, 0.55172]",433,0.61845,1.74282,1308,COMPLETED,668.23076
227,20251214_123756,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10803,1.09945,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",231,1.10803,1.09945,231,STOPPED,118.03686
228,20251214_123756,gaitpart_GREW.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10816,1.10283,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",136,1.10816,1.10283,136,STOPPED,45.99429
229,20251214_123756,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10729,1.08618,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",151,1.10729,1.08618,151,STOPPED,51.05867
230,20251214_123756,gaitset.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.39682,2.00068,0.34091,0.28109,"[0.47059, 0.28571, 0.08696]",0.5,0.48969,"[0.59091, 0.53333, 0.34483]",627,0.55379,1.88524,1170,STOPPED,582.617
231,20251214_123756,gaitset_GREW.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.51858,1.5087,0.47727,0.48131,"[0.45161, 0.52174, 0.47059]",0.54545,0.53448,"[0.61111, 0.47619, 0.51613]",809,0.49762,1.57695,859,STOPPED,428.55583
232,20251214_123756,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10958,1.10389,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",164,1.10958,1.10389,164,STOPPED,81.74494
233,20251214_123756,gln_phase1.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.45639,2.17673,0.40909,0.3496,"[0.52381, 0.125, 0.4]",0.43182,0.39748,"[0.5, 0.23529, 0.45714]",742,0.64047,1.5986,914,STOPPED,648.71901
234,20251214_123756,gln_phase2.csv,best_configs_v3,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,32,AdamW,,3e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.50764,2.14662,0.40909,0.36845,"[0.34483, 0.21053, 0.55]",0.47727,0.45574,"[0.51429, 0.35294, 0.5]",799,0.34106,2.06159,926,STOPPED,663.44217

235,20251214_123756,baseline_CASIAB.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.2648,2.08953,0.52273,0.43056,"[0.625, 0.2, 0.46667]",0.52273,0.47963,"[0.60465, 0.36364, 0.47059]",568,0.28968,2.17211,844,STOPPED,254.46346
236,20251214_123756,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.22571,2.50169,0.40909,0.35448,"[0.45, 0.14286, 0.47059]",0.52273,0.47174,"[0.57778, 0.28571, 0.55172]",680,0.59104,1.51204,1608,STOPPED,491.25697
237,20251214_123756,gaitgl.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16145,2.05044,0.45455,0.41894,"[0.51163, 0.30769, 0.4375]",0.61364,0.51608,"[0.66667, 0.25, 0.63158]",258,0.31892,1.56667,518,STOPPED,182.33472
238,20251214_123756,gaitgl_GREW.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.36796,2.17371,0.54545,0.46081,"[0.55556, 0.22222, 0.60465]",0.56818,0.50188,"[0.51613, 0.30769, 0.68182]",222,0.37894,2.41579,425,STOPPED,152.75841
239,20251214_123756,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.18834,2.59083,0.40909,0.36126,"[0.45, 0.11765, 0.51613]",0.52273,0.48043,"[0.54545, 0.33333, 0.5625]",653,0.2329,2.09281,766,STOPPED,275.37599
240,20251214_123756,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.295,2.06134,0.54545,0.50681,"[0.63415, 0.35294, 0.53333]",0.63636,0.61195,"[0.68182, 0.53333, 0.62069]",1325,0.22113,1.80323,1584,STOPPED,568.73252
241,20251214_123756,gaitpart_GREW.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.27001,2.98356,0.43182,0.40188,"[0.51064, 0.375, 0.32]",0.52273,0.50826,"[0.57143, 0.47059, 0.48276]",901,0.49053,1.77864,1438,STOPPED,416.89356
242,20251214_123756,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11992,1.10875,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",140,1.11992,1.10875,140,STOPPED,40.24679
243,20251214_123756,gaitset.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14379,2.90164,0.36364,0.31102,"[0.47619, 0.15385, 0.30303]",0.52273,0.49278,"[0.625, 0.53333, 0.32]",414,0.21491,2.26196,601,STOPPED,212.16149
244,20251214_123756,gaitset_GREW.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.23707,2.65781,0.40909,0.34731,"[0.51163, 0.16667, 0.36364]",0.52273,0.47721,"[0.61111, 0.30769, 0.51282]",858,0.23229,2.41151,909,STOPPED,321.11144
245,20251214_123756,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11185,1.11117,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",121,1.11185,1.11117,121,STOPPED,43.04236
246,20251214_123756,gln_phase1.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.18827,2.98133,0.40909,0.34266,"[0.55814, 0.125, 0.34483]",0.52273,0.49495,"[0.45161, 0.42857, 0.60465]",242,0.74464,1.63745,774,STOPPED,342.06061
247,20251214_123756,gln_phase2.csv,best_configs_v3,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,32,AdamW,,0.0002,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16264,2.6139,0.45455,0.33676,"[0.47368, 0.0, 0.53659]",0.5,0.43382,"[0.66667, 0.2, 0.43478]",284,0.29704,2.45386,465,STOPPED,205.26061

261,20251214_123756,baseline_CASIAB.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1402,1.88901,0.54545,0.49046,"[0.625, 0.36364, 0.48276]",0.59091,0.53333,"[0.66667, 0.4, 0.53333]",1157,0.20305,1.71992,1366,COMPLETED,527.78588
262,20251214_123756,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.84135,1.40907,0.43182,0.38002,"[0.51282, 0.11111, 0.51613]",0.52273,0.49174,"[0.48485, 0.375, 0.61538]",722,0.71569,1.3219,755,STOPPED,308.29931
