number,value,datetime_start,datetime_complete,duration,params_activation,params_base_dim,params_batch_size,params_do_layer,params_dropout_rate,params_lr,params_n_layers,params_norm,params_norm_layer,params_pca_frac,params_pooling,params_use_pca,params_wd,user_attrs_final_train_loss,state,final_train_loss
19,0.4302,2025-08-06 16:50:39.552177,2025-08-06 16:50:58.040123,0 days 00:00:18.487946,leakyrelu,128,32,0,0.2,0.0001,1,minmax,1,0.75,mean,True,0.0,4.9221102595329285,COMPLETE,4.9221102595329285
20,0.4267,2025-08-06 16:50:58.041124,2025-08-06 16:51:32.417164,0 days 00:00:34.376040,relu,128,16,0,0.4,0.0001,1,minmax,1,0.75,mean,True,0.0,6.041257411241531,COMPLETE,6.041257411241531
21,0.4401,2025-08-06 16:51:32.419164,2025-08-06 16:52:07.436915,0 days 00:00:35.017751,gelu,128,16,0,0.1,0.0001,1,minmax,1,0.75,mean,True,1e-06,5.214603543281555,COMPLETE,5.214603543281555
22,0.4559,2025-08-06 16:52:07.438916,2025-08-06 16:52:42.912405,0 days 00:00:35.473489,gelu,256,16,1,0.1,0.0001,1,minmax,1,0.7,mean,True,0.0,6.664725556969643,COMPLETE,6.664725556969643
23,0.4545,2025-08-06 16:52:42.913405,2025-08-06 16:53:17.460563,0 days 00:00:34.547158,gelu,128,16,0,0.1,0.0001,1,minmax,1,0.7,mean,True,0.0,8.454400971531868,COMPLETE,8.454400971531868
24,0.4694,2025-08-06 16:53:17.462563,2025-08-06 16:53:53.270000,0 days 00:00:35.807437,gelu,128,16,1,0.1,0.0001,1,minmax,1,0.7,mean,True,0.0,9.805031850934029,COMPLETE,9.805031850934029
25,0.4648,2025-08-06 16:53:53.271001,2025-08-06 16:54:33.038676,0 days 00:00:39.767675,tanh,256,16,2,0.3,0.001,2,minmax,2,0.7,mean,True,0.0,1.1232731440104544,COMPLETE,1.1232731440104544
26,0.4122,2025-08-06 16:54:33.039676,2025-08-06 16:55:17.240883,0 days 00:00:44.201207,tanh,256,16,2,0.3,0.001,3,L2,2,,mean,False,0.0,0.06676823290763423,COMPLETE,0.06676823290763423
27,0.4351,2025-08-06 16:55:17.241883,2025-08-06 16:55:38.281633,0 days 00:00:21.039750,tanh,256,32,2,0.3,0.001,2,minmax,2,0.7,mean,True,0.0,0.6226110849529505,COMPLETE,0.6226110849529505
28,0.4388,2025-08-06 16:55:38.282634,2025-08-06 16:55:46.454117,0 days 00:00:08.171483,tanh,256,128,2,0.3,0.001,2,minmax,2,0.7,mean,True,0.0,0.3536544591188431,COMPLETE,0.3536544591188431
29,0.3808,2025-08-06 16:55:46.455117,2025-08-06 16:56:08.003371,0 days 00:00:21.548254,relu,256,32,2,0.4,0.001,2,L2,2,,max,False,0.0,7.41812390089035,COMPLETE,7.41812390089035
