id,embedding,best_f1_v1_v2,best_f1_v3,difference,f1_per_class_v1_v2_fmt,f1_per_class_v3_fmt,diff_f1_per_class
14,baseline_CASIAB.csv,0.39312,0.50318,0.11006,0.500 / 0.222 / 0.457,0.596 / 0.500 / 0.414,0.096 / 0.278 / -0.043
15,baseline_OUMVLP.csv,0.49161,0.57778,0.08617,0.605 / 0.308 / 0.562,0.615 / 0.400 / 0.718,0.011 / 0.092 / 0.155
16,gaitgl.csv,0.44147,0.39916,-0.04231,0.571 / 0.190 / 0.562,0.474 / 0.267 / 0.457,-0.098 / 0.076 / -0.105
17,gaitgl_GREW.csv,0.4299,0.47898,0.04908,0.571 / 0.267 / 0.452,0.558 / 0.333 / 0.545,-0.013 / 0.067 / 0.094
18,gaitgl_GREW_BNNeck.csv,0.51736,0.59153,0.07417,0.638 / 0.500 / 0.414,0.619 / 0.600 / 0.556,-0.019 / 0.100 / 0.142
19,gaitgl_OUMVLP.csv,0.32883,0.4091,0.08027,0.500 / 0.000 / 0.486,0.522 / 0.154 / 0.552,0.022 / 0.154 / 0.065
20,gaitpart_GREW.csv,0.54051,0.50146,-0.03905,0.680 / 0.462 / 0.480,0.667 / 0.421 / 0.417,-0.013 / -0.040 / -0.063
21,gaitpart_OUMVLP.csv,0.55556,0.52719,-0.02837,0.636 / 0.364 / 0.667,0.550 / 0.400 / 0.632,-0.086 / 0.036 / -0.035
22,gaitset.csv,0.47436,0.49413,0.01977,0.537 / 0.400 / 0.486,0.514 / 0.435 / 0.533,-0.022 / 0.035 / 0.047
23,gaitset_GREW.csv,0.4292,0.47428,0.04508,0.702 / 0.222 / 0.364,0.605 / 0.333 / 0.485,-0.097 / 0.111 / 0.121
24,gaitset_OUMVLP.csv,0.4245,0.55202,0.12752,0.556 / 0.154 / 0.564,0.650 / 0.400 / 0.606,0.094 / 0.246 / 0.042
25,gln_phase1.csv,0.72339,0.69641,-0.02698,0.750 / 0.714 / 0.706,0.737 / 0.667 / 0.686,-0.013 / -0.048 / -0.020
26,gln_phase2.csv,0.49063,0.58017,0.08954,0.627 / 0.400 / 0.444,0.622 / 0.667 / 0.452,-0.005 / 0.267 / 0.007
27,baseline_CASIAB.csv,0.40909,0.54949,0.1404,0.500 / 0.364 / 0.364,0.615 / 0.471 / 0.562,0.115 / 0.107 / 0.199
28,baseline_OUMVLP.csv,0.50386,0.48608,-0.01778,0.652 / 0.308 / 0.552,0.500 / 0.364 / 0.595,-0.152 / 0.056 / 0.043
29,gaitgl.csv,0.40006,0.48717,0.08711,0.462 / 0.375 / 0.364,0.591 / 0.400 / 0.471,0.129 / 0.025 / 0.107
30,gaitgl_GREW.csv,0.51444,0.49664,-0.0178,0.595 / 0.333 / 0.615,0.619 / 0.222 / 0.649,0.024 / -0.111 / 0.033
31,gaitgl_GREW_BNNeck.csv,0.53095,0.57766,0.04671,0.550 / 0.400 / 0.643,0.700 / 0.462 / 0.571,0.150 / 0.062 / -0.071
32,gaitgl_OUMVLP.csv,0.39738,0.5202,0.12282,0.541 / 0.200 / 0.452,0.591 / 0.364 / 0.606,0.050 / 0.164 / 0.154
33,gaitpart_GREW.csv,0.48576,0.54058,0.05482,0.596 / 0.400 / 0.462,0.651 / 0.471 / 0.500,0.055 / 0.071 / 0.038
34,gaitpart_OUMVLP.csv,0.50702,0.50803,0.00101,0.452 / 0.444 / 0.625,0.541 / 0.421 / 0.562,0.089 / -0.023 / -0.062
35,gaitset.csv,0.51245,0.44444,-0.06801,0.605 / 0.308 / 0.625,0.500 / 0.333 / 0.500,-0.105 / 0.026 / -0.125
36,gaitset_GREW.csv,0.47865,0.45071,-0.02794,0.630 / 0.545 / 0.261,0.553 / 0.429 / 0.370,-0.076 / -0.117 / 0.109
37,gaitset_OUMVLP.csv,0.45316,0.48675,0.03359,0.556 / 0.333 / 0.471,0.429 / 0.385 / 0.647,-0.127 / 0.051 / 0.176
38,gln_phase1.csv,0.60616,0.62246,0.0163,0.600 / 0.571 / 0.647,0.667 / 0.556 / 0.645,0.067 / -0.016 / -0.002
39,gln_phase2.csv,0.45023,0.53606,0.08583,0.564 / 0.250 / 0.537,0.634 / 0.429 / 0.545,0.070 / 0.179 / 0.009
40,baseline_CASIAB.csv,0.43651,0.49376,0.05725,0.524 / 0.286 / 0.500,0.585 / 0.308 / 0.588,0.062 / 0.022 / 0.088
41,baseline_OUMVLP.csv,0.54899,0.5798,0.03081,0.667 / 0.429 / 0.552,0.600 / 0.533 / 0.606,-0.067 / 0.105 / 0.054
42,gaitgl.csv,0.49785,0.49333,-0.00452,0.605 / 0.222 / 0.667,0.667 / 0.333 / 0.480,0.062 / 0.111 / -0.187
43,gaitgl_GREW.csv,0.54575,0.57071,0.02496,0.711 / 0.364 / 0.562,0.667 / 0.500 / 0.545,-0.044 / 0.136 / -0.017
44,gaitgl_GREW_BNNeck.csv,0.21538,0.53361,0.31823,0.646 / 0.000 / 0.000,0.571 / 0.500 / 0.529,-0.075 / 0.500 / 0.529
45,gaitgl_OUMVLP.csv,0.56053,0.50936,-0.05117,0.650 / 0.400 / 0.632,0.681 / 0.222 / 0.625,0.031 / -0.178 / -0.007
46,gaitpart_GREW.csv,0.65625,0.4866,-0.16965,0.773 / 0.615 / 0.581,0.541 / 0.348 / 0.571,-0.232 / -0.268 / -0.009
47,gaitpart_OUMVLP.csv,0.21538,0.6343,0.41892,0.646 / 0.000 / 0.000,0.773 / 0.444 / 0.686,0.127 / 0.444 / 0.686
48,gaitset.csv,0.42564,0.3631,-0.06254,0.615 / 0.200 / 0.462,0.571 / 0.143 / 0.375,-0.044 / -0.057 / -0.087
49,gaitset_GREW.csv,0.42174,0.50999,0.08825,0.565 / 0.200 / 0.500,0.632 / 0.353 / 0.545,0.066 / 0.153 / 0.045
50,gaitset_OUMVLP.csv,0.21538,0.45617,0.24079,0.646 / 0.000 / 0.000,0.357 / 0.375 / 0.636,-0.289 / 0.375 / 0.636
51,gln_phase1.csv,0.21538,0.37729,0.16191,0.646 / 0.000 / 0.000,0.513 / 0.190 / 0.429,-0.133 / 0.190 / 0.429
52,gln_phase2.csv,0.21538,0.53021,0.31483,0.646 / 0.000 / 0.000,0.596 / 0.533 / 0.462,-0.050 / 0.533 / 0.462
53,baseline_CASIAB.csv,0.48673,0.54457,0.05784,0.636 / 0.308 / 0.516,0.667 / 0.429 / 0.538,0.030 / 0.121 / 0.022
54,baseline_OUMVLP.csv,0.61551,0.58502,-0.03049,0.682 / 0.400 / 0.765,0.727 / 0.444 / 0.583,0.045 / 0.044 / -0.181
55,gaitgl.csv,0.49293,0.48564,-0.00729,0.533 / 0.400 / 0.545,0.625 / 0.462 / 0.370,0.092 / 0.062 / -0.175
56,gaitgl_GREW.csv,0.46346,0.37033,-0.09313,0.632 / 0.222 / 0.537,0.500 / 0.154 / 0.457,-0.132 / -0.068 / -0.079
57,gaitgl_GREW_BNNeck.csv,0.46954,0.47218,0.00264,0.653 / 0.222 / 0.533,0.585 / 0.286 / 0.545,-0.068 / 0.063 / 0.012
58,gaitgl_OUMVLP.csv,0.51053,0.45128,-0.05925,0.700 / 0.200 / 0.632,0.720 / 0.154 / 0.480,0.020 / -0.046 / -0.152
59,gaitpart_GREW.csv,0.59699,0.58796,-0.00903,0.739 / 0.533 / 0.519,0.696 / 0.588 / 0.480,-0.043 / 0.055 / -0.039
60,gaitpart_OUMVLP.csv,0.5467,0.61304,0.06634,0.696 / 0.444 / 0.500,0.739 / 0.500 / 0.600,0.043 / 0.056 / 0.100
61,gaitset.csv,0.37433,0.35,-0.02433,0.609 / 0.000 / 0.514,0.550 / 0.167 / 0.333,-0.059 / 0.167 / -0.181
62,gaitset_GREW.csv,0.47877,0.52632,0.04755,0.650 / 0.222 / 0.564,0.579 / 0.400 / 0.600,-0.071 / 0.178 / 0.036
63,gaitset_OUMVLP.csv,0.50377,0.57757,0.0738,0.638 / 0.429 / 0.444,0.683 / 0.462 / 0.588,0.045 / 0.033 / 0.144
64,gln_phase1.csv,0.48299,0.5285,0.04551,0.681 / 0.333 / 0.435,0.652 / 0.333 / 0.600,-0.029 / 0.000 / 0.165
65,gln_phase2.csv,0.51687,0.50965,-0.00722,0.698 / 0.353 / 0.500,0.550 / 0.400 / 0.579,-0.148 / 0.047 / 0.079
66,baseline_CASIAB.csv,0.35638,0.473,0.11662,0.542 / 0.143 / 0.385,0.564 / 0.267 / 0.588,0.022 / 0.124 / 0.204
67,baseline_OUMVLP.csv,0.48838,0.50719,0.01881,0.650 / 0.286 / 0.529,0.667 / 0.267 / 0.588,0.017 / -0.019 / 0.059
68,gaitgl.csv,0.4241,0.45932,0.03522,0.565 / 0.222 / 0.485,0.612 / 0.286 / 0.480,0.047 / 0.063 / -0.005
69,gaitgl_GREW.csv,0.56093,0.54545,-0.01548,0.667 / 0.500 / 0.516,0.636 / 0.500 / 0.500,-0.030 / 0.000 / -0.016
70,gaitgl_GREW_BNNeck.csv,0.32222,0.36037,0.03815,0.500 / 0.200 / 0.267,0.400 / 0.211 / 0.471,-0.100 / 0.011 / 0.204
71,gaitgl_OUMVLP.csv,0.51028,0.57125,0.06097,0.615 / 0.353 / 0.562,0.652 / 0.545 / 0.516,0.037 / 0.193 / -0.046
72,gaitpart_GREW.csv,0.60003,0.4894,-0.11063,0.780 / 0.353 / 0.667,0.681 / 0.167 / 0.621,-0.100 / -0.186 / -0.046
73,gaitpart_OUMVLP.csv,0.49307,0.40359,-0.08948,0.595 / 0.167 / 0.718,0.564 / 0.167 / 0.480,-0.030 / 0.000 / -0.238
74,gaitset.csv,0.54722,0.38012,-0.1671,0.667 / 0.375 / 0.600,0.474 / 0.267 / 0.400,-0.193 / -0.108 / -0.200
75,gaitset_GREW.csv,0.43071,0.4623,0.03159,0.638 / 0.154 / 0.500,0.625 / 0.333 / 0.429,-0.013 / 0.179 / -0.071
76,gaitset_OUMVLP.csv,0.48087,0.37778,-0.10309,0.652 / 0.308 / 0.483,0.400 / 0.333 / 0.400,-0.252 / 0.026 / -0.083
77,gln_phase1.csv,0.53093,0.53453,0.0036,0.667 / 0.364 / 0.562,0.558 / 0.500 / 0.545,-0.109 / 0.136 / -0.017
78,gln_phase2.csv,0.47535,0.53122,0.05587,0.612 / 0.400 / 0.414,0.579 / 0.250 / 0.765,-0.033 / -0.150 / 0.351
105,baseline_CASIAB.csv,0.46549,0.53695,0.07146,0.591 / 0.250 / 0.556,0.622 / 0.364 / 0.625,0.031 / 0.114 / 0.069
106,baseline_OUMVLP.csv,0.5285,0.5959,0.0674,0.652 / 0.333 / 0.600,0.682 / 0.400 / 0.706,0.030 / 0.067 / 0.106
107,gaitgl.csv,0.60631,0.48165,-0.12466,0.638 / 0.600 / 0.581,0.488 / 0.500 / 0.457,-0.150 / -0.100 / -0.124
108,gaitgl_GREW.csv,0.45417,0.51587,0.0617,0.562 / 0.286 / 0.514,0.500 / 0.429 / 0.619,-0.062 / 0.143 / 0.105
109,gaitgl_GREW_BNNeck.csv,0.43795,0.45271,0.01476,0.612 / 0.250 / 0.452,0.558 / 0.267 / 0.533,-0.054 / 0.017 / 0.082
110,gaitgl_OUMVLP.csv,0.52936,0.4952,-0.03416,0.636 / 0.400 / 0.552,0.634 / 0.417 / 0.435,-0.002 / 0.017 / -0.117
111,gaitpart_GREW.csv,0.53214,0.47119,-0.06095,0.723 / 0.429 / 0.444,0.564 / 0.333 / 0.516,-0.159 / -0.095 / 0.072
112,gaitpart_OUMVLP.csv,0.60679,0.4375,-0.16929,0.723 / 0.364 / 0.733,0.750 / 0.000 / 0.562,0.027 / -0.364 / -0.171
113,gaitset.csv,0.37298,0.39063,0.01765,0.604 / 0.182 / 0.333,0.537 / 0.235 / 0.400,-0.067 / 0.053 / 0.067
114,gaitset_GREW.csv,0.40035,0.42496,0.02461,0.296 / 0.333 / 0.571,0.727 / 0.167 / 0.381,0.431 / -0.167 / -0.190
115,gaitset_OUMVLP.csv,0.5363,0.47338,-0.06292,0.634 / 0.364 / 0.611,0.578 / 0.429 / 0.414,-0.056 / 0.065 / -0.197
116,gln_phase1.csv,0.43859,0.44955,0.01096,0.609 / 0.222 / 0.485,0.627 / 0.267 / 0.455,0.019 / 0.044 / -0.030
117,gln_phase2.csv,0.47912,0.51999,0.04087,0.652 / 0.267 / 0.519,0.681 / 0.308 / 0.571,0.029 / 0.041 / 0.053
118,baseline_CASIAB.csv,0.44862,0.0915,-0.35712,0.512 / 0.364 / 0.471,0.000 / 0.275 / 0.000,-0.512 / -0.089 / -0.471
119,baseline_OUMVLP.csv,0.52751,0.42963,-0.09788,0.571 / 0.400 / 0.611,0.600 / 0.222 / 0.467,0.029 / -0.178 / -0.144
120,gaitgl.csv,0.49174,0.53671,0.04497,0.615 / 0.375 / 0.485,0.619 / 0.429 / 0.562,0.004 / 0.054 / 0.078
121,gaitgl_GREW.csv,0.48564,0.57706,0.09142,0.625 / 0.462 / 0.370,0.537 / 0.600 / 0.595,-0.088 / 0.138 / 0.224
122,gaitgl_GREW_BNNeck.csv,0.52785,0.58064,0.05279,0.524 / 0.545 / 0.514,0.585 / 0.545 / 0.611,0.062 / 0.000 / 0.097
123,gaitgl_OUMVLP.csv,0.42616,0.35991,-0.06625,0.553 / 0.154 / 0.571,0.618 / 0.000 / 0.462,0.065 / -0.154 / -0.110
124,gaitpart_GREW.csv,0.53361,0.55534,0.02173,0.571 / 0.500 / 0.529,0.595 / 0.500 / 0.571,0.023 / 0.000 / 0.042
125,gaitpart_OUMVLP.csv,0.63123,0.17778,-0.45345,0.650 / 0.714 / 0.529,0.000 / 0.000 / 0.533,-0.650 / -0.714 / 0.004
126,gaitset.csv,0.475,0.0915,-0.3835,0.625 / 0.400 / 0.400,0.000 / 0.275 / 0.000,-0.625 / -0.125 / -0.400
127,gaitset_GREW.csv,0.21538,0.21538,0.0,0.646 / 0.000 / 0.000,0.646 / 0.000 / 0.000,0.000 / 0.000 / 0.000
128,gaitset_OUMVLP.csv,0.21538,0.21538,0.0,0.646 / 0.000 / 0.000,0.646 / 0.000 / 0.000,0.000 / 0.000 / 0.000
129,gln_phase1.csv,0.53768,0.0915,-0.44618,0.667 / 0.462 / 0.485,0.000 / 0.275 / 0.000,-0.667 / -0.187 / -0.485
130,gln_phase2.csv,0.51483,0.51513,0.0003,0.653 / 0.571 / 0.320,0.457 / 0.588 / 0.500,-0.196 / 0.017 / 0.180
131,baseline_CASIAB.csv,0.46649,0.53323,0.06674,0.585 / 0.250 / 0.564,0.619 / 0.400 / 0.581,0.034 / 0.150 / 0.017
132,baseline_OUMVLP.csv,0.55624,0.53286,-0.02338,0.720 / 0.333 / 0.615,0.667 / 0.222 / 0.710,-0.053 / -0.111 / 0.094
133,gaitgl.csv,0.45833,0.53488,0.07655,0.500 / 0.250 / 0.625,0.541 / 0.500 / 0.564,0.041 / 0.250 / -0.061
134,gaitgl_GREW.csv,0.40598,0.4521,0.04612,0.564 / 0.154 / 0.500,0.600 / 0.286 / 0.471,0.036 / 0.132 / -0.029
135,gaitgl_GREW_BNNeck.csv,0.40664,0.41751,0.01087,0.524 / 0.182 / 0.514,0.667 / 0.222 / 0.364,0.143 / 0.040 / -0.151
136,gaitgl_OUMVLP.csv,0.48909,0.48492,-0.00417,0.619 / 0.286 / 0.562,0.636 / 0.267 / 0.552,0.017 / -0.019 / -0.011
137,gaitpart_GREW.csv,0.60813,0.49485,-0.11328,0.706 / 0.600 / 0.519,0.619 / 0.421 / 0.444,-0.087 / -0.179 / -0.074
138,gaitpart_OUMVLP.csv,0.42222,0.44139,0.01917,0.667 / 0.000 / 0.600,0.588 / 0.190 / 0.545,-0.078 / 0.190 / -0.055
139,gaitset.csv,0.33333,0.31469,-0.01864,0.615 / 0.000 / 0.385,0.644 / 0.000 / 0.300,0.029 / 0.000 / -0.085
140,gaitset_GREW.csv,0.34553,0.42751,0.08198,0.537 / 0.000 / 0.500,0.711 / 0.000 / 0.571,0.175 / 0.000 / 0.071
141,gaitset_OUMVLP.csv,0.39444,0.35713,-0.03731,0.583 / 0.200 / 0.400,0.462 / 0.125 / 0.485,-0.122 / -0.075 / 0.085
142,gln_phase1.csv,0.51323,0.53898,0.02575,0.611 / 0.429 / 0.500,0.694 / 0.462 / 0.462,0.083 / 0.033 / -0.038
143,gln_phase2.csv,0.49182,0.50458,0.01276,0.682 / 0.222 / 0.571,0.692 / 0.250 / 0.571,0.010 / 0.028 / 0.000
144,baseline_CASIAB.csv,0.48381,0.51696,0.03315,0.680 / 0.200 / 0.571,0.537 / 0.500 / 0.514,-0.143 / 0.300 / -0.057
145,baseline_OUMVLP.csv,0.53107,0.51481,-0.01626,0.634 / 0.222 / 0.737,0.600 / 0.333 / 0.611,-0.034 / 0.111 / -0.126
146,gaitgl.csv,0.55534,0.52222,-0.03312,0.585 / 0.500 / 0.581,0.500 / 0.400 / 0.667,-0.085 / -0.100 / 0.086
147,gaitgl_GREW.csv,0.42203,0.37235,-0.04968,0.488 / 0.308 / 0.471,0.462 / 0.182 / 0.474,-0.026 / -0.126 / 0.003
148,gaitgl_GREW_BNNeck.csv,0.44099,0.49123,0.05024,0.609 / 0.286 / 0.429,0.600 / 0.400 / 0.474,-0.009 / 0.114 / 0.045
149,gaitgl_OUMVLP.csv,0.43558,0.47463,0.03905,0.588 / 0.200 / 0.519,0.651 / 0.167 / 0.606,0.063 / -0.033 / 0.088
150,gaitpart_GREW.csv,0.52222,0.57204,0.04982,0.622 / 0.500 / 0.444,0.667 / 0.533 / 0.516,0.044 / 0.033 / 0.072
151,gaitpart_OUMVLP.csv,0.61569,0.53584,-0.07985,0.667 / 0.533 / 0.647,0.579 / 0.400 / 0.629,-0.088 / -0.133 / -0.018
152,gaitset.csv,0.47766,0.44443,-0.03323,0.585 / 0.333 / 0.514,0.638 / 0.375 / 0.320,0.053 / 0.042 / -0.194
153,gaitset_GREW.csv,0.41856,0.44626,0.0277,0.457 / 0.286 / 0.513,0.653 / 0.286 / 0.400,0.196 / 0.000 / -0.113
154,gaitset_OUMVLP.csv,0.50323,0.53986,0.03663,0.682 / 0.235 / 0.593,0.694 / 0.286 / 0.640,0.012 / 0.050 / 0.047
155,gln_phase1.csv,0.73091,0.73425,0.00334,0.737 / 0.750 / 0.706,0.762 / 0.667 / 0.774,0.025 / -0.083 / 0.068
156,gln_phase2.csv,0.5529,0.49671,-0.05619,0.564 / 0.500 / 0.595,0.585 / 0.333 / 0.571,0.021 / -0.167 / -0.023
170,baseline_CASIAB.csv,0.52256,0.46638,-0.05618,0.622 / 0.400 / 0.545,0.609 / 0.308 / 0.483,-0.014 / -0.092 / -0.063
171,baseline_OUMVLP.csv,0.5538,0.58182,0.02802,0.585 / 0.444 / 0.632,0.571 / 0.545 / 0.629,-0.014 / 0.101 / -0.003
172,gaitgl.csv,0.46218,0.52692,0.06474,0.524 / 0.333 / 0.529,0.652 / 0.429 / 0.500,0.128 / 0.095 / -0.029
173,gaitgl_GREW.csv,0.42646,0.53182,0.10536,0.524 / 0.200 / 0.556,0.650 / 0.400 / 0.545,0.126 / 0.200 / -0.010
174,gaitgl_GREW_BNNeck.csv,0.52137,0.52532,0.00395,0.564 / 0.429 / 0.571,0.615 / 0.444 / 0.516,0.051 / 0.016 / -0.055
175,gaitgl_OUMVLP.csv,0.44519,0.45879,0.0136,0.679 / 0.222 / 0.435,0.545 / 0.222 / 0.609,-0.133 / 0.000 / 0.174
176,gaitpart_GREW.csv,0.54087,0.52222,-0.01865,0.714 / 0.375 / 0.533,0.667 / 0.400 / 0.500,-0.048 / 0.025 / -0.033
177,gaitpart_OUMVLP.csv,0.54783,0.55,0.00217,0.762 / 0.250 / 0.632,0.667 / 0.333 / 0.650,-0.095 / 0.083 / 0.018
178,gaitset.csv,0.44527,0.44733,0.00206,0.653 / 0.200 / 0.483,0.605 / 0.286 / 0.452,-0.048 / 0.086 / -0.031
179,gaitset_GREW.csv,0.38706,0.375,-0.01206,0.421 / 0.308 / 0.432,0.625 / 0.000 / 0.500,0.204 / -0.308 / 0.068
180,gaitset_OUMVLP.csv,0.5052,0.47972,-0.02548,0.744 / 0.200 / 0.571,0.632 / 0.222 / 0.585,-0.113 / 0.022 / 0.014
181,gln_phase1.csv,0.67989,0.69453,0.01464,0.683 / 0.600 / 0.757,0.727 / 0.667 / 0.690,0.044 / 0.067 / -0.067
182,gln_phase2.csv,0.56124,0.53704,-0.0242,0.571 / 0.533 / 0.579,0.667 / 0.444 / 0.500,0.095 / -0.089 / -0.079
183,baseline_CASIAB.csv,0.37064,0.41071,0.04007,0.432 / 0.167 / 0.513,0.375 / 0.286 / 0.571,-0.057 / 0.119 / 0.059
184,baseline_OUMVLP.csv,0.49815,0.53333,0.03518,0.550 / 0.333 / 0.611,0.600 / 0.333 / 0.667,0.050 / 0.000 / 0.056
185,gaitgl.csv,0.37649,0.42778,0.05129,0.488 / 0.267 / 0.375,0.553 / 0.286 / 0.444,0.065 / 0.019 / 0.069
186,gaitgl_GREW.csv,0.40653,0.35562,-0.05091,0.474 / 0.182 / 0.564,0.526 / 0.000 / 0.541,0.053 / -0.182 / -0.024
187,gaitgl_GREW_BNNeck.csv,0.45363,0.48235,0.02872,0.553 / 0.308 / 0.500,0.545 / 0.444 / 0.457,-0.008 / 0.137 / -0.043
188,gaitgl_OUMVLP.csv,0.47844,0.43274,-0.0457,0.579 / 0.222 / 0.634,0.653 / 0.000 / 0.645,0.074 / -0.222 / 0.011
189,gaitpart_GREW.csv,0.46824,0.54815,0.07991,0.485 / 0.286 / 0.634,0.600 / 0.444 / 0.600,0.115 / 0.159 / -0.034
190,gaitpart_OUMVLP.csv,0.63006,0.59144,-0.03862,0.698 / 0.545 / 0.647,0.727 / 0.400 / 0.647,0.030 / -0.145 / 0.000
191,gaitset.csv,0.48055,0.47998,-0.00057,0.609 / 0.353 / 0.480,0.524 / 0.400 / 0.516,-0.085 / 0.047 / 0.036
192,gaitset_GREW.csv,0.40664,0.45291,0.04627,0.524 / 0.182 / 0.514,0.541 / 0.333 / 0.485,0.017 / 0.152 / -0.029
193,gaitset_OUMVLP.csv,0.51999,0.57896,0.05897,0.681 / 0.308 / 0.571,0.651 / 0.400 / 0.686,-0.030 / 0.092 / 0.114
194,gln_phase1.csv,0.64444,0.63527,-0.00917,0.667 / 0.600 / 0.667,0.739 / 0.500 / 0.667,0.072 / -0.100 / 0.000
195,gln_phase2.csv,0.60503,0.49007,-0.11496,0.634 / 0.667 / 0.514,0.524 / 0.462 / 0.485,-0.110 / -0.205 / -0.029
196,baseline_CASIAB.csv,0.54534,0.52492,-0.02042,0.651 / 0.500 / 0.485,0.711 / 0.364 / 0.500,0.060 / -0.136 / 0.015
197,baseline_OUMVLP.csv,0.53473,0.56068,0.02595,0.556 / 0.400 / 0.649,0.615 / 0.400 / 0.667,0.060 / 0.000 / 0.018
198,gaitgl.csv,0.62281,0.56214,-0.06067,0.737 / 0.500 / 0.632,0.735 / 0.400 / 0.552,-0.002 / -0.100 / -0.080
199,gaitgl_GREW.csv,0.51351,0.55351,0.04,0.647 / 0.353 / 0.541,0.718 / 0.364 / 0.579,0.071 / 0.011 / 0.038
200,gaitgl_GREW_BNNeck.csv,0.38916,0.38462,-0.00454,0.566 / 0.167 / 0.435,0.533 / 0.154 / 0.467,-0.033 / -0.013 / 0.032
201,gaitgl_OUMVLP.csv,0.47539,0.50323,0.02784,0.706 / 0.182 / 0.538,0.667 / 0.133 / 0.710,-0.039 / -0.048 / 0.171
202,gaitpart_GREW.csv,0.50526,0.47607,-0.02919,0.667 / 0.316 / 0.533,0.667 / 0.300 / 0.462,0.000 / -0.016 / -0.072
203,gaitpart_OUMVLP.csv,0.44635,0.47825,0.0319,0.694 / 0.000 / 0.645,0.745 / 0.000 / 0.690,0.051 / 0.000 / 0.045
204,gaitset.csv,0.45926,0.44443,-0.01483,0.600 / 0.444 / 0.333,0.638 / 0.375 / 0.320,0.038 / -0.069 / -0.013
205,gaitset_GREW.csv,0.52818,0.5248,-0.00338,0.696 / 0.222 / 0.667,0.800 / 0.182 / 0.593,0.104 / -0.040 / -0.074
206,gaitset_OUMVLP.csv,0.51428,0.55328,0.039,0.596 / 0.429 / 0.519,0.615 / 0.444 / 0.600,0.020 / 0.016 / 0.081
207,gln_phase1.csv,0.48279,0.45626,-0.02653,0.533 / 0.444 / 0.471,0.512 / 0.400 / 0.457,-0.022 / -0.044 / -0.013
208,gln_phase2.csv,0.42983,0.56732,0.13749,0.483 / 0.235 / 0.571,0.683 / 0.333 / 0.686,0.200 / 0.098 / 0.114
209,baseline_CASIAB.csv,0.41612,0.47028,0.05416,0.642 / 0.222 / 0.385,0.681 / 0.250 / 0.480,0.039 / 0.028 / 0.095
210,baseline_OUMVLP.csv,0.56412,0.52354,-0.04058,0.727 / 0.222 / 0.743,0.723 / 0.222 / 0.625,-0.004 / 0.000 / -0.118
211,gaitgl.csv,0.40899,0.44477,0.03578,0.565 / 0.250 / 0.412,0.516 / 0.333 / 0.485,-0.049 / 0.083 / 0.073
212,gaitgl_GREW.csv,0.51775,0.51941,0.00166,0.619 / 0.250 / 0.684,0.600 / 0.364 / 0.595,-0.019 / 0.114 / -0.090
213,gaitgl_GREW_BNNeck.csv,0.43969,0.4805,0.04081,0.450 / 0.353 / 0.516,0.642 / 0.400 / 0.400,0.192 / 0.047 / -0.116
214,gaitgl_OUMVLP.csv,0.50823,0.50875,0.00052,0.636 / 0.308 / 0.581,0.698 / 0.200 / 0.629,0.061 / -0.108 / 0.048
215,gaitpart_GREW.csv,0.52633,0.50828,-0.01805,0.653 / 0.333 / 0.593,0.739 / 0.286 / 0.500,0.086 / -0.048 / -0.093
216,gaitpart_OUMVLP.csv,0.47495,0.46869,-0.00626,0.739 / 0.000 / 0.686,0.619 / 0.235 / 0.552,-0.120 / 0.235 / -0.134
217,gaitset.csv,0.42544,0.46989,0.04445,0.526 / 0.200 / 0.550,0.565 / 0.400 / 0.444,0.039 / 0.200 / -0.106
218,gaitset_GREW.csv,0.35596,0.42239,0.06643,0.655 / 0.222 / 0.190,0.585 / 0.182 / 0.500,-0.070 / -0.040 / 0.310
219,gaitset_OUMVLP.csv,0.39614,0.48754,0.0914,0.522 / 0.333 / 0.333,0.578 / 0.400 / 0.485,0.056 / 0.067 / 0.152
220,gln_phase1.csv,0.62418,0.53413,-0.09005,0.706 / 0.444 / 0.722,0.686 / 0.250 / 0.667,-0.020 / -0.194 / -0.056
221,gln_phase2.csv,0.52748,0.44516,-0.08232,0.526 / 0.462 / 0.595,0.583 / 0.308 / 0.444,0.057 / -0.154 / -0.150
222,baseline_CASIAB.csv,0.41168,0.46407,0.05239,0.513 / 0.222 / 0.500,0.571 / 0.364 / 0.457,0.059 / 0.141 / -0.043
223,baseline_OUMVLP.csv,0.57895,0.58048,0.00153,0.634 / 0.400 / 0.703,0.529 / 0.526 / 0.686,-0.105 / 0.126 / -0.017
224,gaitgl.csv,0.53701,0.52124,-0.01577,0.558 / 0.615 / 0.438,0.541 / 0.429 / 0.595,-0.018 / -0.187 / 0.157
225,gaitgl_GREW.csv,0.50997,0.57576,0.06579,0.667 / 0.308 / 0.556,0.636 / 0.545 / 0.545,-0.030 / 0.238 / -0.010
226,gaitgl_GREW_BNNeck.csv,0.21538,0.52024,0.30486,0.646 / 0.000 / 0.000,0.578 / 0.545 / 0.438,-0.068 / 0.545 / 0.438
227,gaitgl_OUMVLP.csv,0.21538,0.52991,0.31453,0.646 / 0.000 / 0.000,0.615 / 0.308 / 0.667,-0.031 / 0.308 / 0.667
228,gaitpart_GREW.csv,0.21538,0.58455,0.36917,0.646 / 0.000 / 0.000,0.694 / 0.625 / 0.435,0.048 / 0.625 / 0.435
