run_id,arch,preset_rank,source_params,target_embedding,embedding_relpath,split_seed,best_val_f1,best_epoch,best_f1_per_class,model_path,cfg_json
85,Transformer,9,Preset_15,gaitpart_OUMVLP_TOP30.csv,Gait_Embeddings_TopSteps/30%/gaitpart_OUMVLP_TOP30.csv,800,0.6147,143,"[0.7234, 0.5, 0.6207]",,"{""norm"": ""nan"", ""model_dims"": [160, 320, 640], ""num_heads"": 10, ""num_layers"": 3, ""dim_feedforward"": 1024, ""dropout"": 0.25, ""activation"": ""gelu"", ""norm_type"": ""postnorm"", ""pos_encoding"": ""sinusoidal"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
86,Transformer,9,Preset_15,gaitpart_OUMVLP_TOP30.csv,Gait_Embeddings_TopSteps/30%/gaitpart_OUMVLP_TOP30.csv,123,0.5495,339,"[0.7143, 0.25, 0.6842]",,"{""norm"": ""nan"", ""model_dims"": [160, 320, 640], ""num_heads"": 10, ""num_layers"": 3, ""dim_feedforward"": 1024, ""dropout"": 0.25, ""activation"": ""gelu"", ""norm_type"": ""postnorm"", ""pos_encoding"": ""sinusoidal"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
87,Transformer,9,Preset_15,gaitpart_OUMVLP_TOP30.csv,Gait_Embeddings_TopSteps/30%/gaitpart_OUMVLP_TOP30.csv,111,0.6284,331,"[0.7568, 0.5, 0.6286]",,"{""norm"": ""nan"", ""model_dims"": [160, 320, 640], ""num_heads"": 10, ""num_layers"": 3, ""dim_feedforward"": 1024, ""dropout"": 0.25, ""activation"": ""gelu"", ""norm_type"": ""postnorm"", ""pos_encoding"": ""sinusoidal"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
88,Transformer,9,Preset_15,gaitpart_OUMVLP_TOP30.csv,Gait_Embeddings_TopSteps/30%/gaitpart_OUMVLP_TOP30.csv,425,0.5285,439,"[0.6111, 0.3077, 0.6667]",,"{""norm"": ""nan"", ""model_dims"": [160, 320, 640], ""num_heads"": 10, ""num_layers"": 3, ""dim_feedforward"": 1024, ""dropout"": 0.25, ""activation"": ""gelu"", ""norm_type"": ""postnorm"", ""pos_encoding"": ""sinusoidal"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
89,Transformer,9,Preset_15,gaitpart_OUMVLP_TOP30.csv,Gait_Embeddings_TopSteps/30%/gaitpart_OUMVLP_TOP30.csv,672,0.5599,195,"[0.6512, 0.4, 0.6286]",,"{""norm"": ""nan"", ""model_dims"": [160, 320, 640], ""num_heads"": 10, ""num_layers"": 3, ""dim_feedforward"": 1024, ""dropout"": 0.25, ""activation"": ""gelu"", ""norm_type"": ""postnorm"", ""pos_encoding"": ""sinusoidal"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
90,Transformer,9,Preset_15,gaitpart_OUMVLP_TOP30.csv,Gait_Embeddings_TopSteps/30%/gaitpart_OUMVLP_TOP30.csv,69,0.5636,229,"[0.6061, 0.3704, 0.7143]",,"{""norm"": ""nan"", ""model_dims"": [160, 320, 640], ""num_heads"": 10, ""num_layers"": 3, ""dim_feedforward"": 1024, ""dropout"": 0.25, ""activation"": ""gelu"", ""norm_type"": ""postnorm"", ""pos_encoding"": ""sinusoidal"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
91,Transformer,10,Preset_22,gaitpart_16steps_mean.csv,Gait_Embeddings_Combined/mean/gaitpart_16steps_mean.csv,8,0.5666,492,"[0.7111, 0.3636, 0.625]",,"{""norm"": ""nan"", ""model_dims"": [256, 384, 512, 640], ""num_heads"": 16, ""num_layers"": 4, ""dim_feedforward"": 1536, ""dropout"": 0.0, ""activation"": ""gelu"", ""norm_type"": ""prenorm"", ""pos_encoding"": ""learned"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 2e-05, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
92,Transformer,10,Preset_22,gaitpart_16steps_mean.csv,Gait_Embeddings_Combined/mean/gaitpart_16steps_mean.csv,24,0.5926,999,"[0.7619, 0.4444, 0.5714]",,"{""norm"": ""nan"", ""model_dims"": [256, 384, 512, 640], ""num_heads"": 16, ""num_layers"": 4, ""dim_feedforward"": 1536, ""dropout"": 0.0, ""activation"": ""gelu"", ""norm_type"": ""prenorm"", ""pos_encoding"": ""learned"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 2e-05, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
93,Transformer,10,Preset_22,gaitpart_16steps_mean.csv,Gait_Embeddings_Combined/mean/gaitpart_16steps_mean.csv,33,0.5057,411,"[0.717, 0.4, 0.4]",,"{""norm"": ""nan"", ""model_dims"": [256, 384, 512, 640], ""num_heads"": 16, ""num_layers"": 4, ""dim_feedforward"": 1536, ""dropout"": 0.0, ""activation"": ""gelu"", ""norm_type"": ""prenorm"", ""pos_encoding"": ""learned"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 2e-05, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
94,Transformer,10,Preset_22,gaitpart_16steps_mean.csv,Gait_Embeddings_Combined/mean/gaitpart_16steps_mean.csv,888,0.5357,950,"[0.6667, 0.4, 0.5405]",,"{""norm"": ""nan"", ""model_dims"": [256, 384, 512, 640], ""num_heads"": 16, ""num_layers"": 4, ""dim_feedforward"": 1536, ""dropout"": 0.0, ""activation"": ""gelu"", ""norm_type"": ""prenorm"", ""pos_encoding"": ""learned"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 2e-05, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
95,Transformer,10,Preset_22,gaitpart_16steps_mean.csv,Gait_Embeddings_Combined/mean/gaitpart_16steps_mean.csv,800,0.6449,1094,"[0.7317, 0.4444, 0.7586]",,"{""norm"": ""nan"", ""model_dims"": [256, 384, 512, 640], ""num_heads"": 16, ""num_layers"": 4, ""dim_feedforward"": 1536, ""dropout"": 0.0, ""activation"": ""gelu"", ""norm_type"": ""prenorm"", ""pos_encoding"": ""learned"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 2e-05, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
96,Transformer,10,Preset_22,gaitpart_16steps_mean.csv,Gait_Embeddings_Combined/mean/gaitpart_16steps_mean.csv,123,0.5766,499,"[0.7556, 0.3077, 0.6667]",,"{""norm"": ""nan"", ""model_dims"": [256, 384, 512, 640], ""num_heads"": 16, ""num_layers"": 4, ""dim_feedforward"": 1536, ""dropout"": 0.0, ""activation"": ""gelu"", ""norm_type"": ""prenorm"", ""pos_encoding"": ""learned"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 2e-05, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
97,Transformer,10,Preset_22,gaitpart_16steps_mean.csv,Gait_Embeddings_Combined/mean/gaitpart_16steps_mean.csv,111,0.4442,819,"[0.6154, 0.2727, 0.4444]",,"{""norm"": ""nan"", ""model_dims"": [256, 384, 512, 640], ""num_heads"": 16, ""num_layers"": 4, ""dim_feedforward"": 1536, ""dropout"": 0.0, ""activation"": ""gelu"", ""norm_type"": ""prenorm"", ""pos_encoding"": ""learned"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 2e-05, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
98,Transformer,10,Preset_22,gaitpart_16steps_mean.csv,Gait_Embeddings_Combined/mean/gaitpart_16steps_mean.csv,425,0.4967,492,"[0.5714, 0.3333, 0.5854]",,"{""norm"": ""nan"", ""model_dims"": [256, 384, 512, 640], ""num_heads"": 16, ""num_layers"": 4, ""dim_feedforward"": 1536, ""dropout"": 0.0, ""activation"": ""gelu"", ""norm_type"": ""prenorm"", ""pos_encoding"": ""learned"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 2e-05, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
99,Transformer,10,Preset_22,gaitpart_16steps_mean.csv,Gait_Embeddings_Combined/mean/gaitpart_16steps_mean.csv,672,0.4625,626,"[0.6154, 0.2222, 0.55]",,"{""norm"": ""nan"", ""model_dims"": [256, 384, 512, 640], ""num_heads"": 16, ""num_layers"": 4, ""dim_feedforward"": 1536, ""dropout"": 0.0, ""activation"": ""gelu"", ""norm_type"": ""prenorm"", ""pos_encoding"": ""learned"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 2e-05, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
100,Transformer,10,Preset_22,gaitpart_16steps_mean.csv,Gait_Embeddings_Combined/mean/gaitpart_16steps_mean.csv,69,0.6704,412,"[0.8444, 0.5, 0.6667]",,"{""norm"": ""nan"", ""model_dims"": [256, 384, 512, 640], ""num_heads"": 16, ""num_layers"": 4, ""dim_feedforward"": 1536, ""dropout"": 0.0, ""activation"": ""gelu"", ""norm_type"": ""prenorm"", ""pos_encoding"": ""learned"", ""pooling"": ""mean"", ""use_cls_token"": false, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 2e-05, ""weight_decay"": 1e-06, ""momentum_sgd"": 0.0, ""epochs"": 5000}"
