id,timestamp,target_embedding,source_params,model,seed,input_dim,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,native_mode,label_smoothing,clip_grad_norm,class_weights,train_loss,accuracy,epochs_trained,f1_macro,best_f1,best_epoch,best_state_loss,training,duration_sec
461,20251013_165256,gaitgl_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10775,0.47727,55,0.21538,0.21538,55,1.10775,STOPPED,24.838
462,20251013_165256,gaitpart_GREW.csv,Personalizado,LSTM,42,256,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13993,0.5,292,0.4458,0.52579,222,0.30128,STOPPED,56.789
463,20251013_165256,gaitpart_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11083,0.36364,57,0.17778,0.17778,57,1.11083,STOPPED,11.843
464,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10717,0.36364,96,0.17778,0.17778,96,1.10717,STOPPED,51.054
465,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10696,0.36364,60,0.17778,0.17778,60,1.10696,STOPPED,31.998
466,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10798,0.15909,53,0.0915,0.0915,53,1.10798,STOPPED,28.229
467,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.23276,0.43182,271,0.38695,0.43968,122,0.30212,STOPPED,204.582
468,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10969,0.36364,205,0.17778,0.17778,205,1.10969,STOPPED,154.525
534,20251013_165256,baseline_CASIAB.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14005,0.47727,320,0.40514,0.46093,249,0.15782,STOPPED,39.727
535,20251013_165256,baseline_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16526,0.45455,325,0.38704,0.51804,253,0.16476,STOPPED,40.175
536,20251013_165256,gaitgl.csv,Personalizado,LSTM,42,128,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1399,0.40909,223,0.36975,0.5176,105,0.19122,STOPPED,40.306
537,20251013_165256,gaitgl_GREW.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14007,0.56818,129,0.565,0.63308,78,0.14107,STOPPED,24.439
538,20251013_165256,gaitgl_GREW_BNNeck.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13976,0.36364,280,0.26566,0.49312,114,0.30495,STOPPED,53.289
539,20251013_165256,gaitgl_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14082,0.43182,387,0.33807,0.38655,252,0.15672,STOPPED,73.353
540,20251013_165256,gaitpart_GREW.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14023,0.43182,366,0.41818,0.4836,227,0.1725,STOPPED,34.524
541,20251013_165256,gaitpart_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10807,0.36364,52,0.17778,0.17778,52,1.10807,STOPPED,4.796
542,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1401,0.36364,476,0.27625,0.38967,222,0.31311,STOPPED,89.065
543,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.43641,0.31818,234,0.31369,0.35811,224,0.1794,STOPPED,43.839
544,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10745,0.47727,65,0.21538,0.21538,65,1.10745,STOPPED,12.173
545,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14837,0.52273,476,0.46589,0.50722,364,0.1846,STOPPED,119.317
546,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64.0,tanh,False,64,AdamW,,0.001,0.0005,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13979,0.34091,335,0.31217,0.46636,157,0.33,STOPPED,83.911
547,20251013_165256,baseline_CASIAB.csv,Personalizado,LSTM,42,256,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15453,0.56818,253,0.5066,0.5066,253,0.15453,STOPPED,73.89
548,20251013_165256,baseline_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.2145,0.5,363,0.39932,0.48047,333,0.19635,STOPPED,106.235
549,20251013_165256,gaitgl.csv,Personalizado,LSTM,42,128,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14695,0.43182,168,0.4137,0.48179,85,0.15294,STOPPED,72.578
550,20251013_165256,gaitgl_GREW.csv,Personalizado,LSTM,42,256,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14541,0.45455,137,0.32,0.48673,65,0.14751,STOPPED,61.224
551,20251013_165256,gaitgl_GREW_BNNeck.csv,Personalizado,LSTM,42,256,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15894,0.27273,234,0.24158,0.4693,120,0.21496,STOPPED,103.595
552,20251013_165256,gaitgl_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.2398,0.43182,301,0.3172,0.51544,248,0.2134,STOPPED,132.816
553,20251013_165256,gaitpart_GREW.csv,Personalizado,LSTM,42,256,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.42932,0.52273,242,0.42906,0.42906,242,0.42932,STOPPED,53.996
554,20251013_165256,gaitpart_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.63599,0.40909,544,0.31075,0.31075,544,0.63599,STOPPED,112.667
555,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16571,0.36364,206,0.29243,0.40155,199,0.15544,STOPPED,84.667
556,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.17724,0.5,205,0.32479,0.43423,85,0.26114,STOPPED,84.538
557,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.1097,0.15909,61,0.0915,0.0915,61,1.1097,STOPPED,25.154
558,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15356,0.36364,272,0.2697,0.50913,81,0.22556,STOPPED,148.373
559,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,2,"[256, 128]",True,L2,0.4,[1],[],max,128.0,elu,True,32,Adam,,0.0007,0.0005,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16533,0.47727,201,0.47591,0.53939,185,0.16402,STOPPED,110.304
599,20251013_165256,baseline_CASIAB.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.35233,0.5,413,0.42974,0.44565,397,0.15858,STOPPED,41.265
600,20251013_165256,baseline_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.25672,0.47727,510,0.43835,0.53246,305,0.28934,STOPPED,50.233
601,20251013_165256,gaitgl.csv,Personalizado,LSTM,42,128,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1403,0.36364,511,0.33677,0.43379,341,0.21213,STOPPED,75.803
602,20251013_165256,gaitgl_GREW.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.26036,0.47727,369,0.37458,0.53845,236,0.29337,STOPPED,58.84
603,20251013_165256,gaitgl_GREW_BNNeck.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.68692,0.31818,418,0.19333,0.19333,418,0.68692,STOPPED,66.464
604,20251013_165256,gaitgl_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.40857,0.38636,759,0.36129,0.52124,506,0.29773,STOPPED,120.265
605,20251013_165256,gaitpart_GREW.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.44262,0.36364,427,0.3689,0.46388,280,0.23425,STOPPED,31.049
606,20251013_165256,gaitpart_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.63821,0.31818,395,0.27475,0.27475,395,0.63821,STOPPED,28.884
607,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13965,0.34091,605,0.32323,0.42273,330,0.18764,STOPPED,93.872
608,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14039,0.47727,535,0.41058,0.45526,404,0.25417,STOPPED,84.947
609,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.96512,0.52273,431,0.43932,0.43932,431,0.96512,STOPPED,74.215
610,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.02207,0.36364,190,0.20718,0.20718,190,1.02207,STOPPED,45.1
611,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.1,[],[],mean,,,True,96,AdamW,,0.0004,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14696,0.43182,431,0.39109,0.44223,420,0.1495,STOPPED,102.937
625,20251013_165256,baseline_CASIAB.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14057,0.52273,277,0.42044,0.4968,151,0.25268,STOPPED,34.215
626,20251013_165256,baseline_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.33259,0.5,362,0.37298,0.44815,342,0.16666,STOPPED,44.46
627,20251013_165256,gaitgl.csv,Personalizado,LSTM,42,128,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14439,0.5,245,0.38614,0.47682,138,0.14766,STOPPED,45.553
628,20251013_165256,gaitgl_GREW.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14042,0.36364,233,0.26296,0.44233,58,0.34742,STOPPED,46.628
629,20251013_165256,gaitgl_GREW_BNNeck.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14338,0.45455,253,0.4426,0.5303,128,0.21978,STOPPED,50.593
630,20251013_165256,gaitgl_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14688,0.5,309,0.37153,0.4537,244,0.16807,STOPPED,61.733
631,20251013_165256,gaitpart_GREW.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.35304,0.54545,331,0.44972,0.55851,274,0.16122,STOPPED,29.264
632,20251013_165256,gaitpart_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.60926,0.38636,431,0.29952,0.29952,431,0.60926,STOPPED,37.992
633,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14327,0.45455,244,0.30511,0.40505,219,0.19344,STOPPED,47.654
634,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13998,0.52273,287,0.47953,0.51296,283,0.14019,STOPPED,56.217
635,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11986,0.36364,63,0.17778,0.17778,63,1.11986,STOPPED,12.352
636,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14033,0.54545,339,0.46117,0.58062,124,0.18466,STOPPED,93.388
637,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,3,"[128, 128, 128]",True,L2,0.3,[],[],max,,,True,128,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15707,0.5,274,0.42414,0.51151,90,0.27525,STOPPED,75.602
651,20251013_165256,baseline_CASIAB.csv,Personalizado,LSTM,42,256,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13995,0.52273,277,0.46906,0.52536,101,0.20275,STOPPED,75.904
652,20251013_165256,baseline_OUMVLP.csv,Personalizado,LSTM,42,256,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14359,0.43182,363,0.32883,0.4579,114,0.3092,STOPPED,99.739
653,20251013_165256,gaitgl.csv,Personalizado,LSTM,42,128,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1557,0.56818,191,0.52786,0.54569,131,0.14147,STOPPED,88.944
654,20251013_165256,gaitgl_GREW.csv,Personalizado,LSTM,42,256,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1406,0.61364,155,0.54985,0.56645,94,0.14252,STOPPED,74.686
655,20251013_165256,gaitgl_GREW_BNNeck.csv,Personalizado,LSTM,42,256,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14179,0.43182,240,0.40954,0.55072,117,0.17975,STOPPED,115.672
656,20251013_165256,gaitgl_OUMVLP.csv,Personalizado,LSTM,42,256,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.32897,0.52273,245,0.38943,0.47648,110,0.24005,STOPPED,117.933
657,20251013_165256,gaitpart_GREW.csv,Personalizado,LSTM,42,256,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1758,0.5,225,0.47506,0.56355,135,0.17607,STOPPED,40.759
658,20251013_165256,gaitpart_OUMVLP.csv,Personalizado,LSTM,42,256,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.18887,0.56818,533,0.47463,0.54167,331,0.3143,STOPPED,96.722
659,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14683,0.34091,293,0.23692,0.37128,123,0.19059,STOPPED,137.72
660,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14013,0.45455,309,0.38317,0.47034,172,0.1672,STOPPED,144.993
661,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16935,0.5,520,0.46016,0.49084,257,0.29849,STOPPED,243.304
662,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.25348,0.52273,177,0.38355,0.56614,122,0.32758,STOPPED,118.557
663,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,4,"[256, 256, 256, 256]",True,L2,0.2,[],[],last,,,True,64,AdamW,,0.0003,5e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14059,0.40909,271,0.39264,0.47004,89,0.23935,STOPPED,181.931
