id,timestamp,target_embedding,source_params,model,seed,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,native_mode,input_dim,label_smoothing,clip_grad_norm,class_weights,train_loss,test_loss,accuracy,f1_macro,f1_per_class,best_accuracy,best_f1,best_f1_per_class,best_epoch,train_loss_best_state,test_loss_best_state,epochs_trained,training,duration_sec
272,20251213_143905,gln_phase1.csv,best_configs_v3,LSTM,42,1,[256],True,L2,0.0,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15496,2.39784,0.52273,0.38316,"[0.58537, 0.0, 0.5641]",0.54545,0.50223,"[0.5641, 0.36364, 0.57895]",812,0.15435,2.31912,984,STOPPED,180.573
273,20251213_143905,gln_phase2.csv,best_configs_v3,LSTM,42,1,[256],True,L2,0.0,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.47629,1.78057,0.45455,0.41706,"[0.51282, 0.22222, 0.51613]",0.47727,0.45409,"[0.51282, 0.33333, 0.51613]",424,0.51753,1.79088,468,STOPPED,84.936

300,20251213_143905,baseline_CASIAB.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13976,2.62825,0.36364,0.32142,"[0.35, 0.18182, 0.43243]",0.5,0.43182,"[0.5, 0.25, 0.54545]",116,0.2151,2.16192,261,STOPPED,41.45
301,20251213_143905,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14062,2.05334,0.45455,0.42215,"[0.43243, 0.30769, 0.52632]",0.59091,0.53434,"[0.65116, 0.36364, 0.58824]",159,0.14252,1.70677,344,STOPPED,53.696
302,20251213_143905,gaitgl.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13983,2.25779,0.38636,0.27579,"[0.54167, 0.0, 0.28571]",0.47727,0.43049,"[0.55814, 0.26667, 0.46667]",104,0.14486,2.11429,221,STOPPED,44.601
303,20251213_143905,gaitgl_GREW.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13997,2.44948,0.38636,0.3365,"[0.4186, 0.16667, 0.42424]",0.54545,0.46667,"[0.55, 0.25, 0.6]",146,0.17942,1.96309,196,STOPPED,41.314
304,20251213_143905,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13999,2.17193,0.38636,0.33457,"[0.43478, 0.18182, 0.3871]",0.56818,0.46795,"[0.65385, 0.16667, 0.58333]",75,0.15219,1.74871,192,STOPPED,40.781
305,20251213_143905,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13999,2.51434,0.38636,0.26529,"[0.52, 0.0, 0.27586]",0.47727,0.35106,"[0.55319, 0.0, 0.5]",279,0.14664,1.96904,432,STOPPED,95.317
306,20251213_143905,gaitpart_GREW.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15831,2.67196,0.43182,0.36049,"[0.59574, 0.28571, 0.2]",0.52273,0.47619,"[0.6, 0.4, 0.42857]",246,0.27351,1.87413,296,STOPPED,38.579
307,20251213_143905,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10849,1.08492,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",131,1.10849,1.08492,131,STOPPED,16.945
308,20251213_143905,gaitset.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14019,2.33299,0.40909,0.34848,"[0.5, 0.18182, 0.36364]",0.5,0.46989,"[0.56522, 0.4, 0.44444]",67,0.27427,1.89736,245,STOPPED,53.775
309,20251213_143905,gaitset_GREW.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14015,2.99455,0.31818,0.24347,"[0.45455, 0.0, 0.27586]",0.40909,0.39286,"[0.45, 0.3, 0.42857]",107,0.70329,1.66919,383,STOPPED,82.357
310,20251213_143905,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1406,1.89711,0.54545,0.45792,"[0.6383, 0.14286, 0.59259]",0.59091,0.54351,"[0.68182, 0.33333, 0.61538]",987,0.22483,1.82708,1123,STOPPED,236.673
311,20251213_143905,gln_phase1.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13996,1.31771,0.63636,0.59171,"[0.7234, 0.5, 0.55172]",0.68182,0.64803,"[0.75, 0.54545, 0.64865]",99,0.1617,1.19481,227,STOPPED,63.039
312,20251213_143905,gln_phase2.csv,best_configs_v3,LSTM,42,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,64,AdamW,,0.001,0.0005,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14084,2.2707,0.43182,0.32765,"[0.54545, 0.0, 0.4375]",0.52273,0.50322,"[0.59459, 0.42857, 0.48649]",90,0.61426,2.06512,248,STOPPED,68.602

40,20251213_143905,baseline_CASIAB.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1433,1.7668,0.47727,0.44235,"[0.53659, 0.33333, 0.45714]",0.54545,0.49376,"[0.58537, 0.30769, 0.58824]",825,0.14422,1.70372,859,STOPPED,165.888
41,20251213_143905,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14466,1.475,0.54545,0.46758,"[0.55814, 0.25, 0.59459]",0.59091,0.5798,"[0.6, 0.53333, 0.60606]",288,0.7048,1.11423,1024,STOPPED,186.606
42,20251213_143905,gaitgl.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14264,1.20834,0.52273,0.43939,"[0.59091, 0.18182, 0.54545]",0.56818,0.49333,"[0.66667, 0.33333, 0.48]",315,0.14781,1.44888,685,STOPPED,189.788
43,20251213_143905,gaitgl_GREW.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14363,1.3386,0.54545,0.49529,"[0.62222, 0.36364, 0.5]",0.59091,0.57071,"[0.66667, 0.5, 0.54545]",367,0.1478,1.42854,549,STOPPED,155.85
44,20251213_143905,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14479,1.451,0.43182,0.41813,"[0.42105, 0.33333, 0.5]",0.54545,0.53361,"[0.57143, 0.5, 0.52941]",904,0.14856,1.52255,1087,STOPPED,302.97
45,20251213_143905,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14554,1.24522,0.45455,0.36996,"[0.57143, 0.15385, 0.38462]",0.61364,0.50936,"[0.68085, 0.22222, 0.625]",442,0.53494,1.18933,1030,STOPPED,280.314
46,20251213_143905,gaitpart_GREW.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14497,1.83931,0.43182,0.34553,"[0.53659, 0.0, 0.5]",0.5,0.4866,"[0.54054, 0.34783, 0.57143]",792,0.14883,2.02338,833,STOPPED,123.391
47,20251213_143905,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14515,1.23019,0.52273,0.46869,"[0.61905, 0.23529, 0.55172]",0.70455,0.6343,"[0.77273, 0.44444, 0.68571]",1354,0.15259,1.0839,1553,STOPPED,242.115
48,20251213_143905,gaitset.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14482,1.61189,0.25,0.18948,"[0.38095, 0.0, 0.1875]",0.43182,0.3631,"[0.57143, 0.14286, 0.375]",325,0.64027,1.26795,928,STOPPED,245.731
49,20251213_143905,gaitset_GREW.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14218,1.63456,0.43182,0.3842,"[0.54545, 0.25, 0.35714]",0.54545,0.50999,"[0.63158, 0.35294, 0.54545]",848,0.14427,1.5615,946,STOPPED,246.535
50,20251213_143905,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14724,1.54673,0.40909,0.34129,"[0.51064, 0.14286, 0.37037]",0.5,0.45617,"[0.35714, 0.375, 0.63636]",1219,0.16316,2.00334,1543,STOPPED,401.432
51,20251213_143905,gln_phase1.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14855,1.5958,0.43182,0.32276,"[0.60465, 0.0, 0.36364]",0.40909,0.37729,"[0.51282, 0.19048, 0.42857]",406,0.54026,1.36298,875,STOPPED,301.605
52,20251213_143905,gln_phase2.csv,best_configs_v3,LSTM,42,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,64,AdamW,,2e-05,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14347,1.36714,0.52273,0.39156,"[0.63415, 0.0, 0.54054]",0.54545,0.53021,"[0.59574, 0.53333, 0.46154]",781,0.14675,1.35461,1101,STOPPED,389.964

1080,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14925,1.77177,0.52273,0.44082,"[0.63415, 0.14286, 0.54545]",0.59091,0.53019,"[0.65116, 0.33333, 0.60606]",995,0.16963,1.72386,1344,COMPLETED,134.787
1081,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14953,1.36805,0.56818,0.51377,"[0.63158, 0.22222, 0.6875]",0.61364,0.54798,"[0.66667, 0.25, 0.72727]",1098,0.15996,1.3565,1266,COMPLETED,123.285
1082,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14939,1.65508,0.38636,0.35735,"[0.46154, 0.21053, 0.4]",0.45455,0.40714,"[0.57143, 0.25, 0.4]",183,0.36917,1.29051,498,COMPLETED,70.803
1083,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14942,1.42354,0.47727,0.44235,"[0.53659, 0.33333, 0.45714]",0.52273,0.4996,"[0.58537, 0.42857, 0.48485]",245,0.15241,1.423,264,COMPLETED,40.119
1084,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15652,1.76959,0.34091,0.29987,"[0.37838, 0.14286, 0.37838]",0.47727,0.43832,"[0.47368, 0.28571, 0.55556]",779,0.53966,1.39137,3241,STOPPED,489.758
1085,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14878,1.67284,0.45455,0.34396,"[0.56522, 0.0, 0.46667]",0.54545,0.45823,"[0.60465, 0.18182, 0.58824]",143,0.7419,1.07108,744,COMPLETED,114.295
1086,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14969,1.93942,0.5,0.41278,"[0.625, 0.13333, 0.48]",0.52273,0.49445,"[0.57895, 0.375, 0.52941]",1878,0.16844,1.8845,2343,COMPLETED,165.464
1087,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15433,1.51641,0.52273,0.4883,"[0.63158, 0.3, 0.53333]",0.63636,0.61042,"[0.62857, 0.5, 0.7027]",654,0.49222,1.23461,3001,STOPPED,209.37
1088,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14952,1.64829,0.38636,0.36821,"[0.46154, 0.27273, 0.37037]",0.45455,0.41386,"[0.53659, 0.22222, 0.48276]",573,0.24931,1.35459,1069,COMPLETED,157.375
1089,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14965,2.05032,0.34091,0.29563,"[0.42857, 0.125, 0.33333]",0.40909,0.35988,"[0.53333, 0.25, 0.2963]",289,0.61489,1.2865,1426,COMPLETED,208.134
1090,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15736,1.38057,0.43182,0.35547,"[0.55319, 0.14286, 0.37037]",0.59091,0.49449,"[0.66667, 0.22222, 0.59459]",1007,0.39072,1.30231,3487,STOPPED,512.322
1091,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1494,1.29844,0.54545,0.51313,"[0.58537, 0.33333, 0.62069]",0.61364,0.60185,"[0.65, 0.55556, 0.6]",160,0.74577,0.95905,1014,COMPLETED,201.605
1092,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,1,[960],True,,0.0,[],[],last,960,relu,True,128,SGD,0.9,0.0008,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14936,1.51721,0.47727,0.41146,"[0.51282, 0.13333, 0.58824]",0.52273,0.5135,"[0.53659, 0.47059, 0.53333]",234,0.57096,1.15144,948,COMPLETED,185.846

183,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14526,2.21143,0.38636,0.36663,"[0.42857, 0.30769, 0.36364]",0.45455,0.41071,"[0.375, 0.28571, 0.57143]",52,0.42657,2.02046,81,COMPLETED,5.564
184,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14458,1.67152,0.5,0.4556,"[0.48649, 0.28571, 0.59459]",0.59091,0.53333,"[0.6, 0.33333, 0.66667]",77,0.26379,1.70538,109,COMPLETED,7.989
185,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14391,1.5652,0.43182,0.3637,"[0.51064, 0.16667, 0.41379]",0.47727,0.42778,"[0.55319, 0.28571, 0.44444]",17,0.15519,1.75168,24,COMPLETED,2.175
186,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14445,1.57123,0.40909,0.32945,"[0.5641, 0.0, 0.42424]",0.45455,0.35562,"[0.52632, 0.0, 0.54054]",14,0.15453,1.61103,21,COMPLETED,1.952
187,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14689,1.9399,0.45455,0.43232,"[0.47619, 0.36364, 0.45714]",0.5,0.48235,"[0.54545, 0.44444, 0.45714]",86,0.15406,1.95886,92,COMPLETED,8.815
188,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14575,1.60084,0.52273,0.375,"[0.625, 0.0, 0.5]",0.59091,0.43274,"[0.65306, 0.0, 0.64516]",32,0.74269,1.22964,114,COMPLETED,10.527
189,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14518,1.74042,0.45455,0.39994,"[0.56522, 0.25, 0.38462]",0.56818,0.54815,"[0.6, 0.44444, 0.6]",112,0.18018,1.68622,119,COMPLETED,7.703
190,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1469,1.6854,0.52273,0.50348,"[0.55556, 0.42857, 0.52632]",0.65909,0.59144,"[0.72727, 0.4, 0.64706]",374,0.15188,1.24095,394,COMPLETED,25.888
191,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14563,1.93985,0.45455,0.41109,"[0.52174, 0.25, 0.46154]",0.5,0.47998,"[0.52381, 0.4, 0.51613]",34,0.52045,1.49338,72,COMPLETED,6.704
192,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14159,2.20306,0.45455,0.3875,"[0.6, 0.125, 0.4375]",0.47727,0.45291,"[0.54054, 0.33333, 0.48485]",70,0.20469,2.16166,102,COMPLETED,9.288
193,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14546,1.78426,0.52273,0.37438,"[0.6383, 0.0, 0.48485]",0.63636,0.57896,"[0.65116, 0.4, 0.68571]",580,0.16657,1.60322,673,COMPLETED,60.071
194,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14579,1.26452,0.61364,0.54298,"[0.69388, 0.36364, 0.57143]",0.68182,0.63527,"[0.73913, 0.5, 0.66667]",61,0.16714,1.15062,72,COMPLETED,8.085
195,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,1,[128],False,,0.0,[],[],last,,,False,64,Adam,,0.003,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14722,1.74632,0.43182,0.32323,"[0.54545, 0.0, 0.42424]",0.5,0.49007,"[0.52381, 0.46154, 0.48485]",33,0.61614,1.31156,76,COMPLETED,8.925

690,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14587,2.07784,0.52273,0.50266,"[0.55, 0.42857, 0.52941]",0.56818,0.60421,"[0.5, 0.72727, 0.58537]",148,0.23506,1.88178,243,COMPLETED,39.769
691,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14195,2.17067,0.45455,0.41166,"[0.35294, 0.26667, 0.61538]",0.59091,0.54474,"[0.55, 0.4, 0.68421]",250,0.1782,1.6505,307,COMPLETED,49.46
692,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14211,1.73693,0.52273,0.4407,"[0.57778, 0.18182, 0.5625]",0.54545,0.5403,"[0.57143, 0.53333, 0.51613]",57,0.3473,1.55572,119,COMPLETED,26.336
693,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14913,2.14395,0.5,0.45455,"[0.47059, 0.30769, 0.58537]",0.63636,0.63333,"[0.65, 0.625, 0.625]",70,0.21798,1.66811,111,COMPLETED,24.961
694,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14511,1.87553,0.47727,0.44132,"[0.45, 0.28571, 0.58824]",0.59091,0.53077,"[0.6383, 0.33333, 0.62069]",176,0.14852,1.62866,193,COMPLETED,43.584
695,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.28938,2.12287,0.47727,0.34821,"[0.48649, 0.0, 0.55814]",0.52273,0.4411,"[0.6383, 0.125, 0.56]",292,0.24462,1.94216,414,STOPPED,93.213
696,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14946,1.99029,0.52273,0.46334,"[0.61224, 0.33333, 0.44444]",0.56818,0.56124,"[0.57895, 0.53333, 0.57143]",198,0.27178,1.83946,259,COMPLETED,34.716
697,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14081,1.78462,0.54545,0.48434,"[0.65116, 0.28571, 0.51613]",0.63636,0.58541,"[0.73077, 0.54545, 0.48]",569,0.38858,1.29629,919,STOPPED,122.348
698,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14424,2.72352,0.34091,0.31226,"[0.45, 0.19048, 0.2963]",0.47727,0.42284,"[0.60465, 0.23529, 0.42857]",77,0.62722,1.70354,243,COMPLETED,53.924
699,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14798,3.01878,0.34091,0.31708,"[0.44444, 0.35294, 0.15385]",0.43182,0.42026,"[0.42424, 0.375, 0.46154]",145,0.52004,2.24422,247,COMPLETED,54.821
