number,value,state,datetime_start,datetime_complete,duration,hidden_layers,norm_layers,dropout_layers,activation,base_dim,batch_size,dropout,lr,norm,num_layers,pattern,pca_frac,pooling,use_pca,weight_decay
10,0.21552686115096445,PRUNED,2025-11-26 01:46:42.604075,2025-11-26 01:47:18.289493,0 days 00:00:35.685418,"[768, 768, 768, 768, 768]","[1, 2, 3]",[],tanh,768,16,,2e-05,L2,5,uniform,,max,False,0.0001
11,0.21637426900584797,PRUNED,2025-11-26 01:47:18.290496,2025-11-26 01:47:45.193402,0 days 00:00:26.902906,"[640, 320, 160, 80]",[0],"[0, 2]",relu,640,16,0.2,0.0005,minmax,4,decreasing,0.8,max,True,1e-06
12,0.2748487467588591,PRUNED,2025-11-26 01:47:45.194404,2025-11-26 01:47:53.665593,0 days 00:00:08.471189,"[256, 128, 64, 64]","[0, 2]","[0, 2]",tanh,256,64,0.2,1e-05,minmax,4,decreasing,0.6,max,True,1e-06
13,0.21637426900584797,PRUNED,2025-11-26 01:47:53.666596,2025-11-26 01:48:01.289639,0 days 00:00:07.623043,"[768, 384]",[0],[0],silu,768,128,0.2,0.0001,minmax,2,decreasing,,mean,False,1e-06
14,0.33354032267338235,PRUNED,2025-11-26 01:48:01.289639,2025-11-26 01:48:06.482767,0 days 00:00:05.193128,"[640, 320, 160]",[0],[],elu,640,96,,0.0001,minmax,3,decreasing,,mean,False,0.0001
15,0.21839080459770113,PRUNED,2025-11-26 01:48:06.484411,2025-11-26 01:48:09.117147,0 days 00:00:02.632736,"[64, 64, 128, 256]",[0],[0],leakyrelu,256,32,0.1,2e-05,minmax,4,increasing,0.7,max,True,1e-06
16,0.21839080459770113,PRUNED,2025-11-26 01:48:09.117147,2025-11-26 01:48:23.822412,0 days 00:00:14.705265,"[384, 192]",[],[],relu,384,16,,0.0005,minmax,2,decreasing,,mean,False,0.0
17,0.20648967551622419,PRUNED,2025-11-26 01:48:23.823414,2025-11-26 01:48:26.168108,0 days 00:00:02.344694,"[512, 256, 128, 64, 64]","[0, 1, 3]","[0, 1]",tanh,512,48,0.3,2e-05,minmax,5,decreasing,0.9,max,True,1e-06
18,0.28334812185743863,PRUNED,2025-11-26 01:48:26.168108,2025-11-26 01:48:29.328974,0 days 00:00:03.160866,"[224, 448, 896]",[0],[],tanh,896,48,,1e-05,L2,3,increasing,0.8,mean,True,0.0
19,0.21839080459770113,PRUNED,2025-11-26 01:48:29.329978,2025-11-26 01:48:40.863552,0 days 00:00:11.533574,"[1024, 1024, 1024, 1024]","[0, 1, 2]","[0, 2]",relu,1024,16,0.5,0.001,minmax,4,uniform,,max,False,1e-05
20,0.21637426900584797,PRUNED,2025-11-26 01:48:40.864766,2025-11-26 01:48:55.710808,0 days 00:00:14.846042,"[768, 384, 192, 96, 64, 64]","[1, 2, 3]","[0, 1, 2, 4]",leakyrelu,768,64,0.2,0.0001,minmax,6,decreasing,0.6,max,True,0.0001
21,0.36507936507936506,PRUNED,2025-11-26 01:48:55.711811,2025-11-26 01:49:04.582963,0 days 00:00:08.871152,"[192, 384, 768]",[0],[1],leakyrelu,768,48,0.3,5e-05,minmax,3,increasing,0.5,mean,True,1e-05
22,0.21839080459770113,PRUNED,2025-11-26 01:49:04.582963,2025-11-26 01:49:06.393754,0 days 00:00:01.810791,"[192, 384, 768]",[0],[1],leakyrelu,768,48,0.3,5e-05,minmax,3,increasing,0.7,mean,True,1e-05
23,0.30591503984791985,PRUNED,2025-11-26 01:49:06.393754,2025-11-26 01:49:13.661632,0 days 00:00:07.267878,"[320, 640]",[0],[],leakyrelu,640,48,,5e-05,minmax,2,increasing,0.9,mean,True,1e-05
24,0.35769230769230775,PRUNED,2025-11-26 01:49:13.662635,2025-11-26 01:49:21.028907,0 days 00:00:07.366272,"[192, 384, 768]",[0],[1],silu,768,48,0.3,0.0001,minmax,3,increasing,0.5,mean,True,1e-05
25,0.22855889449440667,PRUNED,2025-11-26 01:49:21.030035,2025-11-26 01:49:31.725257,0 days 00:00:10.695222,"[96, 192, 384, 768]",[0],[],elu,768,32,,2e-05,minmax,4,increasing,0.8,mean,True,0.0
26,0.21839080459770113,PRUNED,2025-11-26 01:49:31.727278,2025-11-26 01:49:34.644914,0 days 00:00:02.917636,"[320, 640]",[0],[],gelu,640,128,,1e-05,L2,2,increasing,,mean,False,1e-06
27,0.4706523807291248,COMPLETE,2025-11-26 01:49:34.645916,2025-11-26 01:49:47.195312,0 days 00:00:12.549396,"[192, 384, 768]",[0],[1],leakyrelu,768,96,0.3,0.0005,minmax,3,increasing,0.8,mean,True,0.0
28,0.40321229191273716,PRUNED,2025-11-26 01:49:47.198374,2025-11-26 01:49:51.031204,0 days 00:00:03.832830,[512],[],[],relu,512,96,,0.0005,minmax,1,uniform,,max,False,0.0
29,0.3969767049539601,COMPLETE,2025-11-26 01:49:51.032206,2025-11-26 01:50:01.461341,0 days 00:00:10.429135,[256],[],[],gelu,256,96,,0.0005,L2,1,decreasing,,mean,False,0.0
30,0.36101598173515975,PRUNED,2025-11-26 01:50:01.463349,2025-11-26 01:50:04.452399,0 days 00:00:02.989050,"[1024, 1024, 1024, 1024]",[2],"[0, 2]",tanh,1024,96,0.2,0.0005,minmax,4,uniform,0.8,mean,True,0.0
31,0.2612794612794613,PRUNED,2025-11-26 01:50:04.453483,2025-11-26 01:50:05.450939,0 days 00:00:00.997456,[256],[],[],gelu,256,96,,0.0005,L2,1,decreasing,,mean,False,0.0
32,0.25750089509488006,PRUNED,2025-11-26 01:50:05.451942,2025-11-26 01:50:06.452310,0 days 00:00:01.000368,[256],[],[],gelu,256,96,,0.0005,L2,1,decreasing,,mean,False,0.0
33,0.1761006289308176,PRUNED,2025-11-26 01:50:06.453120,2025-11-26 01:50:09.089608,0 days 00:00:02.636488,"[256, 128, 64]","[0, 1]",[1],gelu,256,96,0.4,0.0002,L2,3,decreasing,,mean,False,0.0
34,0.3228985507246377,PRUNED,2025-11-26 01:50:09.090624,2025-11-26 01:50:11.150903,0 days 00:00:02.060279,"[384, 192]",[0],[0],gelu,384,96,0.1,0.0005,L2,2,decreasing,,mean,False,1e-07
35,0.21758419036095988,COMPLETE,2025-11-26 01:50:11.151905,2025-11-26 01:50:44.759367,0 days 00:00:33.607462,"[64, 64, 128]",[],[],silu,128,16,,0.0001,L2,3,increasing,,mean,False,0.0
36,0.22755891347364635,PRUNED,2025-11-26 01:50:44.761367,2025-11-26 01:50:50.983204,0 days 00:00:06.221837,"[320, 640]",[0],[],leakyrelu,640,96,,0.0005,L2,2,increasing,0.8,max,True,1e-07
37,0.391365202411714,PRUNED,2025-11-26 01:50:50.983204,2025-11-26 01:50:52.640386,0 days 00:00:01.657182,[896],[],[],relu,896,128,,0.001,minmax,1,decreasing,,mean,False,0.0
38,0.21839080459770113,PRUNED,2025-11-26 01:50:52.641387,2025-11-26 01:50:57.887187,0 days 00:00:05.245800,"[192, 384, 768]","[0, 1]",[1],tanh,768,32,0.5,0.0002,L2,3,increasing,0.8,mean,True,0.0
39,0.21839080459770113,PRUNED,2025-11-26 01:50:57.888190,2025-11-26 01:51:00.268042,0 days 00:00:02.379852,"[64, 64, 64, 64, 128]",[],"[0, 3]",gelu,128,96,0.3,2e-05,minmax,5,increasing,,max,False,1e-06
40,0.3289237977125534,PRUNED,2025-11-26 01:51:00.273216,2025-11-26 01:51:06.182720,0 days 00:00:05.909504,"[512, 256]",[0],[],elu,512,16,,0.0001,minmax,2,decreasing,0.8,mean,True,0.0001
41,0.44301610339346187,PRUNED,2025-11-26 01:51:06.183723,2025-11-26 01:51:25.952341,0 days 00:00:19.768618,"[192, 384, 768]",[0],[1],leakyrelu,768,48,0.3,5e-05,minmax,3,increasing,0.5,mean,True,1e-05
42,0.2432783608195902,PRUNED,2025-11-26 01:51:25.957931,2025-11-26 01:51:29.560855,0 days 00:00:03.602924,"[96, 192, 384, 768]",[0],"[1, 2]",leakyrelu,768,48,0.3,2e-05,minmax,4,increasing,0.6,mean,True,1e-07
43,0.3123523093447906,PRUNED,2025-11-26 01:51:29.561954,2025-11-26 01:51:32.756499,0 days 00:00:03.194545,"[192, 384, 768]",[0],[1],leakyrelu,768,48,0.3,5e-05,minmax,3,increasing,0.7,mean,True,0.0
44,0.21637426900584797,PRUNED,2025-11-26 01:51:32.756499,2025-11-26 01:51:41.623821,0 days 00:00:08.867322,"[256, 256, 256]",[0],[1],relu,256,64,0.2,0.0005,minmax,3,uniform,0.9,max,True,1e-06
45,0.1761006289308176,PRUNED,2025-11-26 01:51:41.625819,2025-11-26 01:51:49.773598,0 days 00:00:08.147779,"[80, 160, 320, 640]","[0, 2]",[1],tanh,640,16,0.3,0.001,minmax,4,increasing,,mean,False,1e-05
46,0.4564103006072058,COMPLETE,2025-11-26 01:51:49.773929,2025-11-26 01:52:11.616451,0 days 00:00:21.842522,"[768, 384, 192, 96, 64, 64]","[0, 1, 2]","[0, 1, 3]",leakyrelu,768,96,0.3,0.0002,L2,6,decreasing,0.5,mean,True,0.0
47,0.3836987293436039,PRUNED,2025-11-26 01:52:11.620458,2025-11-26 01:52:16.880179,0 days 00:00:05.259721,"[1024, 512, 256, 128, 64]","[0, 1, 2]","[0, 3]",leakyrelu,1024,96,0.2,0.0002,L2,5,decreasing,0.8,mean,True,0.0
48,0.08888888888888889,PRUNED,2025-11-26 01:52:16.881182,2025-11-26 01:52:19.599786,0 days 00:00:02.718604,"[768, 384, 192, 96, 64, 64]","[1, 2]","[0, 1, 3]",silu,768,96,0.1,2e-05,L2,6,decreasing,,max,False,0.0
49,0.479791557545523,COMPLETE,2025-11-26 01:52:19.603412,2025-11-26 01:52:37.340543,0 days 00:00:17.737131,"[384, 192, 96, 64, 64]","[0, 1, 2]","[0, 1, 3]",relu,384,96,0.4,0.0002,L2,5,decreasing,0.8,mean,True,0.0
