number,value,state,datetime_start,datetime_complete,duration,activation,batch_size,bidirectional,dropout,fc_hidden,lr,momentum_sgd,norm,norm_post_lstm,num_layers,optimizer,pooling,weight_decay,layer_sizes,dropout_layers,norm_layers,native_mode
37,0.1145286321580395,PRUNED,2025-11-22 03:55:38.597223,2025-11-22 03:56:52.773124,0 days 00:01:14.175901,silu,16,False,0.0,256.0,1e-05,,minmax,False,1,Adam,attention,1e-07,[128],[],[],True
38,0.1761006289308176,PRUNED,2025-11-22 03:56:52.774262,2025-11-22 03:57:21.459822,0 days 00:00:28.685560,,48,False,0.0,,2e-05,0.6000000000000001,minmax,False,3,SGD,mean,1e-05,"[896, 896, 896]",[],[],True
39,0.2144927536231884,PRUNED,2025-11-22 03:57:21.460823,2025-11-22 03:57:47.436213,0 days 00:00:25.975390,tanh,64,True,0.5,768.0,0.0001,,L2,True,2,AdamW,max,0.0,"[128, 192]","[1, 2, 3]","[1, 2, 3]",False
40,0.21758419036095988,COMPLETE,2025-11-22 03:57:47.437225,2025-11-22 04:02:37.636372,0 days 00:04:50.199147,tanh,16,False,0.2,1024.0,5e-05,0.8,minmax,False,4,SGD,last,5e-07,"[512, 512, 512, 512]",[],[],True
41,0.21839080459770113,PRUNED,2025-11-22 04:02:37.638404,2025-11-22 04:02:45.626067,0 days 00:00:07.987663,gelu,128,True,0.0,512.0,5e-05,,L2,False,1,RMSprop,attention,1e-05,[192],[],[],True
42,0.21758419036095988,COMPLETE,2025-11-22 04:02:45.627067,2025-11-22 04:03:18.829109,0 days 00:00:33.202042,gelu,128,True,0.0,512.0,5e-05,,L2,False,1,RMSprop,attention,1e-05,[128],[],[],True
43,0.21758419036095988,COMPLETE,2025-11-22 04:03:18.832110,2025-11-22 04:03:54.217684,0 days 00:00:35.385574,gelu,128,True,0.0,512.0,5e-05,,L2,False,1,RMSprop,attention,1e-05,[256],[],[],True
44,0.4740021662019297,COMPLETE,2025-11-22 04:03:54.220708,2025-11-22 04:04:35.424997,0 days 00:00:41.204289,gelu,128,True,0.0,512.0,0.001,,L2,False,1,RMSprop,attention,1e-05,[128],[],[],True
45,0.21637426900584797,PRUNED,2025-11-22 04:04:35.428089,2025-11-22 04:05:25.301309,0 days 00:00:49.873220,gelu,128,True,0.1,512.0,0.001,,L2,False,2,RMSprop,attention,2e-06,"[64, 64]",[],[],True
46,0.21839080459770113,PRUNED,2025-11-22 04:05:25.302309,2025-11-22 04:05:46.661451,0 days 00:00:21.359142,relu,32,True,0.0,256.0,0.001,,L2,True,1,AdamW,attention,2e-07,[384],[],[],True
47,0.21758419036095988,COMPLETE,2025-11-22 04:05:46.661451,2025-11-22 04:06:17.224680,0 days 00:00:30.563229,tanh,96,False,0.0,128.0,0.001,,minmax,False,1,Adam,attention,1e-06,[128],[],[],True
48,0.329925934609726,COMPLETE,2025-11-22 04:06:17.226696,2025-11-22 04:11:03.977624,0 days 00:04:46.750928,gelu,16,False,0.2,1024.0,0.001,,minmax,False,2,RMSprop,max,1e-05,"[256, 256]",[],[],True
49,0.1761006289308176,PRUNED,2025-11-22 04:11:03.980624,2025-11-22 04:11:38.338949,0 days 00:00:34.358325,gelu,16,False,0.2,1024.0,0.001,,minmax,True,2,RMSprop,max,1e-05,"[256, 256]",[],[],True
